TOA5,CR1000_tower3_cluster,CR1000,78272,CR1000.Std.28.02,CPU:SH_tow3_cluster_2017.CR1,29011,Enviro,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,maxbot_volt_Avg,maxbot_dist_Avg,TT_C,SBT_C,FuelM_Avg,PA_uS_Avg
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,,,,Deg C,Deg C,%,uSec
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp,Avg,Avg
10/2/19 4:30,6364,275,430,0.22,0.003,4.403,11.7,1.517,1.004,0.113,0.003,8.08,6.422,1.343,1.004,0.114,0.008,9.12,6.461,1.346,1.01,0.04,3034,2.962,-5.819,-5.237,19.59,20.33
10/2/19 4:45,6365,275,445,0.22,0.004,4.368,11.66,1.516,1.005,0.113,0.003,8.08,6.421,1.343,1.004,0.114,0.008,9.1,6.464,1.346,1.01,0.04,3974,3.881,-5.898,-5.303,19.61,20.33
10/2/19 5:00,6366,275,500,0.22,0.004,4.325,11.66,1.516,1.004,0.113,0.003,8.08,6.421,1.343,1.004,0.114,0.008,9.09,6.462,1.346,1.01,0.04,2778,2.713,-5.915,-5.309,19.65,20.34
10/2/19 5:15,6367,275,515,0.22,0.003,4.283,11.67,1.516,1.004,0.113,0.002,8.07,6.424,1.343,1.003,0.114,0.008,9.1,6.465,1.346,1.01,0.04,3520,3.438,-5.831,-5.248,19.68,20.34
10/2/19 5:30,6368,275,530,0.22,0.004,4.253,11.66,1.516,1.004,0.113,0.003,8.07,6.421,1.343,1.004,0.114,0.008,9.09,6.464,1.346,1.01,0.04,4926,4.81,-5.799,-5.176,19.75,20.36
10/2/19 5:45,6369,275,545,0.219,0.003,4.194,11.63,1.515,1.004,0.113,0.003,8.06,6.422,1.343,1.004,0.114,0.008,9.08,6.465,1.346,1.01,0.04,4978,4.862,-5.94,-5.264,19.79,20.37
10/2/19 6:00,6370,275,600,0.219,0.004,4.171,11.63,1.515,1.004,0.113,0.002,8.07,6.424,1.343,1.003,0.114,0.008,9.09,6.464,1.346,1.01,0.04,4913,4.798,-6.023,-5.358,19.8,20.37
10/2/19 6:15,6371,275,615,0.219,0.004,4.13,11.63,1.515,1.004,0.113,0.003,8.05,6.422,1.343,1.004,0.114,0.008,9.08,6.464,1.346,1.01,0.04,4975,4.859,-6.127,-5.485,19.83,20.37
10/2/19 6:30,6372,275,630,0.219,0.004,4.114,11.63,1.515,1.005,0.113,0.003,8.04,6.422,1.343,1.004,0.114,0.008,9.07,6.461,1.346,1.011,0.04,4977,4.861,-6.153,-5.551,19.86,20.38
10/2/19 6:45,6373,275,645,0.219,0.004,4.012,11.63,1.515,1.004,0.113,0.003,8.03,6.421,1.343,1.004,0.114,0.008,9.07,6.462,1.346,1.01,0.04,4663,4.554,-6.333,-5.684,19.88,20.38
10/2/19 7:00,6374,275,700,0.218,0.003,3.993,11.59,1.513,1.004,0.113,0.003,8.02,6.421,1.343,1.004,0.114,0.008,9.06,6.463,1.346,1.01,0.04,4977,4.86,-6.339,-5.8,19.89,20.38
10/2/19 7:15,6375,275,715,0.218,0.003,3.969,11.59,1.513,1.003,0.113,0.002,8,6.423,1.343,1.003,0.114,0.008,9.07,6.463,1.346,1.01,0.04,4979,4.862,-6.234,-5.799,19.93,20.39
10/2/19 7:30,6376,275,730,0.218,0.004,3.95,11.59,1.513,1.004,0.113,0.003,8.01,6.422,1.343,1.004,0.114,0.008,9.06,6.462,1.346,1.01,0.04,4978,4.861,-5.671,-5.572,20,20.4
10/2/19 7:45,6377,275,745,0.218,0.004,3.92,11.59,1.513,1.005,0.113,0.002,7.994,6.423,1.343,1.004,0.114,0.008,9.05,6.463,1.346,1.01,0.04,4976,4.859,-3.153,-3.592,20.18,20.44
10/2/19 8:00,6378,275,800,0.218,0.004,3.913,11.55,1.512,1.005,0.113,0.003,7.985,6.422,1.343,1.004,0.114,0.008,9.07,6.461,1.346,1.01,0.04,4918,4.803,-1.579,-1.948,20.73,20.54
10/2/19 8:15,6379,275,815,0.218,0.004,3.851,11.55,1.512,1.004,0.113,0.002,7.968,6.423,1.343,1.004,0.114,0.008,9.04,6.463,1.346,1.01,0.039,4976,4.859,-0.162,-0.92,21.51,20.68
10/2/19 8:30,6380,275,830,0.218,0.004,3.832,11.55,1.512,1.004,0.113,0.003,7.971,6.421,1.343,1.004,0.114,0.008,9.04,6.46,1.346,1.011,0.039,3237,3.161,2.445,1.978,21.77,20.73
10/2/19 8:45,6381,275,845,0.217,0.004,3.801,11.52,1.511,1.004,0.113,0.003,7.962,6.42,1.343,1.004,0.114,0.009,9.04,6.459,1.346,1.011,0.039,3009,2.938,4.147,4.02,21.99,20.77
10/2/19 9:00,6382,275,900,0.217,0.004,3.776,11.52,1.511,1.004,0.113,0.002,7.952,6.423,1.343,1.004,0.114,0.008,9.04,6.462,1.346,1.01,0.039,2968,2.899,6.071,6.655,22.21,20.81
10/2/19 9:15,6383,275,915,0.217,0.003,3.781,11.52,1.511,1.004,0.113,0.002,7.935,6.424,1.343,1.003,0.114,0.008,9.02,6.464,1.346,1.01,0.038,3104,3.032,7.445,8.91,22.2,20.81
10/2/19 9:30,6384,275,930,0.217,0.003,3.657,11.52,1.511,1.004,0.113,0.002,7.956,6.423,1.343,1.004,0.114,0.008,9.03,6.46,1.346,1.011,0.038,3093,3.02,9.07,9.7,21.75,20.73
10/2/19 9:45,6385,275,945,0.217,0.003,3.743,11.52,1.511,1.004,0.113,0.003,7.906,6.422,1.343,1.004,0.114,0.008,9.02,6.463,1.346,1.01,0.038,3126,3.053,9.14,10.71,21.16,20.62
10/2/19 10:00,6386,275,1000,0.217,0.003,3.733,11.52,1.511,1.003,0.113,0.003,7.929,6.42,1.343,1.004,0.114,0.008,9.02,6.462,1.346,1.01,0.038,3284,3.207,11.3,12.24,20.52,20.5
10/2/19 10:15,6387,275,1015,0.217,0.003,3.714,11.52,1.511,1.004,0.113,0.003,7.909,6.422,1.343,1.004,0.114,0.008,9.02,6.462,1.346,1.01,0.037,3402,3.322,12.22,12.71,19.87,20.38
10/2/19 10:30,6388,275,1030,0.217,0.004,3.78,11.51,1.511,1.005,0.113,0.003,7.902,6.423,1.343,1.004,0.114,0.008,8.99,6.461,1.346,1.01,0.037,3183,3.108,12.96,13.62,19.33,20.28
10/2/19 10:45,6389,275,1045,0.217,0.004,3.854,11.52,1.511,1.004,0.113,0.003,7.88,6.422,1.343,1.004,0.114,0.008,9.02,6.464,1.346,1.01,0.037,3293,3.216,13.87,14.91,18.77,20.18
10/2/19 11:00,6390,275,1100,0.217,0.004,3.977,11.51,1.511,1.004,0.113,0.003,7.87,6.423,1.343,1.004,0.114,0.008,9,6.461,1.346,1.01,0.037,3287,3.21,14.41,15.1,18.23,20.08
10/2/19 11:15,6391,275,1115,0.217,0.003,4.124,11.52,1.511,1.004,0.113,0.003,7.846,6.422,1.343,1.004,0.114,0.008,9,6.462,1.346,1.01,0.037,3167,3.092,14.74,15.18,17.76,19.99
10/2/19 11:30,6392,275,1130,0.218,0.003,4.3,11.55,1.512,1.004,0.113,0.002,7.854,6.422,1.343,1.004,0.114,0.008,9,6.462,1.346,1.01,0.037,3146,3.072,15.17,15.45,17.36,19.92
10/2/19 11:45,6393,275,1145,0.218,0.003,4.526,11.55,1.512,1.004,0.113,0.002,7.854,6.423,1.343,1.004,0.114,0.007,8.99,6.466,1.346,1.01,0.037,3155,3.081,15.79,16.65,16.92,19.83
10/2/19 12:00,6394,275,1200,0.217,0.004,4.773,11.55,1.512,1.005,0.113,0.003,7.816,6.422,1.343,1.004,0.114,0.008,8.98,6.462,1.346,1.01,0.036,3157,3.083,14.99,16.5,16.53,19.76
10/2/19 12:15,6395,275,1215,0.217,0.004,5.064,11.55,1.512,1.005,0.113,0.003,7.806,6.421,1.343,1.004,0.114,0.008,8.99,6.465,1.346,1.01,0.036,3145,3.072,14.8,16.97,16.12,19.69
10/2/19 12:30,6396,275,1230,0.218,0.004,5.407,11.55,1.512,1.005,0.113,0.003,7.79,6.422,1.343,1.004,0.114,0.008,8.96,6.463,1.346,1.01,0.037,3132,3.059,14.22,15.65,15.62,19.59
10/2/19 12:45,6397,275,1245,0.218,0.003,5.723,11.55,1.512,1.004,0.113,0.003,7.793,6.422,1.343,1.004,0.114,0.008,8.97,6.462,1.346,1.01,0.037,3127,3.053,15.09,14.94,15.51,19.57
10/2/19 13:00,6398,275,1300,0.218,0.004,6.108,11.55,1.512,1.005,0.113,0.002,7.758,6.422,1.343,1.004,0.114,0.008,8.96,6.462,1.346,1.01,0.037,3120,3.047,15.56,13.7,15.34,19.54
10/2/19 13:15,6399,275,1315,0.218,0.003,6.413,11.55,1.512,1.004,0.113,0.002,7.762,6.423,1.343,1.003,0.114,0.008,8.98,6.465,1.346,1.01,0.037,2959,2.889,15.19,13.35,14.97,19.47
10/2/19 13:30,6400,275,1330,0.218,0.003,6.72,11.55,1.512,1.004,0.113,0.002,7.746,6.423,1.343,1.004,0.114,0.008,8.93,6.464,1.346,1.01,0.038,3133,3.06,15.06,15.19,14.8,19.44
10/2/19 13:45,6401,275,1345,0.218,0.004,6.989,11.55,1.512,1.004,0.113,0.002,7.753,6.424,1.343,1.003,0.114,0.008,8.93,6.463,1.346,1.01,0.038,3103,3.031,16.64,15.81,14.6,19.4
10/2/19 14:00,6402,275,1400,0.218,0.004,7.219,11.55,1.512,1.005,0.113,0.002,7.724,6.423,1.343,1.004,0.114,0.008,8.93,6.465,1.346,1.01,0.038,3134,3.06,16.26,15.77,14.44,19.37
10/2/19 14:15,6403,275,1415,0.218,0.003,7.509,11.55,1.512,1.004,0.113,0.003,7.706,6.42,1.343,1.004,0.114,0.008,8.93,6.463,1.346,1.01,0.038,3123,3.05,16.5,16.99,14.33,19.35
10/2/19 14:30,6404,275,1430,0.217,0.005,7.614,11.51,1.511,1.005,0.113,0.003,7.715,6.422,1.343,1.004,0.114,0.008,8.92,6.463,1.346,1.01,0.038,3135,3.061,16.01,17.28,14.24,19.33
10/2/19 14:45,6405,275,1445,0.217,0.004,7.743,11.51,1.511,1.004,0.113,0.003,7.699,6.423,1.343,1.004,0.114,0.008,8.93,6.463,1.346,1.01,0.038,3112,3.039,15.38,16.33,13.91,19.27
10/2/19 15:00,6406,275,1500,0.217,0.004,7.869,11.52,1.511,1.004,0.113,0.003,7.707,6.422,1.343,1.004,0.114,0.008,8.9,6.463,1.346,1.01,0.038,3120,3.047,15.35,17.04,13.65,19.22
10/2/19 15:15,6407,275,1515,0.217,0.004,7.963,11.51,1.511,1.005,0.113,0.002,7.693,6.423,1.343,1.004,0.114,0.008,8.89,6.464,1.346,1.01,0.038,3119,3.046,14.16,16.84,13.4,19.18
10/2/19 15:30,6408,275,1530,0.216,0.004,8.1,11.48,1.51,1.005,0.113,0.002,7.693,6.423,1.343,1.004,0.114,0.009,8.9,6.459,1.346,1.011,0.038,3114,3.041,13.59,15.74,13.05,19.11
10/2/19 15:45,6409,275,1545,0.216,0.004,8.25,11.48,1.51,1.004,0.113,0.003,7.686,6.422,1.343,1.004,0.114,0.008,8.9,6.462,1.346,1.01,0.038,3118,3.045,12.4,16.1,12.7,19.04
10/2/19 16:00,6410,275,1600,0.216,0.004,8.46,11.48,1.51,1.004,0.113,0.003,7.637,6.422,1.343,1.004,0.114,0.008,8.89,6.461,1.346,1.011,0.038,3134,3.06,11.48,14.97,12.4,18.99
10/2/19 16:15,6411,275,1615,0.216,0.003,8.63,11.48,1.51,1.003,0.113,0.002,7.668,6.423,1.343,1.004,0.114,0.008,8.87,6.465,1.346,1.01,0.039,3129,3.056,10.86,13.33,12.39,18.99
10/2/19 16:30,6412,275,1630,0.216,0.004,8.8,11.47,1.51,1.005,0.113,0.003,7.681,6.422,1.343,1.004,0.114,0.008,8.88,6.465,1.346,1.01,0.039,3126,3.052,10.09,12.69,12.29,18.97
10/2/19 16:45,6413,275,1645,0.215,0.003,8.91,11.44,1.509,1.004,0.113,0.002,7.677,6.422,1.343,1.004,0.114,0.008,8.86,6.463,1.346,1.01,0.039,3131,3.058,8.88,11.6,12.16,18.94
10/2/19 17:00,6414,275,1700,0.216,0.003,9.04,11.44,1.509,1.004,0.113,0.002,7.667,6.424,1.343,1.003,0.114,0.008,8.88,6.462,1.346,1.01,0.039,3126,3.052,8.32,10.44,12.1,18.93
10/2/19 17:15,6415,275,1715,0.216,0.003,9.12,11.44,1.509,1.003,0.113,0.003,7.711,6.422,1.343,1.004,0.114,0.008,8.85,6.461,1.346,1.011,0.04,3121,3.048,7.425,9.75,12.11,18.93
10/2/19 17:30,6416,275,1730,0.215,0.003,9.16,11.4,1.508,1.004,0.113,0.002,7.709,6.423,1.343,1.004,0.114,0.008,8.86,6.464,1.346,1.01,0.04,3139,3.065,5.572,8.01,12.04,18.92
10/2/19 17:45,6417,275,1745,0.215,0.003,9.22,11.4,1.508,1.004,0.113,0.002,7.686,6.423,1.343,1.004,0.114,0.008,8.85,6.462,1.346,1.01,0.04,3127,3.054,4.025,6.06,11.93,18.9
10/2/19 18:00,6418,275,1800,0.215,0.004,9.19,11.4,1.508,1.005,0.113,0.002,7.714,6.423,1.343,1.004,0.114,0.008,8.84,6.462,1.346,1.01,0.04,3124,3.051,2.973,4.635,11.9,18.89
10/2/19 18:15,6419,275,1815,0.214,0.004,9.17,11.37,1.507,1.004,0.113,0.003,7.715,6.422,1.343,1.004,0.114,0.008,8.84,6.463,1.346,1.01,0.041,3129,3.056,2.114,3.591,11.92,18.9
10/2/19 18:30,6420,275,1830,0.214,0.004,9.12,11.37,1.507,1.004,0.113,0.003,7.737,6.422,1.343,1.004,0.114,0.008,8.85,6.463,1.346,1.01,0.041,3156,3.082,1.378,2.746,11.95,18.9
10/2/19 18:45,6421,275,1845,0.214,0.004,9.11,11.36,1.507,1.005,0.113,0.003,7.732,6.422,1.343,1.004,0.114,0.008,8.8,6.464,1.346,1.01,0.041,3168,3.094,0.651,2.031,11.99,18.91
10/2/19 19:00,6422,275,1900,0.213,0.004,9.05,11.33,1.506,1.005,0.113,0.003,7.741,6.422,1.343,1.004,0.114,0.008,8.82,6.462,1.346,1.01,0.041,3161,3.087,0.137,1.382,12.04,18.92
10/2/19 19:15,6423,275,1915,0.214,0.004,9,11.33,1.506,1.004,0.113,0.002,7.764,6.423,1.343,1.004,0.114,0.008,8.8,6.462,1.346,1.01,0.041,4856,4.742,-0.259,0.906,12.09,18.93
10/2/19 19:30,6424,275,1930,0.214,0.004,8.91,11.33,1.506,1.004,0.113,0.002,7.771,6.423,1.343,1.004,0.114,0.008,8.81,6.462,1.346,1.01,0.041,4974,4.858,-0.494,0.549,12.16,18.94
10/2/19 19:45,6425,275,1945,0.213,0.004,8.81,11.33,1.505,1.004,0.113,0.003,7.796,6.422,1.343,1.004,0.114,0.008,8.82,6.463,1.346,1.01,0.041,4974,4.858,-0.685,0.366,12.24,18.96
10/2/19 20:00,6426,275,2000,0.213,0.003,8.71,11.29,1.504,1.004,0.113,0.003,7.797,6.422,1.343,1.004,0.114,0.008,8.8,6.464,1.346,1.01,0.041,4974,4.858,-0.898,0.025,12.34,18.98
10/2/19 20:15,6427,275,2015,0.213,0.004,8.64,11.29,1.504,1.004,0.113,0.003,7.821,6.421,1.343,1.004,0.114,0.008,8.81,6.463,1.346,1.01,0.041,4973,4.857,-1.093,-0.196,12.44,19
10/2/19 20:30,6428,275,2030,0.213,0.004,8.52,11.29,1.504,1.005,0.113,0.003,7.854,6.423,1.343,1.004,0.114,0.008,8.78,6.463,1.346,1.01,0.041,4973,4.856,-1.342,-0.499,12.54,19.02
10/2/19 20:45,6429,275,2045,0.212,0.004,8.41,11.25,1.503,1.005,0.113,0.003,7.855,6.422,1.343,1.004,0.114,0.008,8.81,6.464,1.346,1.01,0.041,4973,4.856,-1.386,-0.628,12.64,19.03
10/2/19 21:00,6430,275,2100,0.212,0.004,8.33,11.25,1.503,1.005,0.113,0.002,7.866,6.422,1.343,1.004,0.114,0.008,8.77,6.462,1.346,1.01,0.041,4972,4.856,-1.527,-0.779,12.71,19.05
10/2/19 21:15,6431,275,2115,0.212,0.004,8.22,11.25,1.503,1.004,0.113,0.002,7.904,6.423,1.343,1.004,0.114,0.008,8.78,6.464,1.346,1.01,0.041,4973,4.856,-1.753,-0.993,12.82,19.07
10/2/19 21:30,6432,275,2130,0.212,0.004,8.1,11.25,1.503,1.005,0.113,0.003,7.913,6.423,1.343,1.004,0.114,0.008,8.78,6.464,1.346,1.01,0.041,4970,4.853,-1.914,-1.175,12.91,19.08
10/2/19 21:45,6433,275,2145,0.211,0.004,7.926,11.22,1.502,1.005,0.113,0.003,7.918,6.422,1.343,1.004,0.114,0.008,8.77,6.462,1.346,1.01,0.041,4975,4.858,-1.902,-1.293,13.01,19.1
10/2/19 22:00,6434,275,2200,0.211,0.003,7.897,11.22,1.502,1.004,0.113,0.002,7.952,6.424,1.343,1.003,0.114,0.008,8.78,6.465,1.346,1.01,0.041,4986,4.87,-2.084,-1.395,13.11,19.12
10/2/19 22:15,6435,275,2215,0.211,0.003,7.79,11.22,1.502,1.004,0.113,0.003,7.972,6.422,1.343,1.004,0.114,0.008,8.78,6.463,1.346,1.01,0.041,4971,4.855,-2.275,-1.551,13.17,19.13
10/2/19 22:30,6436,275,2230,0.211,0.003,7.67,11.22,1.502,1.004,0.113,0.003,7.991,6.422,1.343,1.004,0.114,0.008,8.77,6.464,1.346,1.01,0.041,4971,4.854,-2.37,-1.702,13.25,19.15
10/2/19 22:45,6437,275,2245,0.211,0.004,7.578,11.22,1.502,1.005,0.113,0.003,7.99,6.421,1.343,1.004,0.114,0.008,8.75,6.464,1.346,1.01,0.041,4975,4.858,-2.321,-1.636,13.33,19.16
10/2/19 23:00,6438,275,2300,0.211,0.004,7.442,11.22,1.502,1.004,0.113,0.002,8.01,6.422,1.343,1.004,0.114,0.008,8.76,6.465,1.346,1.01,0.041,4968,4.852,-2.295,-1.571,13.4,19.18
10/2/19 23:15,6439,275,2315,0.211,0.004,7.332,11.18,1.501,1.005,0.113,0.002,8.01,6.423,1.343,1.003,0.114,0.008,8.76,6.464,1.346,1.01,0.041,4970,4.853,-2.428,-1.652,13.45,19.19
10/2/19 23:30,6440,275,2330,0.211,0.004,7.251,11.18,1.501,1.005,0.113,0.003,8.04,6.422,1.343,1.004,0.114,0.008,8.77,6.465,1.346,1.01,0.041,4971,4.855,-2.484,-1.679,13.52,19.2
10/2/19 23:45,6441,275,2345,0.211,0.003,7.148,11.18,1.501,1.004,0.113,0.003,8.05,6.422,1.343,1.004,0.114,0.008,8.79,6.464,1.346,1.01,0.041,4971,4.855,-2.409,-1.69,13.58,19.21
10/3/19 0:00,6442,276,0,0.211,0.004,7.047,11.18,1.501,1.004,0.113,0.003,8.08,6.422,1.343,1.004,0.114,0.008,8.77,6.463,1.346,1.01,0.041,4972,4.855,-2.489,-1.701,13.63,19.22
10/3/19 0:15,6443,276,15,0.211,0.004,6.938,11.18,1.501,1.004,0.113,0.003,8.08,6.421,1.343,1.004,0.114,0.008,8.77,6.462,1.346,1.01,0.041,4965,4.849,-2.523,-1.679,13.71,19.24
10/3/19 0:30,6444,276,30,0.211,0.004,6.876,11.18,1.501,1.004,0.113,0.003,8.11,6.421,1.343,1.004,0.114,0.008,8.75,6.462,1.346,1.01,0.041,4970,4.854,-2.443,-1.69,13.76,19.24
10/3/19 0:45,6445,276,45,0.211,0.004,6.774,11.18,1.501,1.004,0.113,0.003,8.1,6.421,1.343,1.004,0.114,0.008,8.74,6.465,1.346,1.01,0.041,4970,4.854,-2.517,-1.679,13.81,19.25
10/3/19 1:00,6446,276,100,0.211,0.004,6.658,11.18,1.501,1.005,0.113,0.002,8.12,6.423,1.343,1.004,0.114,0.008,8.76,6.464,1.346,1.01,0.041,4970,4.853,-2.523,-1.679,13.85,19.26
10/3/19 1:15,6447,276,115,0.21,0.004,6.505,11.14,1.5,1.004,0.113,0.003,8.13,6.421,1.343,1.004,0.114,0.008,8.75,6.462,1.346,1.01,0.041,4967,4.851,-2.228,-1.549,13.94,19.28
10/3/19 1:30,6448,276,130,0.21,0.003,6.49,11.15,1.5,1.004,0.113,0.003,8.12,6.422,1.343,1.004,0.114,0.008,8.75,6.462,1.346,1.01,0.041,4477,4.372,-1.014,-0.336,14.09,19.31
10/3/19 1:45,6449,276,145,0.21,0.004,6.394,11.14,1.5,1.004,0.113,0.003,8.14,6.422,1.343,1.004,0.114,0.008,8.75,6.463,1.346,1.01,0.041,3262,3.185,-0.321,0.783,14.23,19.33
10/3/19 2:00,6450,276,200,0.21,0.004,6.292,11.14,1.5,1.004,0.113,0.003,8.18,6.422,1.343,1.004,0.114,0.008,8.75,6.465,1.346,1.01,0.041,3577,3.493,0.076,1.372,14.35,19.35
10/3/19 2:15,6451,276,215,0.21,0.004,6.222,11.14,1.5,1.004,0.113,0.002,8.16,6.422,1.343,1.004,0.114,0.008,8.75,6.463,1.346,1.01,0.041,3066,2.994,0.441,1.762,14.46,19.38
10/3/19 2:30,6452,276,230,0.21,0.004,6.133,11.14,1.5,1.005,0.113,0.002,8.17,6.423,1.343,1.004,0.114,0.008,8.75,6.463,1.346,1.01,0.041,3139,3.065,0.463,1.957,14.55,19.39
10/3/19 2:45,6453,276,245,0.209,0.004,6.009,11.11,1.499,1.004,0.113,0.003,8.17,6.422,1.343,1.004,0.114,0.008,8.74,6.463,1.346,1.01,0.041,3380,3.301,0.444,2.043,14.6,19.4
10/3/19 3:00,6454,276,300,0.209,0.003,5.99,11.11,1.499,1.004,0.113,0.003,8.17,6.422,1.343,1.004,0.114,0.008,8.73,6.465,1.346,1.01,0.04,3215,3.139,1.063,2.39,14.62,19.41
10/3/19 3:15,6455,276,315,0.209,0.004,5.924,11.11,1.499,1.004,0.113,0.003,8.2,6.421,1.343,1.004,0.114,0.008,8.75,6.462,1.346,1.01,0.04,3150,3.076,0.778,2.585,14.61,19.4
10/3/19 3:30,6456,276,330,0.209,0.003,5.858,11.11,1.499,1.004,0.113,0.002,8.18,6.424,1.343,1.003,0.114,0.008,8.78,6.462,1.346,1.01,0.04,3389,3.31,0.757,2.525,14.56,19.39
10/3/19 3:45,6457,276,345,0.209,0.004,5.794,11.11,1.499,1.004,0.113,0.003,8.17,6.42,1.343,1.004,0.114,0.008,8.76,6.464,1.346,1.01,0.04,3153,3.079,0.868,2.607,14.49,19.38
10/3/19 4:00,6458,276,400,0.209,0.003,5.717,11.11,1.499,1.004,0.113,0.003,8.18,6.422,1.343,1.004,0.114,0.008,8.73,6.465,1.346,1.01,0.04,3150,3.076,0.421,2.287,14.42,19.37
10/3/19 4:15,6459,276,415,0.209,0.004,5.613,11.11,1.499,1.005,0.113,0.003,8.19,6.422,1.343,1.004,0.114,0.008,8.76,6.462,1.346,1.01,0.04,3237,3.161,0.243,2,14.36,19.36
10/3/19 4:30,6460,276,430,0.209,0.004,5.616,11.1,1.499,1.004,0.113,0.003,8.17,6.422,1.343,1.004,0.114,0.008,8.75,6.464,1.346,1.01,0.04,3180,3.105,0.158,1.821,14.35,19.35
10/3/19 4:45,6461,276,445,0.209,0.003,5.538,11.07,1.498,1.004,0.113,0.003,8.21,6.422,1.343,1.004,0.114,0.008,8.73,6.462,1.346,1.01,0.04,3096,3.023,0.182,1.567,14.34,19.35
10/3/19 5:00,6462,276,500,0.209,0.003,5.495,11.07,1.498,1.004,0.113,0.003,8.2,6.421,1.343,1.004,0.114,0.008,8.75,6.462,1.346,1.01,0.04,3096,3.024,0.063,1.632,14.34,19.35
10/3/19 5:15,6463,276,515,0.209,0.003,5.444,11.07,1.498,1.004,0.113,0.002,8.2,6.423,1.343,1.004,0.114,0.008,8.75,6.464,1.346,1.01,0.04,3223,3.148,-0.004,1.61,14.35,19.35
10/3/19 5:30,6464,276,530,0.209,0.004,5.4,11.07,1.498,1.005,0.113,0.003,8.21,6.422,1.343,1.004,0.114,0.008,8.76,6.462,1.346,1.01,0.04,3096,3.024,-0.147,1.502,14.35,19.35
10/3/19 5:45,6465,276,545,0.209,0.003,5.339,11.07,1.498,1.004,0.113,0.003,8.21,6.422,1.343,1.004,0.114,0.008,8.76,6.463,1.346,1.01,0.04,3090,3.018,-0.175,1.48,14.35,19.35
10/3/19 6:00,6466,276,600,0.209,0.004,5.269,11.07,1.498,1.004,0.113,0.003,8.21,6.422,1.343,1.004,0.114,0.008,8.74,6.463,1.346,1.01,0.04,4343,4.241,-0.444,1.264,14.34,19.35
10/3/19 6:15,6467,276,615,0.209,0.003,5.23,11.07,1.498,1.004,0.113,0.003,8.18,6.42,1.343,1.004,0.114,0.008,8.76,6.465,1.346,1.01,0.04,4852,4.739,-0.726,0.918,14.35,19.36
10/3/19 6:30,6468,276,630,0.209,0.003,5.206,11.07,1.498,1.004,0.113,0.002,8.17,6.423,1.343,1.004,0.114,0.008,8.74,6.464,1.346,1.01,0.04,4380,4.278,-0.807,0.637,14.36,19.36
10/3/19 6:45,6469,276,645,0.208,0.003,5.144,11.03,1.497,1.004,0.113,0.002,8.18,6.423,1.343,1.004,0.114,0.008,8.76,6.466,1.346,1.01,0.039,4843,4.73,-0.907,0.448,14.37,19.36
10/3/19 7:00,6470,276,700,0.208,0.003,5.102,11.04,1.497,1.004,0.113,0.003,8.16,6.421,1.343,1.004,0.114,0.008,8.74,6.463,1.346,1.01,0.039,4597,4.489,-1.226,0.204,14.38,19.36
10/3/19 7:15,6471,276,715,0.208,0.004,5.025,11.03,1.497,1.004,0.113,0.003,8.17,6.421,1.343,1.004,0.114,0.008,8.74,6.462,1.346,1.01,0.039,4968,4.852,-1.12,0.075,14.42,19.37
10/3/19 7:30,6472,276,730,0.208,0.003,5.019,11.04,1.497,1.004,0.113,0.003,8.13,6.422,1.343,1.004,0.114,0.008,8.76,6.462,1.346,1.01,0.039,4744,4.633,-0.801,-0.012,14.47,19.38
10/3/19 7:45,6473,276,745,0.208,0.004,4.967,11.03,1.497,1.004,0.113,0.003,8.14,6.422,1.343,1.004,0.114,0.008,8.71,6.462,1.346,1.01,0.039,2629,2.568,1.536,1.892,14.62,19.4
10/3/19 8:00,6474,276,800,0.208,0.004,4.909,11.03,1.497,1.004,0.113,0.003,8.13,6.42,1.343,1.004,0.114,0.008,8.74,6.463,1.346,1.01,0.039,2596,2.535,3.499,3.345,14.99,19.48
10/3/19 8:15,6475,276,815,0.208,0.003,4.852,11.03,1.497,1.004,0.113,0.003,8.15,6.421,1.343,1.004,0.114,0.008,8.73,6.462,1.346,1.01,0.039,4849,4.736,6.185,5.047,15.29,19.53
10/3/19 8:30,6476,276,830,0.208,0.004,4.806,11.03,1.497,1.004,0.113,0.003,8.12,6.422,1.343,1.004,0.114,0.008,8.74,6.463,1.346,1.01,0.039,4477,4.372,8.23,7.901,15.08,19.49
10/3/19 8:45,6477,276,845,0.208,0.004,4.768,11.03,1.497,1.004,0.113,0.003,8.12,6.423,1.343,1.004,0.114,0.008,8.74,6.464,1.346,1.01,0.039,3132,3.058,10.24,9.74,14.89,19.46
10/3/19 9:00,6478,276,900,0.208,0.004,4.784,11.03,1.496,1.004,0.113,0.003,8.09,6.422,1.343,1.004,0.114,0.008,8.75,6.465,1.346,1.01,0.038,3332,3.254,10.61,10.96,14.63,19.41
