TOA5,CR1000_tower4_S,CR1000,75038,CR1000.Std.28,CPU:SH_Site4_South_1_0_09222016.CR1,20810,Enviro,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,JUDD_AT_Avg,JUDD_Depth_Avg,Judd_offset_Avg,TT_C,SBT_C
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,,,,,Deg C,Deg C
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp
9/30/16 8:45,649,274,845,0.02,0,11.77,2.635,1.173,1,0.049,0,12.59,3.761,1.236,1,0.048,0.001,12.03,3.691,1.233,1,0.027,12.1,-123.2,0,12.39,13.29
9/30/16 9:00,650,274,900,0.02,0,11.76,2.635,1.173,1,0.049,0,12.57,3.759,1.236,1.001,0.048,0.001,11.99,3.692,1.233,1,0.027,12.81,-123.4,0,16.19,14.46
9/30/16 9:15,651,274,915,0.02,0,11.75,2.634,1.173,1,0.049,0,12.59,3.759,1.236,1.001,0.048,0,12.04,3.691,1.233,1,0.027,13.09,-123.4,0,19.87,14.52
9/30/16 9:30,652,274,930,0.02,0,11.75,2.636,1.173,1,0.049,0,12.55,3.762,1.236,1,0.048,0,12.01,3.692,1.233,1,0.027,13.12,-123.3,0,24.36,15.04
9/30/16 9:45,653,274,945,0.02,0,11.78,2.635,1.173,1,0.049,0.001,12.51,3.758,1.236,1.001,0.048,0,12.04,3.693,1.233,1,0.027,12.83,-123.3,0,27.31,14.81
9/30/16 10:00,654,274,1000,0.02,0,11.82,2.635,1.173,1,0.049,0,12.54,3.759,1.236,1.001,0.048,0.001,12.04,3.69,1.233,1.001,0.027,12.95,-123.2,0,25.47,14.13
9/30/16 10:15,655,274,1015,0.02,0,11.82,2.636,1.173,1,0.049,0,12.51,3.76,1.236,1,0.048,0.001,12.03,3.69,1.233,1.001,0.027,12.9,-123.2,0,20,14.59
9/30/16 10:30,656,274,1030,0.02,0,11.89,2.635,1.173,1,0.049,0.001,12.5,3.758,1.236,1.001,0.048,0,12.05,3.692,1.233,1,0.027,13,-123.2,0,30.41,15.11
9/30/16 10:45,657,274,1045,0.02,0,11.96,2.634,1.173,1,0.049,0,12.49,3.759,1.236,1.001,0.048,0.001,12.02,3.691,1.233,1.001,0.027,13.08,-123.2,0,32.82,15.28
9/30/16 11:00,658,274,1100,0.02,0,11.99,2.634,1.173,1,0.049,0,12.47,3.761,1.236,1,0.048,0,12.02,3.693,1.233,1,0.027,14.04,-123.2,0,34.93,15.9
9/30/16 11:15,659,274,1115,0.02,0,12.07,2.633,1.173,1,0.049,0,12.46,3.762,1.236,1,0.048,0,12.03,3.692,1.233,1,0.027,13.96,-123.2,0,30.88,15.92
9/30/16 11:30,660,274,1130,0.01,0,6.097,1.317,0.587,0.5,0.025,0,6.218,1.881,0.618,0.5,0.024,0,6.006,1.845,0.617,0.5,0.027,13.12,-123.3,0,19.43,13.94
9/30/16 11:45,661,274,1145,0.02,0,12.2,2.634,1.173,1,0.049,0,12.43,3.761,1.236,1,0.048,0.001,12.01,3.69,1.233,1.001,0.027,13.33,-123.2,0,18.96,13.77
9/30/16 12:00,662,274,1200,0.02,0,12.28,2.636,1.173,1,0.049,0,12.4,3.76,1.236,1.001,0.048,0,12.05,3.692,1.233,1,0.027,13.28,-123.1,0,18.39,13.43
9/30/16 12:15,663,274,1215,0.02,0,12.39,2.634,1.173,1,0.049,0,12.39,3.76,1.236,1.001,0.048,0.001,12.05,3.69,1.233,1.001,0.027,13.28,-123.2,0,18.24,13.22
9/30/16 12:30,664,274,1230,0.02,0,12.48,2.637,1.173,1,0.049,0,12.37,3.762,1.236,1,0.048,0,11.99,3.692,1.233,1,0.027,13.4,-123.1,0,25.63,13.84
9/30/16 12:45,665,274,1245,0.02,0.001,12.6,2.632,1.173,1.001,0.049,0,12.38,3.761,1.236,1,0.048,0,12,3.691,1.233,1,0.027,13.64,-123.2,0,31.7,14.95
9/30/16 13:00,666,274,1300,0.02,0.001,12.65,2.632,1.173,1.001,0.049,0,12.36,3.759,1.236,1.001,0.048,0,12.04,3.692,1.233,1,0.027,14.35,-123.4,0,28.78,15.53
9/30/16 13:15,667,274,1315,0.02,0,12.7,2.636,1.173,1,0.049,0,12.36,3.759,1.236,1.001,0.048,0.001,12.01,3.69,1.233,1.001,0.027,14.2,-123.3,0,28.29,15.18
9/30/16 13:30,668,274,1330,0.02,0,12.78,2.633,1.173,1.001,0.049,0,12.36,3.759,1.236,1.001,0.048,0.001,11.99,3.691,1.233,1.001,0.027,14.35,-123.3,0,25.45,15.04
9/30/16 13:45,669,274,1345,0.02,0,12.86,2.636,1.173,1,0.049,0,12.34,3.76,1.236,1,0.048,0.001,12,3.69,1.233,1.001,0.027,14.38,-123.3,0,19.84,14.75
9/30/16 14:00,670,274,1400,0.02,0,12.89,2.636,1.173,1,0.049,0,12.32,3.76,1.236,1.001,0.048,0,12,3.694,1.233,1,0.027,14.39,-123.3,0,16.53,13.64
9/30/16 14:15,671,274,1415,0.02,0,12.95,2.635,1.173,1,0.049,0,12.32,3.76,1.236,1.001,0.048,0,12.03,3.691,1.233,1,0.027,13.19,-123.1,0,14.8,13
9/30/16 14:30,672,274,1430,0.021,0,12.98,2.656,1.174,1,0.049,0,12.35,3.76,1.236,1.001,0.048,0,12,3.692,1.233,1,0.027,12.96,-123.1,0,14.1,12.76
9/30/16 14:45,673,274,1445,0.021,0,13.04,2.655,1.174,1,0.049,0,12.34,3.759,1.236,1.001,0.048,0,12.01,3.692,1.233,1,0.027,12.61,-123.1,0,15.99,12.53
9/30/16 15:00,674,274,1500,0.02,0,13.1,2.638,1.173,1,0.049,0,12.32,3.761,1.236,1,0.048,0,11.99,3.692,1.233,1,0.027,12.54,-123.1,0,18.26,12.44
9/30/16 15:15,675,274,1515,0.021,0,13.14,2.656,1.174,1,0.049,0.001,12.32,3.759,1.236,1.001,0.048,0.001,12,3.691,1.233,1.001,0.027,12.36,-123.2,0,14.74,12.55
9/30/16 15:30,676,274,1530,0.021,0,13.26,2.655,1.174,1,0.049,0,12.33,3.759,1.236,1.001,0.048,0.001,11.98,3.692,1.233,1.001,0.027,12.15,-123.2,0,14.06,12.1
9/30/16 15:45,677,274,1545,0.021,0,13.33,2.656,1.174,1,0.049,0,12.32,3.761,1.236,1,0.048,0.001,12.02,3.69,1.233,1.001,0.027,12.12,-123.3,0,13.56,11.75
9/30/16 16:00,678,274,1600,0.021,0,13.41,2.658,1.174,1,0.049,0,12.31,3.761,1.236,1,0.047,0.001,11.99,3.691,1.233,1.001,0.027,11.84,-123.2,0,11.78,11.5
9/30/16 16:15,679,274,1615,0.021,0,13.5,2.657,1.174,1,0.049,0,12.33,3.761,1.236,1,0.047,0.001,11.97,3.689,1.233,1.001,0.027,12.24,-123.4,0,10.46,11.1
9/30/16 16:30,680,274,1630,0.021,0,13.57,2.656,1.174,1,0.049,0,12.33,3.759,1.236,1.001,0.048,0,11.98,3.692,1.233,1,0.027,10.97,-123.3,0,9.33,10.41
9/30/16 16:45,681,274,1645,0.021,0,13.65,2.658,1.174,1,0.049,0.001,12.31,3.759,1.236,1.001,0.048,0,11.96,3.692,1.233,1,0.027,10.3,-123.3,0,8.56,9.86
9/30/16 17:00,682,274,1700,0.021,0,13.73,2.657,1.174,1,0.049,0,12.32,3.759,1.236,1.001,0.048,0.001,11.97,3.69,1.233,1.001,0.027,9.65,-123.1,0,7.822,9.4
9/30/16 17:15,683,274,1715,0.021,0,13.77,2.658,1.174,1,0.049,0,12.32,3.76,1.236,1,0.048,0,11.98,3.692,1.233,1,0.027,9.15,-123,0,7.387,8.95
9/30/16 17:30,684,274,1730,0.021,0,13.79,2.656,1.174,1,0.049,0,12.32,3.76,1.236,1.001,0.048,0.001,11.96,3.691,1.233,1.001,0.027,8.95,-123.1,0,6.859,8.59
9/30/16 17:45,685,274,1745,0.021,0,13.82,2.655,1.174,1,0.049,0,12.32,3.759,1.236,1.001,0.048,0.001,11.96,3.691,1.233,1.001,0.027,8.51,-123,0,6.303,8.27
9/30/16 18:00,686,274,1800,0.021,0,13.86,2.656,1.174,1,0.049,0,12.35,3.76,1.236,1,0.048,0,11.96,3.693,1.233,1,0.027,8.46,-123.1,0,5.894,8.02
9/30/16 18:15,687,274,1815,0.021,0,13.83,2.656,1.174,1,0.049,0,12.31,3.76,1.236,1.001,0.048,0.001,11.98,3.691,1.233,1,0.027,7.969,-123.1,0,5.395,7.722
9/30/16 18:30,688,274,1830,0.021,0,13.83,2.656,1.174,1,0.049,0,12.36,3.759,1.236,1.001,0.048,0,11.98,3.691,1.233,1,0.028,7.712,-123.1,0,5.021,7.41
9/30/16 18:45,689,274,1845,0.021,0,13.79,2.657,1.174,1,0.049,0.001,12.35,3.759,1.236,1.001,0.048,0,11.95,3.692,1.233,1,0.027,7.427,-123.1,0,4.79,7.137
9/30/16 19:00,690,274,1900,0.021,0,13.79,2.655,1.174,1.001,0.049,0,12.34,3.759,1.236,1.001,0.048,0.001,11.97,3.69,1.233,1.001,0.027,7.427,-123.1,0,4.5,7.02
9/30/16 19:15,691,274,1915,0.021,0,13.74,2.657,1.174,1,0.049,0,12.37,3.76,1.236,1.001,0.048,0.001,11.95,3.691,1.233,1.001,0.027,6.934,-123.1,0,4.407,6.776
9/30/16 19:30,692,274,1930,0.021,0,13.69,2.656,1.174,1,0.049,0,12.36,3.762,1.236,1,0.048,0,11.95,3.692,1.233,1,0.028,6.939,-123.1,0,4.106,6.654
9/30/16 19:45,693,274,1945,0.021,0,13.67,2.659,1.174,1,0.049,0,12.4,3.761,1.236,1,0.048,0,11.96,3.692,1.233,1,0.028,6.858,-123.1,0,3.772,6.444
9/30/16 20:00,694,274,2000,0.021,0,13.59,2.656,1.174,1,0.049,0,12.38,3.76,1.236,1.001,0.048,0.001,11.96,3.692,1.233,1.001,0.028,6.469,-123,0,3.378,6.3
9/30/16 20:15,695,274,2015,0.02,0,13.53,2.637,1.173,1,0.049,0,12.39,3.76,1.236,1.001,0.048,0.001,11.95,3.691,1.233,1.001,0.028,6.406,-123,0,3.804,6.267
9/30/16 20:30,696,274,2030,0.02,0,13.49,2.637,1.173,1,0.049,0,12.4,3.761,1.236,1,0.048,0,11.94,3.692,1.233,1,0.028,6.388,-123.1,0,3.54,6.057
9/30/16 20:45,697,274,2045,0.02,0,13.4,2.635,1.173,1,0.049,0,12.41,3.76,1.236,1.001,0.048,0.001,11.95,3.689,1.233,1.001,0.028,6.284,-123.1,0,3.337,5.914
9/30/16 21:00,698,274,2100,0.02,0,13.37,2.633,1.173,1.001,0.049,0,12.4,3.761,1.236,1,0.048,0.001,11.92,3.689,1.233,1.001,0.028,6.388,-123.1,0,3.202,5.991
9/30/16 21:15,699,274,2115,0.02,0,13.25,2.634,1.173,1,0.049,0,12.43,3.761,1.236,1,0.048,0,11.92,3.692,1.233,1,0.028,6.275,-123.1,0,3.308,5.903
9/30/16 21:30,700,274,2130,0.02,0,13.22,2.636,1.173,1,0.049,0,12.45,3.761,1.236,1,0.048,0,11.95,3.693,1.233,1,0.028,6.031,-123,0,3.004,5.859
9/30/16 21:45,701,274,2145,0.02,0,13.16,2.636,1.173,1,0.049,0,12.44,3.761,1.236,1,0.048,0.001,11.94,3.69,1.233,1.001,0.028,5.87,-123,0,2.832,5.649
9/30/16 22:00,702,274,2200,0.02,0,13.08,2.634,1.173,1,0.049,0,12.44,3.759,1.236,1.001,0.048,0.001,11.92,3.69,1.233,1.001,0.028,5.809,-123,0,3.069,5.452
9/30/16 22:15,703,274,2215,0.02,0,13.01,2.634,1.173,1,0.049,0,12.44,3.76,1.236,1.001,0.048,0.001,11.94,3.69,1.233,1.001,0.028,5.463,-123,0,3.16,5.321
9/30/16 22:30,704,274,2230,0.02,0,12.92,2.634,1.173,1,0.049,0,12.45,3.761,1.236,1,0.048,0,11.96,3.692,1.233,1,0.028,5.431,-123,0,2.621,5.254
9/30/16 22:45,705,274,2245,0.02,0,12.87,2.633,1.173,1.001,0.049,0,12.45,3.761,1.236,1,0.048,0.001,11.96,3.69,1.233,1.001,0.028,5.531,-123,0,2.977,5.322
9/30/16 23:00,706,274,2300,0.02,0,12.79,2.635,1.173,1,0.049,0,12.46,3.762,1.236,1,0.048,0.001,11.95,3.692,1.233,1,0.028,5.438,-123,0,3.138,5.316
9/30/16 23:15,707,274,2315,0.02,0,12.72,2.634,1.173,1,0.049,0,12.45,3.759,1.236,1.001,0.048,0,11.94,3.692,1.233,1,0.028,5.416,-123,0,2.838,5.235
9/30/16 23:30,708,274,2330,0.02,0,12.65,2.633,1.173,1.001,0.049,0,12.47,3.76,1.236,1.001,0.047,0,11.93,3.692,1.233,1,0.028,5.413,-123,0,2.451,5.104
9/30/16 23:45,709,274,2345,0.02,0,12.56,2.635,1.173,1,0.049,0,12.5,3.761,1.236,1,0.047,0.001,11.95,3.689,1.233,1.001,0.028,5.165,-122.9,0,1.974,4.886
