TOA5,CR1000_tower4_S,CR1000,75038,CR1000.Std.28,CPU:SH_Site4_South_1_0_09222016.CR1,20810,Enviro,,,,,,,,,,,,,,,,,,,,
10/7/17 12:00,36374,280,1200,0.028,0.001,8.12,2.917,1.188,1.001,0.078,0.001,7.71,4.91,1.287,1.001,0.048,0.001,7.879,3.715,1.234,1.001,0.025,-177.5,-108.9,0,NAN,-273.2
10/7/17 12:15,36375,280,1215,0.028,0.001,8.26,2.919,1.188,1.001,0.078,0.001,7.706,4.913,1.287,1.001,0.048,0.001,7.865,3.716,1.234,1.001,0.026,-179.6,-106.6,0,NAN,-273.2
10/7/17 12:30,36376,280,1230,0.028,0,8.34,2.919,1.188,1.001,0.078,0.001,7.723,4.911,1.287,1.001,0.048,0.001,7.892,3.715,1.234,1.001,0.025,-179.1,-107.1,0,NAN,-273.2
10/7/17 12:45,36377,280,1245,0.028,0,8.48,2.92,1.188,1.001,0.078,0.001,7.732,4.912,1.287,1.001,0.048,0.001,7.85,3.712,1.234,1.001,0.026,-178,-108.5,0,NAN,-273.2
10/7/17 13:00,36378,280,1300,0.028,0.001,8.57,2.918,1.188,1.001,0.078,0.001,7.739,4.911,1.287,1.001,0.048,0.001,7.881,3.713,1.234,1.001,0.026,-177.9,-108.3,0,NAN,-273.2
10/7/17 13:15,36379,280,1315,0.028,0.001,8.67,2.917,1.188,1.001,0.078,0.001,7.721,4.912,1.287,1.001,0.048,0.001,7.886,3.714,1.234,1.001,0.026,-178.9,-107.1,0,NAN,-273.2
10/7/17 13:30,36380,280,1330,0.028,0,8.77,2.921,1.188,1,0.078,0.001,7.74,4.911,1.287,1.001,0.048,0.001,7.888,3.713,1.234,1.001,0.026,-179.1,-107.1,0,NAN,-273.2
10/7/17 13:45,36381,280,1345,0.028,0,8.86,2.92,1.188,1,0.078,0.001,7.741,4.911,1.287,1.001,0.048,0.001,7.876,3.713,1.234,1.001,0.026,-176.9,-109.8,0,NAN,-273.2
10/7/17 14:00,36382,280,1400,0.028,0,8.98,2.921,1.188,1,0.078,0.001,7.758,4.91,1.287,1.001,0.048,0.001,7.862,3.714,1.234,1.001,0.026,-176.5,-109.7,0,NAN,-273.2
10/7/17 14:15,36383,280,1415,0.028,0,9.09,2.92,1.188,1,0.078,0.001,7.758,4.912,1.287,1.001,0.048,0,7.887,3.717,1.234,1,0.026,-180.5,-105.6,0,NAN,-273.2
10/7/17 14:30,36384,280,1430,0.028,0.001,9.2,2.917,1.188,1.001,0.078,0.001,7.727,4.911,1.287,1.002,0.048,0.001,7.903,3.712,1.234,1.001,0.026,-177.4,-109.4,0,NAN,-273.2
10/7/17 14:45,36385,280,1445,0.028,0.001,9.28,2.919,1.188,1.001,0.078,0.001,7.715,4.91,1.287,1.001,0.048,0.001,7.886,3.714,1.234,1.001,0.026,-176.9,-109.5,0,NAN,-273.2
10/7/17 15:00,36386,280,1500,0.028,0.001,9.38,2.919,1.188,1.001,0.078,0.001,7.781,4.912,1.287,1.001,0.048,0.001,7.878,3.714,1.234,1.001,0.026,-176.6,-109.9,0,NAN,-273.2
10/7/17 15:15,36387,280,1515,0.028,0,9.46,2.92,1.188,1,0.078,0.001,7.786,4.91,1.287,1.002,0.048,0.001,7.885,3.715,1.234,1.001,0.026,-175.9,-110.9,0,NAN,-273.2
10/7/17 15:30,36388,280,1530,0.028,0,9.61,2.921,1.188,1,0.078,0.001,7.783,4.911,1.287,1.001,0.048,0.001,7.866,3.714,1.234,1.001,0.026,-177.2,-109,0,NAN,-273.2
10/7/17 15:45,36389,280,1545,0.028,0.001,9.72,2.918,1.188,1.001,0.078,0.001,7.82,4.911,1.287,1.001,0.048,0.001,7.906,3.714,1.234,1.001,0.026,-178.2,-107.8,0,NAN,-273.2
10/7/17 16:00,36390,280,1600,0.028,0.001,9.85,2.917,1.188,1.001,0.078,0.001,7.83,4.912,1.287,1.001,0.048,0.001,7.895,3.715,1.234,1.001,0.026,-182.7,-102.7,0,NAN,-273.2
10/7/17 16:15,36391,280,1615,0.028,0,9.98,2.922,1.188,1,0.078,0.001,7.824,4.913,1.287,1.001,0.048,0.001,7.895,3.714,1.234,1.001,0.026,-180.9,-105,0,NAN,-273.2
10/7/17 16:30,36392,280,1630,0.028,0,10.1,2.92,1.188,1.001,0.078,0.001,7.857,4.914,1.287,1.001,0.048,0.001,7.892,3.715,1.234,1.001,0.026,-181,-105.2,0,NAN,-273.2
10/7/17 16:45,36393,280,1645,0.028,0.001,10.21,2.918,1.188,1.001,0.078,0.001,7.864,4.914,1.287,1.001,0.048,0.001,7.894,3.715,1.234,1.001,0.026,-177.4,-109.3,0,NAN,-273.2
10/7/17 17:00,36394,280,1700,0.028,0,10.32,2.92,1.188,1,0.078,0.001,7.878,4.912,1.287,1.001,0.048,0.001,7.878,3.713,1.234,1.001,0.026,-180,-106.2,0,NAN,-273.2
10/7/17 17:15,36395,280,1715,0.028,0.001,10.4,2.917,1.188,1.001,0.078,0.001,7.886,4.912,1.287,1.001,0.048,0.001,7.921,3.713,1.234,1.001,0.026,-177.9,-109,0,NAN,-273.2
10/7/17 17:30,36396,280,1730,0.028,0,10.45,2.92,1.188,1,0.078,0.001,7.924,4.913,1.287,1.001,0.048,0.001,7.912,3.716,1.234,1.001,0.026,-178.5,-108,0,NAN,-273.2
10/7/17 17:45,36397,280,1745,0.028,0.001,10.51,2.917,1.188,1.001,0.078,0.001,7.923,4.912,1.287,1.001,0.048,0.001,7.908,3.714,1.234,1.001,0.026,-178.4,-108.3,0,NAN,-273.2
10/7/17 18:00,36398,280,1800,0.028,0.001,10.55,2.919,1.188,1.001,0.078,0.001,7.949,4.911,1.287,1.001,0.048,0.001,7.882,3.714,1.234,1.001,0.026,-177.7,-109.1,0,NAN,-273.2
10/7/17 18:15,36399,280,1815,0.028,0.001,10.55,2.917,1.188,1.001,0.078,0.001,7.975,4.91,1.287,1.002,0.048,0.001,7.91,3.715,1.234,1.001,0.026,-178.4,-108.2,0,NAN,-273.2
10/7/17 18:30,36400,280,1830,0.028,0.001,10.57,2.919,1.188,1.001,0.078,0.001,7.992,4.912,1.287,1.001,0.048,0.001,7.915,3.715,1.234,1.001,0.026,-176.7,-110.8,0,NAN,-273.2
10/7/17 18:45,36401,280,1845,0.028,0,10.55,2.92,1.188,1.001,0.078,0.001,7.999,4.912,1.287,1.001,0.048,0.001,7.901,3.714,1.234,1.001,0.026,-174.7,-112.7,0,NAN,-273.2
10/7/17 19:00,36402,280,1900,0.028,0.001,10.56,2.918,1.188,1.001,0.078,0.001,8.03,4.913,1.287,1.001,0.048,0.001,7.908,3.712,1.234,1.001,0.026,-178.5,-108.2,0,NAN,-273.2
10/7/17 19:15,36403,280,1915,0.028,0.001,10.54,2.918,1.188,1.001,0.078,0.001,8.07,4.911,1.287,1.001,0.048,0.001,7.918,3.713,1.234,1.001,0.026,-179.8,-106.7,0,NAN,-273.2
10/7/17 19:30,36404,280,1930,0.028,0.001,10.51,2.918,1.188,1.001,0.078,0.001,8.08,4.911,1.287,1.001,0.048,0.001,7.908,3.712,1.234,1.001,0.026,-176.7,-110.5,0,NAN,-273.2
10/7/17 19:45,36405,280,1945,0.028,0,10.47,2.92,1.188,1.001,0.078,0.001,8.1,4.911,1.287,1.001,0.048,0.001,7.921,3.711,1.234,1.001,0.026,-176.8,-109.8,0,NAN,-273.2
10/7/17 20:00,36406,280,2000,0.028,0.001,10.43,2.918,1.188,1.001,0.078,0.001,8.12,4.912,1.287,1.001,0.048,0.001,7.914,3.713,1.234,1.001,0.026,-177,-110.2,0,NAN,-273.2
10/7/17 20:15,36407,280,2015,0.028,0.001,10.39,2.918,1.188,1.001,0.078,0.001,8.14,4.913,1.287,1.001,0.048,0.001,7.937,3.712,1.234,1.001,0.026,-176.7,-110.4,0,NAN,-273.2
10/7/17 20:30,36408,280,2030,0.028,0.001,10.34,2.919,1.188,1.001,0.078,0.001,8.19,4.91,1.287,1.002,0.048,0.001,7.951,3.714,1.234,1.001,0.026,-177.7,-108.8,0,NAN,-273.2
10/7/17 20:45,36409,280,2045,0.028,0.001,10.31,2.916,1.188,1.001,0.078,0.001,8.2,4.91,1.287,1.002,0.048,0.001,7.915,3.713,1.234,1.001,0.026,-178.2,-108.7,0,NAN,-273.2
10/7/17 21:00,36410,280,2100,0.028,0.001,10.27,2.917,1.188,1.001,0.078,0.001,8.23,4.91,1.287,1.002,0.048,0.001,7.917,3.712,1.234,1.001,0.026,-178.4,-108.5,0,NAN,-273.2
10/7/17 21:15,36411,280,2115,0.028,0.001,10.18,2.919,1.188,1.001,0.078,0.001,8.24,4.911,1.287,1.001,0.048,0.001,7.938,3.714,1.234,1.001,0.026,-177.2,-110,0,NAN,-273.2
10/7/17 21:30,36412,280,2130,0.028,0,10.16,2.92,1.188,1,0.078,0.001,8.26,4.912,1.287,1.001,0.048,0,7.959,3.716,1.234,1,0.026,-174.6,-112.4,0,NAN,-273.2
10/7/17 21:45,36413,280,2145,0.028,0.001,10.11,2.917,1.188,1.001,0.078,0.001,8.31,4.911,1.287,1.001,0.048,0,7.948,3.716,1.234,1,0.026,-175.2,-112.3,0,NAN,-273.2
10/7/17 22:00,36414,280,2200,0.028,0,10.03,2.921,1.188,1,0.078,0.001,8.31,4.914,1.287,1.001,0.048,0.001,7.945,3.714,1.234,1.001,0.026,-175.6,-111.4,0,NAN,-273.2
10/7/17 22:15,36415,280,2215,0.028,0.001,9.97,2.918,1.188,1.001,0.078,0.001,8.31,4.912,1.287,1.001,0.048,0.001,7.951,3.713,1.234,1.001,0.026,-177.2,-109.6,0,NAN,-273.2
10/7/17 22:30,36416,280,2230,0.028,0,9.94,2.92,1.188,1,0.078,0.001,8.32,4.913,1.287,1.001,0.048,0.001,7.959,3.713,1.234,1.001,0.026,-177.1,-110.2,0,NAN,-273.2
10/7/17 22:45,36417,280,2245,0.028,0,9.89,2.92,1.188,1.001,0.078,0.001,8.35,4.912,1.287,1.001,0.048,0.001,7.958,3.714,1.234,1.001,0.026,-176.6,-110.6,0,NAN,-273.2
10/7/17 23:00,36418,280,2300,0.028,0.001,9.82,2.918,1.188,1.001,0.078,0.001,8.38,4.911,1.287,1.001,0.048,0.001,7.986,3.716,1.234,1,0.026,-175.6,-111.6,0,NAN,-273.2
10/7/17 23:15,36419,280,2315,0.028,0.001,9.76,2.918,1.188,1.001,0.078,0.001,8.4,4.912,1.287,1.001,0.048,0.001,7.987,3.716,1.234,1.001,0.026,-177.2,-109.6,0,NAN,-273.2
10/7/17 23:30,36420,280,2330,0.028,0,9.71,2.92,1.188,1,0.078,0.001,8.4,4.912,1.287,1.001,0.048,0.001,8,3.715,1.234,1.001,0.026,-176.4,-110.8,0,NAN,-273.2
10/7/17 23:45,36421,280,2345,0.028,0,9.68,2.92,1.188,1,0.078,0.001,8.43,4.912,1.287,1.001,0.048,0.001,7.997,3.715,1.234,1.001,0.026,-174.7,-112.5,0,NAN,-273.2
10/8/17 0:00,36422,281,0,0.028,0,9.59,2.922,1.188,1,0.078,0.001,8.43,4.911,1.287,1.001,0.048,0.001,7.989,3.715,1.234,1.001,0.026,-174.7,-112.4,0,NAN,-273.2
10/8/17 0:15,36423,281,15,0.028,0.001,9.54,2.919,1.188,1.001,0.078,0.001,8.43,4.913,1.287,1.001,0.048,0.001,7.999,3.715,1.234,1.001,0.026,-180,-106.4,0,NAN,-273.2
10/8/17 0:30,36424,281,30,0.028,0.001,9.48,2.916,1.188,1.001,0.078,0.001,8.43,4.913,1.287,1.001,0.048,0.001,8.03,3.715,1.234,1.001,0.026,-178,-109.2,0,NAN,-273.2
10/8/17 0:45,36425,281,45,0.028,0.001,9.43,2.919,1.188,1.001,0.078,0.001,8.48,4.912,1.287,1.001,0.048,0.001,8.03,3.714,1.234,1.001,0.026,-173.9,-113.9,0,NAN,-273.2
10/8/17 1:00,36426,281,100,0.028,0.001,9.35,2.919,1.188,1.001,0.078,0.001,8.45,4.911,1.287,1.001,0.048,0.001,8,3.715,1.234,1.001,0.026,-174.2,-113,0,NAN,-273.2
10/8/17 1:15,36427,281,115,0.028,0.001,9.32,2.915,1.188,1.001,0.078,0.001,8.48,4.913,1.287,1.001,0.048,0,8.05,3.717,1.234,1,0.026,-176.3,-110.8,0,NAN,-273.2
10/8/17 1:30,36428,281,130,0.028,0.001,9.29,2.916,1.188,1.001,0.078,0.001,8.49,4.913,1.287,1.001,0.048,0.001,8.02,3.714,1.234,1.001,0.026,-178.1,-108.7,0,NAN,-273.2
10/8/17 1:45,36429,281,145,0.027,0.001,9.26,2.896,1.187,1.001,0.078,0.001,8.48,4.912,1.287,1.001,0.048,0.001,8.04,3.712,1.234,1.001,0.026,-180.6,-105.8,0,NAN,-273.2
10/8/17 2:00,36430,281,200,0.027,0.001,9.2,2.896,1.187,1.001,0.078,0.001,8.48,4.912,1.287,1.001,0.048,0.001,8.07,3.714,1.234,1.001,0.026,-181.2,-105.4,0,NAN,-273.2
10/8/17 2:15,36431,281,215,0.027,0,9.17,2.897,1.187,1.001,0.078,0.001,8.49,4.911,1.287,1.001,0.048,0.001,8.05,3.713,1.234,1.001,0.026,-180.6,-106.3,0,NAN,-273.2
10/8/17 2:30,36432,281,230,0.027,0.001,9.1,2.896,1.187,1.001,0.078,0.001,8.49,4.911,1.287,1.002,0.048,0.001,8.06,3.713,1.234,1.001,0.026,-177.3,-110,0,NAN,-273.2
10/8/17 2:45,36433,281,245,0.027,0,9.07,2.898,1.187,1,0.078,0.001,8.52,4.91,1.287,1.002,0.048,0.001,8.06,3.713,1.234,1.001,0.026,-177.5,-109.5,0,NAN,-273.2
10/8/17 3:00,36434,281,300,0.027,0.001,9.03,2.896,1.187,1.001,0.078,0.001,8.51,4.911,1.287,1.001,0.048,0.001,8.09,3.714,1.234,1.001,0.026,-179.1,-108.2,0,NAN,-273.2
10/8/17 3:15,36435,281,315,0.027,0.001,9,2.897,1.187,1.001,0.078,0.001,8.5,4.913,1.287,1.001,0.048,0.001,8.09,3.714,1.234,1.001,0.026,-175.8,-111.9,0,NAN,-273.2
10/8/17 3:30,36436,281,330,0.027,0.001,8.94,2.896,1.187,1.001,0.078,0.001,8.51,4.912,1.287,1.001,0.048,0.001,8.08,3.715,1.234,1.001,0.026,-174.6,-112.5,0,NAN,-273.2
10/8/17 3:45,36437,281,345,0.027,0.001,8.9,2.896,1.187,1.001,0.078,0.001,8.51,4.912,1.287,1.001,0.048,0.001,8.06,3.714,1.234,1.001,0.026,-173.7,-113.9,0,NAN,-273.2
10/8/17 4:00,36438,281,400,0.027,0.001,8.9,2.896,1.187,1.001,0.078,0.001,8.5,4.911,1.287,1.001,0.048,0.001,8.1,3.714,1.234,1.001,0.026,-176.3,-110.6,0,NAN,-273.2
10/8/17 4:15,36439,281,415,0.027,0,8.84,2.898,1.187,1,0.078,0.001,8.5,4.911,1.287,1.001,0.048,0.001,8.09,3.712,1.234,1.001,0.026,-176.4,-110.5,0,NAN,-273.2
10/8/17 4:30,36440,281,430,0.027,0.001,8.77,2.896,1.187,1.001,0.078,0.001,8.51,4.912,1.287,1.001,0.048,0.001,8.1,3.714,1.234,1.001,0.026,-177.4,-109.8,0,NAN,-273.2
10/8/17 4:45,36441,281,445,0.027,0,8.73,2.898,1.187,1,0.078,0.001,8.5,4.912,1.287,1.001,0.048,0.001,8.12,3.713,1.234,1.001,0.026,-176.9,-110.1,0,NAN,-273.2
10/8/17 5:00,36442,281,500,0.027,0.001,8.67,2.895,1.187,1.001,0.078,0.001,8.5,4.912,1.287,1.001,0.048,0.001,8.1,3.713,1.234,1.001,0.026,-176.8,-109.9,0,NAN,-273.2
10/8/17 5:15,36443,281,515,0.027,0.001,8.61,2.896,1.187,1.001,0.078,0.001,8.5,4.91,1.287,1.002,0.048,0.001,8.12,3.715,1.234,1.001,0.026,-176.2,-111,0,NAN,-273.2
10/8/17 5:30,36444,281,530,0.027,0,8.57,2.898,1.187,1,0.078,0.001,8.5,4.911,1.287,1.002,0.048,0.001,8.13,3.713,1.234,1.001,0.026,-177.5,-109.3,0,NAN,-273.2
10/8/17 5:45,36445,281,545,0.027,0,8.51,2.897,1.187,1.001,0.078,0.001,8.49,4.91,1.287,1.002,0.048,0.001,8.14,3.713,1.234,1.001,0.026,-180.4,-105.7,0,NAN,-273.2
10/8/17 6:00,36446,281,600,0.027,0.001,8.47,2.897,1.187,1.001,0.078,0.001,8.49,4.911,1.287,1.001,0.048,0.001,8.14,3.715,1.234,1.001,0.026,-179.6,-107,0,NAN,-273.2
10/8/17 6:15,36447,281,615,0.027,0.001,8.43,2.895,1.187,1.001,0.078,0.001,8.48,4.912,1.287,1.001,0.048,0.001,8.12,3.714,1.234,1.001,0.026,-179.2,-107.7,0,NAN,-273.2
10/8/17 6:30,36448,281,630,0.027,0.001,8.39,2.894,1.187,1.001,0.078,0.001,8.48,4.911,1.287,1.001,0.048,0.001,8.13,3.713,1.234,1.001,0.026,-178,-108.5,0,NAN,-273.2
10/8/17 6:45,36449,281,645,0.027,0,8.33,2.9,1.187,1,0.078,0.001,8.5,4.912,1.287,1.001,0.048,0.001,8.12,3.714,1.234,1.001,0.026,-177.5,-109.7,0,NAN,-273.2
10/8/17 7:00,36450,281,700,0.027,0,8.24,2.898,1.187,1,0.078,0.001,8.49,4.912,1.287,1.001,0.048,0.001,8.14,3.714,1.234,1.001,0.026,-175,-112.3,0,NAN,-273.2
10/8/17 7:15,36451,281,715,0.027,0.001,8.22,2.895,1.187,1.001,0.078,0.001,8.47,4.912,1.287,1.001,0.048,0.001,8.14,3.713,1.234,1.001,0.026,-176.3,-110.9,0,NAN,-273.2
10/8/17 7:30,36452,281,730,0.027,0.001,8.13,2.896,1.187,1.001,0.078,0.001,8.48,4.911,1.287,1.001,0.048,0.001,8.16,3.712,1.234,1.001,0.026,-174.2,-113.2,0,NAN,-273.2
10/8/17 7:45,36453,281,745,0.027,0.001,8.09,2.895,1.187,1.001,0.078,0.001,8.48,4.912,1.287,1.001,0.048,0.001,8.15,3.713,1.234,1.001,0.026,-176.7,-110.1,0,NAN,-273.2
10/8/17 8:00,36454,281,800,0.027,0,8.04,2.898,1.187,1,0.078,0.001,8.47,4.911,1.287,1.001,0.048,0.001,8.19,3.713,1.234,1.001,0.026,-178.7,-107.6,0,NAN,-273.2
10/8/17 8:15,36455,281,815,0.027,0.001,7.985,2.895,1.187,1.001,0.078,0.001,8.47,4.911,1.287,1.001,0.048,0.001,8.17,3.713,1.234,1.001,0.026,-176.9,-110.4,0,NAN,-273.2
10/8/17 8:30,36456,281,830,0.027,0.001,7.931,2.896,1.187,1.001,0.078,0.001,8.45,4.91,1.287,1.002,0.048,0.001,8.19,3.714,1.234,1.001,0.026,-176.1,-111.2,0,NAN,-273.2
10/8/17 8:45,36457,281,845,0.027,0.001,7.857,2.895,1.187,1.001,0.078,0.001,8.43,4.911,1.287,1.001,0.048,0.001,8.19,3.712,1.234,1.001,0.026,-179,-107,0,NAN,-273.2
10/8/17 9:00,36458,281,900,0.027,0.001,7.851,2.894,1.187,1.001,0.078,0.001,8.44,4.912,1.287,1.001,0.048,0.001,8.19,3.714,1.234,1.001,0.026,-177.6,-109.6,0,NAN,-273.2
10/8/17 9:15,36459,281,915,0.027,0,7.851,2.898,1.187,1,0.078,0.001,8.43,4.912,1.287,1.001,0.048,0.001,8.17,3.713,1.234,1.001,0.026,-177.2,-109.6,0,NAN,-273.2
10/8/17 9:30,36460,281,930,0.027,0,7.845,2.898,1.187,1,0.078,0.001,8.42,4.912,1.287,1.001,0.048,0.001,8.17,3.713,1.234,1.001,0.026,-176.5,-110.3,0,NAN,-273.2
10/8/17 9:45,36461,281,945,0.027,0.001,7.84,2.896,1.187,1.001,0.078,0.001,8.41,4.911,1.287,1.001,0.048,0.001,8.18,3.713,1.234,1.001,0.026,-178.6,-107.8,0,NAN,-273.2
10/8/17 10:00,36462,281,1000,0.027,0.001,7.857,2.896,1.187,1.001,0.078,0.001,8.42,4.913,1.287,1.001,0.048,0.001,8.21,3.713,1.234,1.001,0.026,-178.8,-107.8,0,NAN,-273.2
10/8/17 10:15,36463,281,1015,0.027,0.001,7.898,2.896,1.187,1.001,0.078,0.001,8.39,4.911,1.287,1.001,0.048,0.001,8.19,3.713,1.234,1.001,0.026,-178.6,-107.9,0,NAN,-273.2
10/8/17 10:30,36464,281,1030,0.027,0.001,7.902,2.896,1.187,1.001,0.078,0.001,8.38,4.91,1.287,1.001,0.048,0.001,8.21,3.713,1.234,1.001,0.026,-178.9,-107.7,0,NAN,-273.2
10/8/17 10:45,36465,281,1045,0.027,0.001,7.97,2.895,1.187,1.001,0.078,0.001,8.37,4.912,1.287,1.001,0.048,0.001,8.2,3.715,1.234,1.001,0.026,-178.8,-107.8,0,NAN,-273.2
10/8/17 11:00,36466,281,1100,0.027,0,8.04,2.898,1.187,1,0.078,0.001,8.35,4.91,1.287,1.001,0.048,0.001,8.23,3.714,1.234,1.001,0.026,-179.6,-106.4,0,NAN,-273.2
10/8/17 11:15,36467,281,1115,0.027,0,8.07,2.9,1.187,1,0.077,0.001,8.34,4.883,1.286,1.002,0.048,0.001,8.21,3.715,1.234,1.001,0.026,-181,-105.1,0,NAN,-273.2
10/8/17 11:30,36468,281,1130,0.027,0.001,8.17,2.896,1.187,1.001,0.077,0.001,8.34,4.884,1.286,1.001,0.048,0.001,8.21,3.715,1.234,1.001,0.026,-181.3,-104.7,0,NAN,-273.2
10/8/17 11:45,36469,281,1145,0.027,0.001,8.26,2.896,1.187,1.001,0.077,0.001,8.34,4.884,1.286,1.001,0.048,0.001,8.19,3.715,1.234,1.001,0.026,-180.5,-105.7,0,NAN,-273.2
10/8/17 12:00,36470,281,1200,0.027,0,8.34,2.899,1.187,1,0.077,0.001,8.33,4.885,1.286,1.001,0.048,0.001,8.2,3.715,1.234,1.001,0.026,-179.4,-107,0,NAN,-273.2
10/8/17 12:15,36471,281,1215,0.027,0.001,8.45,2.896,1.187,1.001,0.077,0.001,8.32,4.884,1.286,1.001,0.048,0.001,8.21,3.714,1.234,1.001,0.026,-178.4,-108.1,0,NAN,-273.2
10/8/17 12:30,36472,281,1230,0.027,0,8.57,2.9,1.187,1,0.077,0.001,8.3,4.883,1.286,1.002,0.048,0.001,8.23,3.713,1.234,1.001,0.026,-181,-105,0,NAN,-273.2
10/8/17 12:45,36473,281,1245,0.027,0.001,8.64,2.896,1.187,1.001,0.077,0.001,8.31,4.884,1.286,1.001,0.048,0.001,8.23,3.715,1.234,1.001,0.026,-181.7,-104.3,0,NAN,-273.2
10/8/17 13:00,36474,281,1300,0.027,0,8.72,2.897,1.187,1,0.077,0.001,8.32,4.884,1.286,1.001,0.048,0.001,8.22,3.715,1.234,1.001,0.026,-180.1,-106.1,0,NAN,-273.2
10/8/17 13:15,36475,281,1315,0.027,0,8.8,2.898,1.187,1,0.077,0.001,8.31,4.884,1.286,1.001,0.048,0.001,8.19,3.714,1.234,1.001,0.026,-178.5,-108.3,0,NAN,-273.2
10/8/17 13:30,36476,281,1330,0.027,0.001,8.88,2.896,1.187,1.001,0.077,0.001,8.28,4.886,1.286,1.001,0.048,0.001,8.22,3.715,1.234,1.001,0.026,-180.6,-105.6,0,NAN,-273.2
10/8/17 13:45,36477,281,1345,0.027,0,8.93,2.898,1.187,1,0.077,0.001,8.3,4.886,1.286,1.001,0.048,0.001,8.22,3.715,1.234,1.001,0.026,-182,-104.3,0,NAN,-273.2
10/8/17 14:00,36478,281,1400,0.027,0.001,9.03,2.895,1.187,1.001,0.077,0.001,8.28,4.884,1.286,1.001,0.048,0,8.23,3.716,1.234,1,0.026,-178.7,-108.2,0,NAN,-273.2
10/8/17 14:15,36479,281,1415,0.027,0,9.09,2.897,1.187,1,0.077,0.001,8.28,4.885,1.286,1.001,0.048,0.001,8.24,3.715,1.234,1.001,0.026,-180.5,-105.7,0,NAN,-273.2
10/8/17 14:30,36480,281,1430,0.027,0,9.12,2.898,1.187,1,0.077,0.001,8.31,4.884,1.286,1.001,0.048,0.001,8.19,3.716,1.234,1.001,0.026,-176.2,-110.7,0,NAN,-273.2
10/8/17 14:45,36481,281,1445,0.027,0.001,9.2,2.896,1.187,1.001,0.077,0.001,8.29,4.886,1.286,1.001,0.048,0.001,8.21,3.714,1.234,1.001,0.026,-176.3,-110.5,0,NAN,-273.2
10/8/17 15:00,36482,281,1500,0.027,0,9.29,2.898,1.187,1.001,0.077,0.001,8.29,4.884,1.286,1.001,0.048,0.001,8.22,3.715,1.234,1.001,0.026,-179.9,-106.4,0,NAN,-273.2
10/8/17 15:15,36483,281,1515,0.028,0,9.38,2.92,1.188,1.001,0.077,0.001,8.3,4.884,1.286,1.001,0.048,0.001,8.23,3.714,1.234,1.001,0.026,-178.6,-108,0,NAN,-273.2
10/8/17 15:30,36484,281,1530,0.028,0.001,9.5,2.919,1.188,1.001,0.077,0.001,8.3,4.882,1.286,1.002,0.048,0.001,8.22,3.713,1.234,1.001,0.026,-178.2,-108.3,0,NAN,-273.2
10/8/17 15:45,36485,281,1545,0.028,0.001,9.54,2.919,1.188,1.001,0.077,0.001,8.31,4.885,1.286,1.001,0.048,0.001,8.2,3.713,1.234,1.001,0.026,-177.2,-109.8,0,NAN,-273.2
10/8/17 16:00,36486,281,1600,0.028,0.001,9.69,2.917,1.188,1.001,0.077,0.001,8.31,4.885,1.286,1.001,0.048,0.001,8.21,3.713,1.234,1.001,0.026,-178.1,-108.5,0,NAN,-273.2
10/8/17 16:15,36487,281,1615,0.028,0,9.77,2.92,1.188,1,0.077,0.001,8.31,4.886,1.286,1.001,0.048,0.001,8.22,3.714,1.234,1.001,0.026,-176.9,-109.9,0,NAN,-273.2
10/8/17 16:30,36488,281,1630,0.028,0.001,9.87,2.919,1.188,1.001,0.077,0.001,8.33,4.883,1.286,1.002,0.048,0.001,8.23,3.714,1.234,1.001,0.026,-178.3,-108.6,0,NAN,-273.2
10/8/17 16:45,36489,281,1645,0.028,0.001,9.97,2.917,1.188,1.001,0.077,0.001,8.33,4.886,1.286,1.001,0.048,0.001,8.26,3.713,1.234,1.001,0.026,-175.5,-112,0,NAN,-273.2
10/8/17 17:00,36490,281,1700,0.028,0,10.03,2.921,1.188,1,0.077,0.001,8.32,4.886,1.286,1.001,0.048,0.001,8.21,3.715,1.234,1.001,0.026,-176.4,-110.8,0,NAN,-273.2
10/8/17 17:15,36491,281,1715,0.028,0.001,10.1,2.919,1.188,1.001,0.077,0.001,8.35,4.887,1.286,1.001,0.048,0.001,8.23,3.714,1.234,1.001,0.026,-176.5,-110.4,0,NAN,-273.2
10/8/17 17:30,36492,281,1730,0.028,0.001,10.12,2.918,1.188,1.001,0.077,0.001,8.34,4.886,1.286,1.001,0.048,0.001,8.22,3.713,1.234,1.001,0.026,-177.2,-109.8,0,NAN,-273.2
10/8/17 17:45,36493,281,1745,0.028,0,10.15,2.922,1.188,1,0.077,0.001,8.36,4.885,1.286,1.001,0.048,0.001,8.22,3.715,1.234,1.001,0.026,-171.4,-117.1,0,NAN,-273.2
10/8/17 18:00,36494,281,1800,0.028,0,10.13,2.92,1.188,1,0.077,0.001,8.37,4.885,1.286,1.001,0.048,0.001,8.23,3.715,1.234,1.001,0.026,-169.7,-118.7,0,NAN,-273.2
10/8/17 18:15,36495,281,1815,0.028,0,10.12,2.92,1.188,1,0.077,0.001,8.37,4.885,1.286,1.001,0.048,0.001,8.21,3.715,1.234,1.001,0.026,-170.9,-117.3,0,NAN,-273.2
10/8/17 18:30,36496,281,1830,0.028,0.001,10.1,2.918,1.188,1.001,0.077,0.001,8.39,4.886,1.286,1.001,0.048,0.001,8.27,3.714,1.234,1.001,0.026,-174.7,-112.5,0,NAN,-273.2
