TOA5,CR1000_rad_test,CR1000,75041,CR1000.Std.28,CPU:SH_tow1_meadow2_2017.CR1,44589,Enviro,
TIMESTAMP,RECORD,Day_of_Year,Hour,SWE_mv_Avg,maxbot_volt_Avg,maxbot_dist_Avg,TT_C,SBT_C
TS,RN,,,,,,Deg C,Deg C
,,Smp,Smp,Avg,Avg,Avg,Smp,Smp
1/24/19 6:30,13318,24,630,0.167,1439,1.405,-11.45,-11.11
1/24/19 6:45,13319,24,645,0.168,1441,1.407,-11.54,-11.2
1/24/19 7:00,13320,24,700,0.169,1438,1.404,-11.63,-11.29
1/24/19 7:15,13321,24,715,0.169,1441,1.407,-11.76,-11.43
1/24/19 7:30,13322,24,730,0.17,1438,1.405,-11.83,-11.51
1/24/19 7:45,13323,24,745,0.17,1442,1.408,-11.81,-11.48
1/24/19 8:00,13324,24,800,0.171,1436,1.402,-11.84,-11.51
1/24/19 8:15,13325,24,815,0.172,1441,1.407,-9.82,-9.41
1/24/19 8:30,13326,24,830,0.172,1439,1.405,-6.418,-5.786
1/24/19 8:45,13327,24,845,0.173,1442,1.408,-3.931,-3.079
1/24/19 9:00,13328,24,900,0.173,1449,1.415,-2.273,-1.268
1/24/19 9:15,13329,24,915,0.174,1467,1.433,-0.975,0.192
1/24/19 9:30,13330,24,930,0.175,1441,1.407,-0.177,0.955
1/24/19 9:45,13331,24,945,0.175,1440,1.407,0.996,2.166
1/24/19 10:00,13332,24,1000,0.176,1430,1.397,4.088,5.523
1/24/19 10:15,13333,24,1015,0.177,1438,1.405,6.976,8.77
1/24/19 10:30,13334,24,1030,0.177,1441,1.407,7.168,8.84
1/24/19 10:45,13335,24,1045,0.178,1443,1.409,7.977,9.83
1/24/19 11:00,13336,24,1100,0.178,1437,1.403,6.723,8.09
1/24/19 11:15,13337,24,1115,0.179,1439,1.406,6.956,8.27
1/24/19 11:30,13338,24,1130,0.179,1433,1.399,6.477,7.582
1/24/19 11:45,13339,24,1145,0.18,1433,1.4,6.005,7.036
1/24/19 12:00,13340,24,1200,0.181,1429,1.395,6.511,7.523
1/24/19 12:15,13341,24,1215,0.181,1473,1.439,7.058,8.18
1/24/19 12:30,13342,24,1230,0.182,1510,1.474,7.243,8.4
1/24/19 12:45,13343,24,1245,0.183,1444,1.41,7.924,9.27
1/24/19 13:00,13344,24,1300,0.183,1424,1.391,7.319,8.57
1/24/19 13:15,13345,24,1315,0.183,1425,1.392,6.312,7.433
1/24/19 13:30,13346,24,1330,0.184,1433,1.399,7.129,8.31
1/24/19 13:45,13347,24,1345,0.184,1435,1.401,6.695,7.762
1/24/19 14:00,13348,24,1400,0.185,1442,1.408,6.64,7.711
1/24/19 14:15,13349,24,1415,0.186,1446,1.412,6.664,7.761
1/24/19 14:30,13350,24,1430,0.186,1447,1.413,6.425,7.497
1/24/19 14:45,13351,24,1445,0.187,1449,1.415,6.207,7.307
1/24/19 15:00,13352,24,1500,0.187,1451,1.417,6.999,8.26
1/24/19 15:15,13353,24,1515,0.187,1459,1.425,7.485,8.91
1/24/19 15:30,13354,24,1530,0.188,1455,1.42,6.977,8.37
1/24/19 15:45,13355,24,1545,0.188,1457,1.423,6.492,7.927
1/24/19 16:00,13356,24,1600,0.189,1451,1.417,4.089,5.324
1/24/19 16:15,13357,24,1615,0.19,1439,1.405,1.558,2.498
1/24/19 16:30,13358,24,1630,0.19,1435,1.402,-0.29,0.549
1/24/19 16:45,13359,24,1645,0.191,1433,1.399,-1.764,-0.991
1/24/19 17:00,13360,24,1700,0.191,1430,1.397,-1.935,-1.105
1/24/19 17:15,13361,24,1715,0.192,1431,1.398,-2.369,-1.476
1/24/19 17:30,13362,24,1730,0.192,1432,1.398,-3.21,-2.4
1/24/19 17:45,13363,24,1745,0.193,1431,1.397,-3.934,-3.222
1/24/19 18:00,13364,24,1800,0.194,1431,1.397,-4.454,-3.766
1/24/19 18:15,13365,24,1815,0.194,1431,1.397,-4.692,-3.997
1/24/19 18:30,13366,24,1830,0.195,1431,1.397,-4.953,-4.262
1/24/19 18:45,13367,24,1845,0.196,1433,1.4,-5.158,-4.48
1/24/19 19:00,13368,24,1900,0.196,1432,1.398,-5.517,-4.85
1/24/19 19:15,13369,24,1915,0.197,1433,1.399,-5.576,-4.921
1/24/19 19:30,13370,24,1930,0.198,1433,1.399,-5.779,-5.132
1/24/19 19:45,13371,24,1945,0.198,1435,1.401,-5.991,-5.366
1/24/19 20:00,13372,24,2000,0.199,1433,1.399,-6.128,-5.516
1/24/19 20:15,13373,24,2015,0.2,1445,1.411,-6.319,-5.694
1/24/19 20:30,13374,24,2030,0.2,1433,1.399,-6.61,-6.006
1/24/19 20:45,13375,24,2045,0.201,1432,1.399,-7.064,-6.481
1/24/19 21:00,13376,24,2100,0.202,1432,1.398,-7.317,-6.734
1/24/19 21:15,13377,24,2115,0.203,1432,1.398,-7.486,-6.902
1/24/19 21:30,13378,24,2130,0.203,1433,1.4,-7.708,-7.145
1/24/19 21:45,13379,24,2145,0.204,1432,1.399,-8.01,-7.468
1/24/19 22:00,13380,24,2200,0.205,1434,1.4,-8.21,-7.69
1/24/19 22:15,13381,24,2215,0.205,1433,1.399,-8.39,-7.872
1/24/19 22:30,13382,24,2230,0.206,1432,1.399,-8.51,-8.01
1/24/19 22:45,13383,24,2245,0.207,1433,1.4,-8.79,-8.3
1/24/19 23:00,13384,24,2300,0.207,1433,1.4,-9.02,-8.53
1/24/19 23:15,13385,24,2315,0.208,1433,1.4,-9.15,-8.69
1/24/19 23:30,13386,24,2330,0.209,1434,1.4,-9.3,-8.86
1/24/19 23:45,13387,24,2345,0.209,1434,1.401,-9.51,-9.06
1/25/19 0:00,13388,25,0,0.21,1434,1.4,-9.83,-9.39
1/25/19 0:15,13389,25,15,0.211,1434,1.4,-10.24,-9.81
1/25/19 0:30,13390,25,30,0.212,1432,1.399,-10.58,-10.16
1/25/19 0:45,13391,25,45,0.212,1435,1.401,-10.92,-10.51
1/25/19 1:00,13392,25,100,0.213,1434,1.401,-11.23,-10.84
1/25/19 1:15,13393,25,115,0.214,1431,1.398,-11.39,-11.01
1/25/19 1:30,13394,25,130,0.214,1434,1.4,-11.45,-11.08
1/25/19 1:45,13395,25,145,0.215,1433,1.399,-11.53,-11.17
1/25/19 2:00,13396,25,200,0.216,1433,1.4,-11.58,-11.22
1/25/19 2:15,13397,25,215,0.216,1433,1.399,-11.71,-11.36
1/25/19 2:30,13398,25,230,0.217,1433,1.399,-12.01,-11.66
1/25/19 2:45,13399,25,245,0.218,1432,1.398,-12.62,-12.29
1/25/19 3:00,13400,25,300,0.218,1431,1.398,-12.93,-12.62
1/25/19 3:15,13401,25,315,0.219,1433,1.4,-13.12,-12.83
1/25/19 3:30,13402,25,330,0.22,1434,1.401,-13.3,-13.01
1/25/19 3:45,13403,25,345,0.221,1432,1.398,-13.49,-13.21
1/25/19 4:00,13404,25,400,0.221,1434,1.4,-13.55,-13.27
1/25/19 4:15,13405,25,415,0.222,1430,1.397,-13.55,-13.28
1/25/19 4:30,13406,25,430,0.223,1431,1.397,-13.67,-13.4
1/25/19 4:45,13407,25,445,0.223,1434,1.4,-13.7,-13.43
1/25/19 5:00,13408,25,500,0.224,1433,1.399,-13.68,-13.41
1/25/19 5:15,13409,25,515,0.224,1433,1.399,-13.97,-13.7
1/25/19 5:30,13410,25,530,0.225,1435,1.402,-14.22,-13.96
1/25/19 5:45,13411,25,545,0.226,1430,1.397,-14.44,-14.19
1/25/19 6:00,13412,25,600,0.226,1443,1.41,-14.58,-14.34
1/25/19 6:15,13413,25,615,0.227,1431,1.398,-14.73,-14.49
1/25/19 6:30,13414,25,630,0.228,1434,1.4,-14.9,-14.67
1/25/19 6:45,13415,25,645,0.228,1432,1.399,-14.98,-14.75
1/25/19 7:00,13416,25,700,0.229,1433,1.399,-15.14,-14.91
1/25/19 7:15,13417,25,715,0.23,1435,1.401,-15.39,-15.17
1/25/19 7:30,13418,25,730,0.23,1431,1.398,-15.47,-15.25
1/25/19 7:45,13419,25,745,0.231,1431,1.398,-15.4,-15.18
1/25/19 8:00,13420,25,800,0.232,1434,1.401,-15.29,-15.07
1/25/19 8:15,13421,25,815,0.232,1435,1.402,-12.77,-12.46
1/25/19 8:30,13422,25,830,0.233,1442,1.409,-9.4,-8.9
1/25/19 8:45,13423,25,845,0.233,1444,1.41,-6.729,-6.049
1/25/19 9:00,13424,25,900,0.234,1448,1.415,-4.045,-3.145
1/25/19 9:15,13425,25,915,0.234,1452,1.418,-2.228,-1.153
1/25/19 9:30,13426,25,930,0.235,1456,1.422,-1.15,0.126
1/25/19 9:45,13427,25,945,0.236,1456,1.421,-0.344,0.874
1/25/19 10:00,13428,25,1000,0.236,1456,1.422,0.765,1.969
1/25/19 10:15,13429,25,1015,0.237,1457,1.423,3.326,4.866
1/25/19 10:30,13430,25,1030,0.238,1461,1.426,5.775,7.771
1/25/19 10:45,13431,25,1045,0.238,1461,1.427,5.979,7.828
1/25/19 11:00,13432,25,1100,0.239,1454,1.42,6.119,7.748
1/25/19 11:15,13433,25,1115,0.239,1445,1.411,4.699,5.815
1/25/19 11:30,13434,25,1130,0.24,1439,1.405,4.911,5.867
1/25/19 11:45,13435,25,1145,0.24,1441,1.407,5.722,6.826
1/25/19 12:00,13436,25,1200,0.241,1442,1.408,6.574,7.735
1/25/19 12:15,13437,25,1215,0.242,1442,1.408,7.109,8.26
1/25/19 12:30,13438,25,1230,0.242,1444,1.41,8.09,9.48
1/25/19 12:45,13439,25,1245,0.243,1447,1.413,9.22,10.84
1/25/19 13:00,13440,25,1300,0.243,1452,1.418,9.92,11.72
1/25/19 13:15,13441,25,1315,0.244,1445,1.411,9.42,11.23
1/25/19 13:30,13442,25,1330,0.244,1444,1.41,9.28,10.92
1/25/19 13:45,13443,25,1345,0.245,1445,1.411,9.4,11.09
1/25/19 14:00,13444,25,1400,0.245,1447,1.413,8.99,10.61
1/25/19 14:15,13445,25,1415,0.246,1450,1.416,8.37,9.86
1/25/19 14:30,13446,25,1430,0.246,1453,1.419,8.57,10.11
1/25/19 14:45,13447,25,1445,0.246,1465,1.431,8.57,10.16
1/25/19 15:00,13448,25,1500,0.247,1454,1.42,8.85,10.54
1/25/19 15:15,13449,25,1515,0.247,1458,1.423,8.48,10.17
1/25/19 15:30,13450,25,1530,0.248,1455,1.421,7.675,9.26
1/25/19 15:45,13451,25,1545,0.248,1452,1.418,7.028,8.57
1/25/19 16:00,13452,25,1600,0.249,1456,1.422,5.188,6.753
1/25/19 16:15,13453,25,1615,0.249,1447,1.413,2.457,3.623
1/25/19 16:30,13454,25,1630,0.25,1442,1.409,0.207,1.154
1/25/19 16:45,13455,25,1645,0.25,1441,1.407,-1.388,-0.556
1/25/19 17:00,13456,25,1700,0.251,1437,1.404,-1.928,-1.117
1/25/19 17:15,13457,25,1715,0.251,1438,1.404,-2.129,-1.297
1/25/19 17:30,13458,25,1730,0.252,1437,1.403,-2.836,-2.017
1/25/19 17:45,13459,25,1745,0.252,1438,1.404,-3.827,-3.134
1/25/19 18:00,13460,25,1800,0.253,1438,1.404,-4.475,-3.805
1/25/19 18:15,13461,25,1815,0.253,1437,1.403,-5.027,-4.395
1/25/19 18:30,13462,25,1830,0.254,1448,1.414,-5.445,-4.842
1/25/19 18:45,13463,25,1845,0.254,1447,1.413,-5.663,-5.061
1/25/19 19:00,13464,25,1900,0.255,1436,1.402,-5.92,-5.322
1/25/19 19:15,13465,25,1915,0.255,1435,1.402,-6.101,-5.511
1/25/19 19:30,13466,25,1930,0.256,1438,1.404,-6.255,-5.673
1/25/19 19:45,13467,25,1945,0.256,1438,1.404,-6.375,-5.806
1/25/19 20:00,13468,25,2000,0.257,1435,1.401,-6.589,-6.023
1/25/19 20:15,13469,25,2015,0.257,1434,1.401,-6.776,-6.223
1/25/19 20:30,13470,25,2030,0.258,1436,1.402,-6.981,-6.441
1/25/19 20:45,13471,25,2045,0.259,1438,1.404,-7.127,-6.598
1/25/19 21:00,13472,25,2100,0.259,1446,1.412,-7.437,-6.914
1/25/19 21:15,13473,25,2115,0.26,1439,1.405,-7.697,-7.19
1/25/19 21:30,13474,25,2130,0.26,1438,1.404,-7.845,-7.355
1/25/19 21:45,13475,25,2145,0.261,1438,1.404,-8.04,-7.553
1/25/19 22:00,13476,25,2200,0.261,1439,1.405,-8.15,-7.69
1/25/19 22:15,13477,25,2215,0.262,1438,1.405,-8.13,-7.661
1/25/19 22:30,13478,25,2230,0.263,1439,1.405,-8.2,-7.747
1/25/19 22:45,13479,25,2245,0.263,1437,1.404,-8.29,-7.838
1/25/19 23:00,13480,25,2300,0.264,1439,1.405,-8.41,-7.981
1/25/19 23:15,13481,25,2315,0.264,1439,1.405,-8.43,-8
1/25/19 23:30,13482,25,2330,0.265,1439,1.405,-8.26,-7.832
1/25/19 23:45,13483,25,2345,0.265,1439,1.405,-8.27,-7.849
1/26/19 0:00,13484,26,0,0.266,1438,1.404,-8.35,-7.91
1/26/19 0:15,13485,26,15,0.267,1438,1.405,-8.68,-8.27
1/26/19 0:30,13486,26,30,0.267,1439,1.405,-8.96,-8.55
1/26/19 0:45,13487,26,45,0.268,1438,1.404,-9.21,-8.81
1/26/19 1:00,13488,26,100,0.268,1437,1.404,-9.42,-9.01
1/26/19 1:15,13489,26,115,0.269,1438,1.404,-9.6,-9.22
1/26/19 1:30,13490,26,130,0.27,1438,1.404,-9.61,-9.22
1/26/19 1:45,13491,26,145,0.27,1437,1.403,-9.59,-9.23
1/26/19 2:00,13492,26,200,0.271,1437,1.403,-9.65,-9.27
1/26/19 2:15,13493,26,215,0.271,1449,1.415,-9.77,-9.43
1/26/19 2:30,13494,26,230,0.272,1439,1.405,-9.81,-9.45
1/26/19 2:45,13495,26,245,0.273,1438,1.404,-9.86,-9.48
1/26/19 3:00,13496,26,300,0.273,1438,1.404,-9.92,-9.55
1/26/19 3:15,13497,26,315,0.274,1439,1.405,-10.02,-9.65
1/26/19 3:30,13498,26,330,0.274,1438,1.404,-9.97,-9.6
1/26/19 3:45,13499,26,345,0.275,1438,1.405,-9.96,-9.58
1/26/19 4:00,13500,26,400,0.275,1437,1.403,-10.07,-9.71
1/26/19 4:15,13501,26,415,0.276,1439,1.405,-10.14,-9.78
1/26/19 4:30,13502,26,430,0.277,1437,1.403,-10.18,-9.83
1/26/19 4:45,13503,26,445,0.277,1437,1.403,-10.06,-9.7
1/26/19 5:00,13504,26,500,0.278,1438,1.404,-10.2,-9.84
1/26/19 5:15,13505,26,515,0.278,1438,1.404,-10.48,-10.13
1/26/19 5:30,13506,26,530,0.279,1437,1.403,-10.6,-10.25
1/26/19 5:45,13507,26,545,0.28,1438,1.404,-10.63,-10.29
1/26/19 6:00,13508,26,600,0.28,1439,1.405,-10.51,-10.18
1/26/19 6:15,13509,26,615,0.281,1439,1.405,-10.37,-10.03
1/26/19 6:30,13510,26,630,0.281,1439,1.405,-10.38,-10.03
1/26/19 6:45,13511,26,645,0.282,1437,1.403,-10.52,-10.18
1/26/19 7:00,13512,26,700,0.282,1438,1.404,-10.72,-10.39
1/26/19 7:15,13513,26,715,0.283,1438,1.404,-10.91,-10.6
1/26/19 7:30,13514,26,730,0.284,1439,1.405,-11.02,-10.7
1/26/19 7:45,13515,26,745,0.284,1438,1.405,-10.99,-10.67
1/26/19 8:00,13516,26,800,0.285,1439,1.405,-10.75,-10.42
1/26/19 8:15,13517,26,815,0.285,1441,1.407,-8.57,-8.14
1/26/19 8:30,13518,26,830,0.286,1446,1.412,-6.065,-5.44
1/26/19 8:45,13519,26,845,0.286,1450,1.416,-4.117,-3.343
1/26/19 9:00,13520,26,900,0.287,1451,1.417,-2.726,-1.871
1/26/19 9:15,13521,26,915,0.288,1465,1.431,-1.303,-0.329
1/26/19 9:30,13522,26,930,0.288,1459,1.425,-0.702,0.247
1/26/19 9:45,13523,26,945,0.289,1455,1.421,1.206,2.315
1/26/19 10:00,13524,26,1000,0.289,1457,1.423,3.766,5.185
1/26/19 10:15,13525,26,1015,0.29,1460,1.426,6.245,8.04
1/26/19 10:30,13526,26,1030,0.29,1473,1.439,8.02,9.96
1/26/19 10:45,13527,26,1045,0.291,1455,1.421,7.035,8.54
1/26/19 11:00,13528,26,1100,0.292,1449,1.415,7.222,8.6
1/26/19 11:15,13529,26,1115,0.292,1449,1.415,6.935,8.12
1/26/19 11:30,13530,26,1130,0.293,1450,1.416,7.447,8.65
1/26/19 11:45,13531,26,1145,0.293,1453,1.419,8.35,9.75
1/26/19 12:00,13532,26,1200,0.294,1451,1.417,8.12,9.48
1/26/19 12:15,13533,26,1215,0.294,1452,1.417,8.38,9.8
1/26/19 12:30,13534,26,1230,0.295,1453,1.419,9.56,11.24
1/26/19 12:45,13535,26,1245,0.295,1451,1.417,8.65,10.16
1/26/19 13:00,13536,26,1300,0.296,1449,1.415,8.44,9.86
1/26/19 13:15,13537,26,1315,0.296,1450,1.416,8.83,10.36
1/26/19 13:30,13538,26,1330,0.297,1453,1.419,7.786,9.11
1/26/19 13:45,13539,26,1345,0.297,1448,1.414,7.576,8.83
1/26/19 14:00,13540,26,1400,0.298,1449,1.415,7.505,8.75
1/26/19 14:15,13541,26,1415,0.298,1453,1.419,7.632,8.9
1/26/19 14:30,13542,26,1430,0.298,1453,1.419,7.492,8.74
1/26/19 14:45,13543,26,1445,0.299,1454,1.42,7.785,9.09
1/26/19 15:00,13544,26,1500,0.299,1453,1.419,7.533,8.86
1/26/19 15:15,13545,26,1515,0.3,1449,1.415,6.615,7.753
1/26/19 15:30,13546,26,1530,0.3,1450,1.416,6.105,7.148
1/26/19 15:45,13547,26,1545,0.301,1450,1.416,5.832,6.848
1/26/19 16:00,13548,26,1600,0.301,1449,1.415,5.19,6.108
1/26/19 16:15,13549,26,1615,0.302,1448,1.414,4.197,4.996
1/26/19 16:30,13550,26,1630,0.302,1447,1.413,2.986,3.678
1/26/19 16:45,13551,26,1645,0.303,1443,1.409,1.876,2.514
1/26/19 17:00,13552,26,1700,0.303,1443,1.409,0.849,1.458
1/26/19 17:15,13553,26,1715,0.304,1441,1.407,-0.132,0.454
1/26/19 17:30,13554,26,1730,0.304,1445,1.411,-0.923,-0.397
1/26/19 17:45,13555,26,1745,0.305,1438,1.405,-1.55,-1.036
1/26/19 18:00,13556,26,1800,0.306,1436,1.403,-2.042,-1.536
1/26/19 18:15,13557,26,1815,0.306,1437,1.403,-1.519,-0.926
1/26/19 18:30,13558,26,1830,0.307,1436,1.402,-1.691,-1.116
1/26/19 18:45,13559,26,1845,0.307,1433,1.4,-2.091,-1.547
1/26/19 19:00,13560,26,1900,0.307,1437,1.403,-2.741,-2.241
1/26/19 19:15,13561,26,1915,0.308,1439,1.405,-3.199,-2.717
1/26/19 19:30,13562,26,1930,0.308,1438,1.404,-3.547,-3.079
1/26/19 19:45,13563,26,1945,0.309,1439,1.405,-3.786,-3.331
1/26/19 20:00,13564,26,2000,0.309,1441,1.407,-3.936,-3.485
1/26/19 20:15,13565,26,2015,0.31,1436,1.402,-4.013,-3.568
1/26/19 20:30,13566,26,2030,0.31,1435,1.402,-3.992,-3.573
1/26/19 20:45,13567,26,2045,0.311,1438,1.404,-3.997,-3.579
1/26/19 21:00,13568,26,2100,0.311,1434,1.4,-4.053,-3.639
1/26/19 21:15,13569,26,2115,0.312,1433,1.4,-4.154,-3.727
1/26/19 21:30,13570,26,2130,0.312,1434,1.4,-4.207,-3.777
1/26/19 21:45,13571,26,2145,0.313,1432,1.398,-4.293,-3.849
1/26/19 22:00,13572,26,2200,0.313,1434,1.401,-4.312,-3.86
1/26/19 22:15,13573,26,2215,0.314,1437,1.403,-4.412,-3.959
1/26/19 22:30,13574,26,2230,0.314,1438,1.404,-4.486,-4.045
1/26/19 22:45,13575,26,2245,0.315,1438,1.404,-4.525,-4.1
1/26/19 23:00,13576,26,2300,0.315,1437,1.403,-4.62,-4.21
1/26/19 23:15,13577,26,2315,0.316,1446,1.412,-4.762,-4.347
1/26/19 23:30,13578,26,2330,0.316,1438,1.404,-4.781,-4.362
1/26/19 23:45,13579,26,2345,0.317,1434,1.401,-4.946,-4.529
1/27/19 0:00,13580,27,0,0.318,1434,1.4,-4.995,-4.567
1/27/19 0:15,13581,27,15,0.318,1434,1.4,-5.147,-4.716
1/27/19 0:30,13582,27,30,0.319,1434,1.401,-5.256,-4.838
1/27/19 0:45,13583,27,45,0.319,1437,1.403,-5.336,-4.899
1/27/19 1:00,13584,27,100,0.32,1434,1.401,-5.543,-5.116
1/27/19 1:15,13585,27,115,0.321,1435,1.401,-5.584,-5.166
1/27/19 1:30,13586,27,130,0.321,1436,1.402,-5.676,-5.249
1/27/19 1:45,13587,27,145,0.322,1436,1.402,-5.775,-5.338
1/27/19 2:00,13588,27,200,0.322,1437,1.403,-5.844,-5.399
1/27/19 2:15,13589,27,215,0.323,1437,1.404,-5.993,-5.589
1/27/19 2:30,13590,27,230,0.323,1438,1.404,-5.837,-5.46
1/27/19 2:45,13591,27,245,0.324,1436,1.402,-5.867,-5.454
1/27/19 3:00,13592,27,300,0.325,1436,1.402,-6.061,-5.639
1/27/19 3:15,13593,27,315,0.325,1434,1.401,-6.147,-5.739
1/27/19 3:30,13594,27,330,0.326,1432,1.399,-6.085,-5.728
1/27/19 3:45,13595,27,345,0.326,1433,1.399,-5.985,-5.604
1/27/19 4:00,13596,27,400,0.327,1436,1.402,-6.175,-5.778
1/27/19 4:15,13597,27,415,0.327,1434,1.4,-6.427,-6.023
1/27/19 4:30,13598,27,430,0.328,1433,1.399,-6.483,-6.079
1/27/19 4:45,13599,27,445,0.329,1432,1.399,-6.621,-6.22
1/27/19 5:00,13600,27,500,0.329,1432,1.398,-6.687,-6.274
1/27/19 5:15,13601,27,515,0.33,1433,1.399,-6.874,-6.452
1/27/19 5:30,13602,27,530,0.33,1432,1.399,-6.907,-6.474
1/27/19 5:45,13603,27,545,0.331,1433,1.399,-7.12,-6.699
1/27/19 6:00,13604,27,600,0.331,1433,1.399,-7.212,-6.789
1/27/19 6:15,13605,27,615,0.332,1433,1.399,-7.32,-6.897
1/27/19 6:30,13606,27,630,0.332,1432,1.399,-7.41,-6.981
1/27/19 6:45,13607,27,645,0.333,1433,1.4,-7.774,-7.36
1/27/19 7:00,13608,27,700,0.333,1433,1.4,-7.904,-7.514
1/27/19 7:15,13609,27,715,0.334,1434,1.4,-7.935,-7.553
1/27/19 7:30,13610,27,730,0.334,1433,1.399,-8.08,-7.696
1/27/19 7:45,13611,27,745,0.335,1433,1.399,-8.11,-7.707
1/27/19 8:00,13612,27,800,0.335,1433,1.399,-7.889,-7.491
1/27/19 8:15,13613,27,815,0.336,1438,1.405,-5.85,-5.389
1/27/19 8:30,13614,27,830,0.336,1448,1.414,-3.534,-2.887
1/27/19 8:45,13615,27,845,0.337,1448,1.414,-2.137,-1.405
1/27/19 9:00,13616,27,900,0.337,1452,1.418,-0.837,0.066
1/27/19 9:15,13617,27,915,0.338,1453,1.419,0.346,1.291
1/27/19 9:30,13618,27,930,0.338,1457,1.423,2.088,3.179
1/27/19 9:45,13619,27,945,0.339,1458,1.424,4.874,6.356
1/27/19 10:00,13620,27,1000,0.339,1462,1.428,7.436,9.31
1/27/19 10:15,13621,27,1015,0.34,1461,1.427,8.71,10.64
1/27/19 10:30,13622,27,1030,0.34,1455,1.42,8.92,10.64
1/27/19 10:45,13623,27,1045,0.341,1453,1.419,8.46,9.9
1/27/19 11:00,13624,27,1100,0.341,1453,1.419,9.37,10.99
1/27/19 11:15,13625,27,1115,0.342,1458,1.424,10.12,11.92
1/27/19 11:30,13626,27,1130,0.342,1459,1.424,10.96,13.01
1/27/19 11:45,13627,27,1145,0.342,1460,1.426,11.3,13.43
1/27/19 12:00,13628,27,1200,0.343,1466,1.432,12.17,14.5
1/27/19 12:15,13629,27,1215,0.343,1465,1.431,13.52,16.23
1/27/19 12:30,13630,27,1230,0.344,1483,1.448,12.97,15.53
1/27/19 12:45,13631,27,1245,0.344,1482,1.447,14.05,16.97
1/27/19 13:00,13632,27,1300,0.345,1488,1.453,15.06,18.32
1/27/19 13:15,13633,27,1315,0.345,1490,1.456,14.73,17.94
1/27/19 13:30,13634,27,1330,0.345,1492,1.457,14.24,17.31
1/27/19 13:45,13635,27,1345,0.345,1492,1.457,14.1,17.09
1/27/19 14:00,13636,27,1400,0.346,1491,1.456,12.94,15.58
1/27/19 14:15,13637,27,1415,0.346,1484,1.449,11.58,13.79
1/27/19 14:30,13638,27,1430,0.347,1480,1.445,11.39,13.54
1/27/19 14:45,13639,27,1445,0.347,1470,1.436,11.42,13.59
1/27/19 15:00,13640,27,1500,0.347,1477,1.442,11.28,13.42
1/27/19 15:15,13641,27,1515,0.347,1496,1.461,11.04,13.15
1/27/19 15:30,13642,27,1530,0.347,1496,1.461,10.31,12.23
1/27/19 15:45,13643,27,1545,0.348,1493,1.458,9.06,10.7
1/27/19 16:00,13644,27,1600,0.348,1485,1.45,6.9,8.11
1/27/19 16:15,13645,27,1615,0.348,1478,1.444,4.847,5.686
1/27/19 16:30,13646,27,1630,0.349,1471,1.437,3.269,3.864
1/27/19 16:45,13647,27,1645,0.349,1473,1.438,2.048,2.498
1/27/19 17:00,13648,27,1700,0.349,1466,1.432,1.04,1.425
1/27/19 17:15,13649,27,1715,0.35,1467,1.433,0.184,0.587
1/27/19 17:30,13650,27,1730,0.35,1463,1.429,-0.668,-0.24
1/27/19 17:45,13651,27,1745,0.351,1467,1.433,-1.346,-0.896
1/27/19 18:00,13652,27,1800,0.351,1464,1.429,-1.927,-1.455
1/27/19 18:15,13653,27,1815,0.351,1460,1.426,-1.525,-0.92
1/27/19 18:30,13654,27,1830,0.352,1467,1.432,-1.851,-1.204
1/27/19 18:45,13655,27,1845,0.352,1465,1.431,-2.495,-1.886
1/27/19 19:00,13656,27,1900,0.352,1462,1.428,-3.298,-2.755
1/27/19 19:15,13657,27,1915,0.352,1463,1.429,-3.772,-3.266
1/27/19 19:30,13658,27,1930,0.353,1467,1.432,-4.074,-3.573
1/27/19 19:45,13659,27,1945,0.353,1470,1.436,-4.266,-3.772
1/27/19 20:00,13660,27,2000,0.353,1470,1.436,-4.353,-3.865
1/27/19 20:15,13661,27,2015,0.353,1472,1.438,-4.448,-3.97
1/27/19 20:30,13662,27,2030,0.353,1470,1.436,-4.57,-4.085
1/27/19 20:45,13663,27,2045,0.354,1468,1.434,-4.668,-4.188
1/27/19 21:00,13664,27,2100,0.354,1467,1.433,-4.743,-4.259
1/27/19 21:15,13665,27,2115,0.354,1468,1.434,-4.899,-4.413
1/27/19 21:30,13666,27,2130,0.354,1468,1.433,-4.951,-4.467
1/27/19 21:45,13667,27,2145,0.354,1468,1.434,-5.016,-4.539
1/27/19 22:00,13668,27,2200,0.354,1469,1.435,-5.098,-4.628
1/27/19 22:15,13669,27,2215,0.355,1468,1.433,-5.125,-4.672
1/27/19 22:30,13670,27,2230,0.355,1468,1.434,-5.08,-4.655
1/27/19 22:45,13671,27,2245,0.355,1467,1.433,-5.161,-4.716
1/27/19 23:00,13672,27,2300,0.355,1468,1.433,-5.311,-4.883
1/27/19 23:15,13673,27,2315,0.355,1467,1.433,-5.481,-5.038
1/27/19 23:30,13674,27,2330,0.356,1471,1.437,-5.539,-5.082
1/27/19 23:45,13675,27,2345,0.356,1474,1.44,-5.647,-5.227
1/28/19 0:00,13676,28,0,0.356,1475,1.44,-5.779,-5.36
1/28/19 0:15,13677,28,15,0.357,1472,1.437,-5.928,-5.499
1/28/19 0:30,13678,28,30,0.357,1469,1.434,-6.061,-5.622
1/28/19 0:45,13679,28,45,0.358,1469,1.434,-6.27,-5.828
1/28/19 1:00,13680,28,100,0.358,1471,1.436,-6.459,-6.03
1/28/19 1:15,13681,28,115,0.358,1472,1.437,-6.608,-6.197
