TOA5,CR1000_tower3_cluster,CR1000,78272,CR1000.Std.28.02,CPU:SH_tow3_cluster_2017.CR1,29011,Enviro,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,maxbot_volt_Avg,maxbot_dist_Avg,TT_C,SBT_C,FuelM_Avg,PA_uS_Avg
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,,,,Deg C,Deg C,%,uSec
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp,Avg,Avg
7/29/19 2:15,116,210,215,0.096,0.003,17.84,5.696,1.31,1.003,0.137,0.004,14.86,7.483,1.382,1.005,0.135,0.012,12.61,7.417,1.382,1.015,0.038,2010,1.963,7.621,8.05,8.04,18.16
7/29/19 2:30,117,210,230,0.096,0.003,17.71,5.694,1.31,1.004,0.137,0.004,14.89,7.511,1.383,1.006,0.135,0.011,12.6,7.419,1.382,1.014,0.038,2010,1.963,7.504,7.969,8.11,18.18
7/29/19 2:45,118,210,245,0.096,0.003,17.56,5.694,1.31,1.004,0.137,0.004,14.9,7.512,1.383,1.006,0.135,0.011,12.65,7.419,1.382,1.014,0.038,2010,1.963,7.323,7.868,8.2,18.19
7/29/19 3:00,119,210,300,0.096,0.003,17.42,5.695,1.31,1.003,0.137,0.004,14.91,7.512,1.383,1.005,0.135,0.011,12.62,7.42,1.382,1.014,0.038,2009,1.962,7.403,7.851,8.27,18.21
7/29/19 3:15,120,210,315,0.096,0.003,17.28,5.695,1.31,1.003,0.137,0.004,14.95,7.512,1.383,1.005,0.135,0.012,12.62,7.416,1.382,1.015,0.038,2009,1.962,7.448,8.04,8.33,18.22
7/29/19 3:30,121,210,330,0.096,0.003,17.14,5.695,1.31,1.003,0.137,0.004,14.91,7.512,1.383,1.005,0.135,0.011,12.65,7.418,1.382,1.015,0.038,2010,1.963,7.266,7.941,8.41,18.23
7/29/19 3:45,122,210,345,0.096,0.003,17.01,5.696,1.31,1.003,0.137,0.004,14.93,7.509,1.383,1.006,0.135,0.011,12.66,7.419,1.382,1.014,0.038,2008,1.961,7.055,7.656,8.48,18.25
7/29/19 4:00,123,210,400,0.096,0.003,16.88,5.695,1.31,1.003,0.137,0.004,14.93,7.511,1.383,1.006,0.135,0.011,12.68,7.419,1.382,1.014,0.038,2008,1.961,6.898,7.472,8.55,18.26
7/29/19 4:15,124,210,415,0.096,0.003,16.74,5.696,1.31,1.003,0.137,0.004,14.93,7.513,1.383,1.005,0.135,0.011,12.68,7.418,1.382,1.015,0.038,2008,1.961,6.896,7.389,8.64,18.28
7/29/19 4:30,125,210,430,0.096,0.003,16.61,5.697,1.31,1.003,0.137,0.004,14.92,7.511,1.383,1.006,0.135,0.012,12.67,7.418,1.382,1.015,0.038,2008,1.961,6.903,7.44,8.73,18.29
7/29/19 4:45,126,210,445,0.096,0.003,16.51,5.696,1.31,1.003,0.137,0.004,14.94,7.511,1.383,1.006,0.135,0.011,12.68,7.42,1.382,1.014,0.038,2008,1.961,6.678,7.334,8.82,18.31
7/29/19 5:00,127,210,500,0.096,0.003,16.33,5.696,1.31,1.003,0.137,0.004,14.92,7.512,1.383,1.006,0.135,0.011,12.67,7.419,1.382,1.014,0.038,2007,1.96,6.325,7.036,8.89,18.32
7/29/19 5:15,128,210,515,0.096,0.003,16.24,5.668,1.309,1.003,0.137,0.004,14.93,7.511,1.383,1.006,0.135,0.011,12.69,7.42,1.382,1.014,0.038,2006,1.959,6.19,6.859,8.99,18.34
7/29/19 5:30,129,210,530,0.096,0.003,16.14,5.669,1.309,1.003,0.137,0.004,14.91,7.512,1.383,1.006,0.135,0.012,12.68,7.418,1.382,1.015,0.038,2005,1.958,6.297,6.749,9.09,18.36
7/29/19 5:45,130,210,545,0.096,0.003,15.97,5.668,1.309,1.003,0.137,0.004,14.91,7.511,1.383,1.006,0.135,0.011,12.69,7.421,1.382,1.014,0.038,2005,1.958,6.398,6.883,9.19,18.38
7/29/19 6:00,131,210,600,0.096,0.003,15.88,5.667,1.309,1.003,0.137,0.004,14.9,7.511,1.383,1.006,0.135,0.011,12.7,7.419,1.382,1.014,0.038,2005,1.958,6.39,6.956,9.3,18.4
7/29/19 6:15,132,210,615,0.096,0.003,15.78,5.668,1.309,1.003,0.137,0.004,14.91,7.512,1.383,1.006,0.135,0.011,12.71,7.421,1.382,1.014,0.038,2006,1.959,6.493,6.972,9.41,18.42
7/29/19 6:30,133,210,630,0.096,0.003,15.62,5.669,1.309,1.003,0.137,0.004,14.9,7.511,1.383,1.006,0.135,0.011,12.71,7.419,1.382,1.014,0.038,2006,1.959,6.563,6.928,9.51,18.44
7/29/19 6:45,134,210,645,0.096,0.003,15.55,5.669,1.309,1.003,0.137,0.004,14.89,7.512,1.383,1.005,0.135,0.011,12.7,7.42,1.382,1.015,0.038,2007,1.96,7.268,7.529,9.65,18.47
7/29/19 7:00,135,210,700,0.096,0.003,15.42,5.669,1.309,1.003,0.137,0.004,14.88,7.511,1.383,1.006,0.136,0.011,12.74,7.449,1.383,1.015,0.037,2012,1.965,9.31,9.74,9.81,18.5
7/29/19 7:15,136,210,715,0.096,0.003,15.34,5.668,1.309,1.003,0.137,0.004,14.87,7.51,1.383,1.006,0.136,0.011,12.72,7.45,1.383,1.014,0.037,2025,1.978,11.59,13.64,10.06,18.55
7/29/19 7:30,137,210,730,0.096,0.003,15.28,5.669,1.309,1.003,0.137,0.004,14.86,7.513,1.383,1.005,0.136,0.011,12.72,7.45,1.383,1.014,0.037,2039,1.992,14,16.79,10.31,18.59
7/29/19 7:45,138,210,745,0.096,0.003,15.17,5.667,1.309,1.003,0.137,0.004,14.84,7.511,1.383,1.006,0.136,0.011,12.7,7.45,1.383,1.014,0.037,2050,2.002,15.89,19.87,10.47,18.62
7/29/19 8:00,139,210,800,0.096,0.003,15.03,5.669,1.309,1.003,0.137,0.004,14.83,7.512,1.383,1.006,0.136,0.012,12.75,7.448,1.383,1.015,0.037,2060,2.012,17.98,22.42,10.68,18.66
7/29/19 8:15,140,210,815,0.096,0.002,14.95,5.672,1.309,1.002,0.137,0.004,14.82,7.513,1.383,1.005,0.136,0.011,12.74,7.45,1.383,1.014,0.037,2063,2.015,19.44,23.72,10.54,18.64
7/29/19 8:30,141,210,830,0.096,0.003,14.9,5.667,1.309,1.003,0.137,0.004,14.82,7.511,1.383,1.006,0.136,0.011,12.76,7.447,1.383,1.015,0.036,2056,2.007,20.11,23.5,10.45,18.62
7/29/19 8:45,142,210,845,0.096,0.003,14.85,5.668,1.309,1.003,0.137,0.004,14.8,7.511,1.383,1.006,0.135,0.011,12.75,7.419,1.382,1.014,0.036,2049,2.001,20.71,23.17,10.26,18.59
7/29/19 9:00,143,210,900,0.096,0.003,14.75,5.668,1.309,1.003,0.137,0.004,14.77,7.51,1.383,1.006,0.135,0.011,12.75,7.419,1.382,1.014,0.036,2053,2.005,21.54,23.5,10.1,18.55
7/29/19 9:15,144,210,915,0.096,0.003,14.81,5.667,1.309,1.003,0.137,0.004,14.76,7.508,1.383,1.006,0.135,0.011,12.77,7.42,1.382,1.014,0.035,2058,2.01,22.81,23.94,9.94,18.52
7/29/19 9:30,145,210,930,0.096,0.003,14.83,5.669,1.309,1.003,0.136,0.004,14.73,7.481,1.382,1.005,0.135,0.011,12.75,7.42,1.382,1.014,0.035,2067,2.018,23.9,24.24,9.82,18.5
7/29/19 9:45,146,210,945,0.096,0.003,14.85,5.667,1.309,1.003,0.136,0.004,14.71,7.48,1.382,1.006,0.135,0.011,12.76,7.418,1.382,1.015,0.035,2072,2.023,23.73,24.44,9.8,18.5
7/29/19 10:00,147,210,1000,0.096,0.003,14.96,5.669,1.309,1.003,0.136,0.004,14.71,7.48,1.382,1.006,0.135,0.011,12.78,7.418,1.382,1.015,0.035,2077,2.028,24.79,24.41,9.49,18.44
7/29/19 10:15,148,210,1015,0.096,0.003,15.03,5.669,1.309,1.003,0.136,0.004,14.7,7.48,1.382,1.006,0.135,0.011,12.78,7.421,1.382,1.014,0.035,2101,2.052,25.81,24.86,9.52,18.44
7/29/19 10:30,149,210,1030,0.096,0.003,15.1,5.668,1.309,1.003,0.136,0.004,14.66,7.481,1.382,1.005,0.135,0.012,12.76,7.418,1.382,1.015,0.035,2107,2.057,25.35,24.55,9.34,18.41
7/29/19 10:45,150,210,1045,0.096,0.003,15.21,5.668,1.309,1.003,0.136,0.004,14.66,7.48,1.382,1.006,0.135,0.011,12.73,7.417,1.382,1.014,0.035,2109,2.059,26.93,24.85,9.15,18.37
7/29/19 11:00,151,210,1100,0.096,0.003,15.24,5.665,1.309,1.004,0.136,0.004,14.64,7.481,1.382,1.005,0.135,0.011,12.72,7.389,1.381,1.014,0.035,2127,2.078,27.26,25.33,9.01,18.35
7/29/19 11:15,152,210,1115,0.096,0.003,15.35,5.669,1.309,1.003,0.136,0.004,14.61,7.481,1.382,1.005,0.134,0.011,12.77,7.39,1.381,1.014,0.035,2149,2.099,28,25.33,8.8,18.31
7/29/19 11:30,153,210,1130,0.096,0.003,15.42,5.669,1.309,1.003,0.136,0.004,14.59,7.48,1.382,1.006,0.134,0.011,12.76,7.387,1.381,1.014,0.035,2152,2.102,28.4,26,8.66,18.28
7/29/19 11:45,154,210,1145,0.096,0.003,15.44,5.667,1.309,1.003,0.136,0.004,14.56,7.478,1.382,1.006,0.135,0.011,12.78,7.389,1.381,1.014,0.035,2163,2.112,28.27,25.91,8.48,18.25
7/29/19 12:00,155,210,1200,0.096,0.003,15.6,5.667,1.309,1.003,0.136,0.004,14.56,7.449,1.381,1.006,0.134,0.011,12.76,7.389,1.381,1.014,0.035,2193,2.141,29.07,26,8.35,18.22
7/29/19 12:15,156,210,1215,0.096,0.003,15.78,5.669,1.309,1.003,0.136,0.004,14.56,7.45,1.381,1.005,0.134,0.012,12.76,7.384,1.381,1.015,0.035,2220,2.168,30.82,26.58,8.25,18.2
7/29/19 12:30,157,210,1230,0.096,0.002,16.01,5.671,1.309,1.003,0.136,0.004,14.53,7.449,1.381,1.005,0.134,0.012,12.77,7.385,1.381,1.015,0.035,2194,2.142,29.09,26.48,8.11,18.18
7/29/19 12:45,158,210,1245,0.096,0.003,16.33,5.668,1.309,1.003,0.136,0.004,14.48,7.448,1.381,1.006,0.134,0.012,12.76,7.383,1.381,1.015,0.035,2190,2.139,30.55,26.97,7.981,18.15
7/29/19 13:00,159,210,1300,0.096,0.003,16.7,5.667,1.309,1.004,0.136,0.004,14.5,7.449,1.381,1.006,0.134,0.011,12.74,7.358,1.38,1.014,0.035,2196,2.145,29.37,26.95,7.584,18.08
7/29/19 13:15,160,210,1315,0.096,0.003,17.09,5.697,1.31,1.003,0.136,0.004,14.46,7.448,1.381,1.006,0.134,0.012,12.72,7.355,1.38,1.015,0.035,2176,2.125,29.48,25.84,7.339,18.03
7/29/19 13:30,161,210,1330,0.096,0.003,17.56,5.696,1.31,1.003,0.136,0.004,14.43,7.45,1.381,1.005,0.134,0.011,12.73,7.356,1.38,1.014,0.035,2182,2.131,29.63,26,7.318,18.02
7/29/19 13:45,162,210,1345,0.096,0.003,18.03,5.697,1.31,1.003,0.136,0.004,14.43,7.449,1.381,1.006,0.134,0.011,12.76,7.356,1.38,1.015,0.034,2175,2.124,28.97,25.6,7.299,18.02
7/29/19 14:00,163,210,1400,0.096,0.003,18.47,5.695,1.31,1.003,0.136,0.004,14.43,7.449,1.381,1.006,0.134,0.011,12.75,7.356,1.38,1.015,0.034,2178,2.127,28.06,25.51,7.311,18.02
7/29/19 14:15,164,210,1415,0.096,0.003,18.8,5.694,1.31,1.004,0.136,0.004,14.41,7.448,1.381,1.005,0.134,0.011,12.74,7.359,1.38,1.014,0.034,2173,2.122,27.22,25.58,7.276,18.02
7/29/19 14:30,165,210,1430,0.096,0.003,19.05,5.697,1.31,1.003,0.135,0.003,14.41,7.421,1.38,1.005,0.134,0.012,12.76,7.354,1.38,1.015,0.034,2163,2.113,26.33,25.1,7.287,18.02
7/29/19 14:45,166,210,1445,0.096,0.003,19.29,5.696,1.31,1.003,0.135,0.004,14.4,7.417,1.38,1.006,0.134,0.011,12.74,7.357,1.38,1.014,0.034,2151,2.1,25.94,24.62,7.482,18.06
7/29/19 15:00,167,210,1500,0.096,0.003,19.41,5.693,1.31,1.004,0.135,0.004,14.36,7.418,1.38,1.005,0.134,0.011,12.71,7.358,1.38,1.014,0.034,2142,2.092,25.39,24,7.632,18.08
7/29/19 15:15,168,210,1515,0.096,0.003,19.49,5.695,1.31,1.003,0.135,0.004,14.36,7.418,1.38,1.005,0.134,0.011,12.7,7.357,1.38,1.014,0.034,2146,2.096,25.46,23.86,7.576,18.07
7/29/19 15:30,169,210,1530,0.096,0.003,19.53,5.694,1.31,1.003,0.135,0.004,14.33,7.418,1.38,1.005,0.134,0.011,12.72,7.359,1.38,1.014,0.035,2145,2.095,24.73,23.68,7.479,18.06
7/29/19 15:45,170,210,1545,0.096,0.003,19.58,5.696,1.31,1.003,0.135,0.004,14.32,7.418,1.38,1.005,0.134,0.012,12.73,7.353,1.38,1.015,0.036,2139,2.089,25.12,23.42,7.39,18.04
7/29/19 16:00,171,210,1600,0.096,0.003,19.7,5.694,1.31,1.004,0.135,0.004,14.33,7.419,1.38,1.005,0.133,0.011,12.72,7.326,1.379,1.014,0.036,2137,2.087,24.94,23.45,7.346,18.03
7/29/19 16:15,172,210,1615,0.096,0.003,19.82,5.693,1.31,1.004,0.135,0.004,14.3,7.419,1.38,1.005,0.133,0.011,12.72,7.327,1.379,1.014,0.036,2137,2.087,24.74,23.48,7.259,18.01
7/29/19 16:30,173,210,1630,0.096,0.003,20.1,5.693,1.31,1.004,0.135,0.004,14.32,7.418,1.38,1.005,0.133,0.011,12.73,7.326,1.379,1.014,0.037,2144,2.094,24.86,23.36,7.179,18
7/29/19 16:45,174,210,1645,0.096,0.003,20.34,5.696,1.31,1.003,0.135,0.004,14.31,7.417,1.38,1.006,0.133,0.011,12.72,7.329,1.379,1.013,0.037,2133,2.083,24.45,23.04,7.056,17.97
7/29/19 17:00,175,210,1700,0.096,0.003,20.61,5.692,1.31,1.004,0.135,0.004,14.3,7.419,1.38,1.005,0.133,0.011,12.71,7.326,1.379,1.014,0.037,2130,2.08,23.64,22.66,7.034,17.97
7/29/19 17:15,176,210,1715,0.096,0.003,20.87,5.696,1.31,1.003,0.135,0.004,14.33,7.418,1.38,1.005,0.133,0.011,12.7,7.329,1.379,1.014,0.037,2128,2.078,22.63,22.35,6.973,17.96
7/29/19 17:30,177,210,1730,0.096,0.003,21.09,5.695,1.31,1.003,0.135,0.004,14.32,7.419,1.38,1.005,0.133,0.011,12.71,7.325,1.379,1.014,0.037,2123,2.074,21.66,22.18,6.813,17.93
7/29/19 17:45,178,210,1745,0.096,0.003,21.35,5.697,1.31,1.003,0.135,0.004,14.32,7.418,1.38,1.005,0.133,0.011,12.67,7.328,1.379,1.014,0.037,2127,2.077,21.84,23.29,6.614,17.89
7/29/19 18:00,179,210,1800,0.096,0.003,21.55,5.694,1.31,1.004,0.135,0.004,14.33,7.419,1.38,1.005,0.133,0.011,12.68,7.326,1.379,1.014,0.037,2132,2.082,20.77,23.12,6.434,17.86
7/29/19 18:15,180,210,1815,0.096,0.003,21.68,5.695,1.31,1.003,0.135,0.004,14.36,7.418,1.38,1.005,0.133,0.011,12.67,7.329,1.379,1.014,0.038,2134,2.084,20.18,22.69,6.398,17.85
7/29/19 18:30,181,210,1830,0.096,0.003,21.74,5.696,1.31,1.003,0.135,0.004,14.34,7.417,1.38,1.006,0.133,0.011,12.68,7.325,1.379,1.014,0.038,2130,2.08,19.21,21.88,6.356,17.84
7/29/19 18:45,182,210,1845,0.096,0.003,21.78,5.693,1.31,1.004,0.135,0.004,14.35,7.418,1.38,1.006,0.133,0.011,12.7,7.327,1.379,1.014,0.038,2123,2.073,17.89,19.87,6.327,17.83
7/29/19 19:00,183,210,1900,0.096,0.003,21.76,5.694,1.31,1.004,0.135,0.004,14.35,7.418,1.38,1.005,0.133,0.01,12.66,7.33,1.379,1.013,0.038,2115,2.066,17.04,18.38,6.308,17.83
7/29/19 19:15,184,210,1915,0.096,0.003,21.69,5.694,1.31,1.004,0.135,0.004,14.37,7.419,1.38,1.005,0.133,0.012,12.66,7.323,1.379,1.015,0.038,2110,2.061,15.93,17.13,6.293,17.83
7/29/19 19:30,185,210,1930,0.096,0.003,21.6,5.692,1.31,1.004,0.135,0.004,14.37,7.418,1.38,1.005,0.133,0.011,12.67,7.327,1.379,1.014,0.039,2107,2.057,15.27,16.35,6.313,17.83
7/29/19 19:45,186,210,1945,0.096,0.003,21.48,5.695,1.31,1.003,0.135,0.004,14.41,7.418,1.38,1.005,0.133,0.011,12.69,7.328,1.379,1.014,0.039,2105,2.056,14.25,15.33,6.285,17.83
7/29/19 20:00,187,210,2000,0.096,0.003,21.37,5.695,1.31,1.003,0.135,0.004,14.42,7.42,1.38,1.005,0.133,0.011,12.66,7.325,1.379,1.014,0.039,2101,2.052,13.23,14.21,6.271,17.82
7/29/19 20:15,188,210,2015,0.096,0.003,21.21,5.693,1.31,1.003,0.135,0.004,14.42,7.419,1.38,1.005,0.133,0.011,12.67,7.325,1.379,1.014,0.039,2101,2.051,12.79,13.52,6.262,17.82
7/29/19 20:30,189,210,2030,0.096,0.003,21.05,5.667,1.309,1.003,0.135,0.004,14.46,7.418,1.38,1.005,0.133,0.011,12.66,7.329,1.379,1.014,0.039,2098,2.049,12.24,13.13,6.259,17.82
7/29/19 20:45,190,210,2045,0.096,0.003,20.89,5.668,1.309,1.003,0.135,0.004,14.48,7.418,1.38,1.005,0.133,0.011,12.69,7.328,1.379,1.014,0.039,2097,2.048,12.28,12.99,6.261,17.82
7/29/19 21:00,191,210,2100,0.096,0.003,20.72,5.665,1.309,1.004,0.135,0.004,14.49,7.418,1.38,1.005,0.133,0.011,12.69,7.326,1.379,1.014,0.039,2098,2.049,12.13,12.87,6.277,17.83
7/29/19 21:15,192,210,2115,0.096,0.003,20.55,5.666,1.309,1.004,0.135,0.004,14.52,7.419,1.38,1.005,0.133,0.011,12.66,7.327,1.379,1.014,0.039,2098,2.048,11.54,12.61,6.269,17.82
7/29/19 21:30,193,210,2130,0.096,0.003,20.36,5.668,1.309,1.004,0.135,0.004,14.54,7.419,1.38,1.005,0.133,0.011,12.66,7.33,1.379,1.014,0.039,2097,2.048,10.94,11.94,6.248,17.82
7/29/19 21:45,194,210,2145,0.096,0.003,20.19,5.692,1.31,1.004,0.135,0.004,14.55,7.419,1.38,1.005,0.134,0.011,12.64,7.359,1.38,1.014,0.039,2093,2.044,10.52,11.45,6.255,17.82
7/29/19 22:00,195,210,2200,0.096,0.003,19.99,5.693,1.31,1.003,0.135,0.004,14.59,7.418,1.38,1.005,0.134,0.011,12.69,7.36,1.38,1.014,0.039,2093,2.044,10.14,11.03,6.251,17.82
7/29/19 22:15,196,210,2215,0.096,0.003,19.83,5.667,1.309,1.003,0.135,0.004,14.59,7.417,1.38,1.006,0.134,0.011,12.65,7.36,1.38,1.014,0.039,2092,2.043,9.75,10.81,6.259,17.82
7/29/19 22:30,197,210,2230,0.096,0.003,19.67,5.666,1.309,1.003,0.135,0.004,14.62,7.419,1.38,1.005,0.134,0.011,12.7,7.359,1.38,1.014,0.039,2091,2.042,9.32,10.32,6.224,17.82
7/29/19 22:45,198,210,2245,0.095,0.003,19.45,5.639,1.308,1.003,0.135,0.004,14.65,7.419,1.38,1.005,0.134,0.011,12.69,7.356,1.38,1.015,0.039,2090,2.041,9.05,9.97,6.228,17.82
7/29/19 23:00,199,210,2300,0.095,0.003,19.24,5.64,1.308,1.003,0.135,0.004,14.65,7.418,1.38,1.005,0.134,0.012,12.65,7.354,1.38,1.015,0.039,2091,2.042,8.85,9.71,6.24,17.82
7/29/19 23:15,200,210,2315,0.095,0.003,19.07,5.639,1.308,1.003,0.135,0.004,14.69,7.418,1.38,1.005,0.134,0.012,12.67,7.355,1.38,1.015,0.039,2090,2.041,8.65,9.56,6.249,17.82
7/29/19 23:30,201,210,2330,0.095,0.003,18.9,5.639,1.308,1.003,0.135,0.004,14.66,7.416,1.38,1.006,0.134,0.011,12.66,7.359,1.38,1.014,0.039,2089,2.04,8.31,9.33,6.248,17.82
7/29/19 23:45,202,210,2345,0.095,0.003,18.71,5.64,1.308,1.003,0.135,0.004,14.7,7.418,1.38,1.005,0.134,0.011,12.71,7.359,1.38,1.014,0.039,2090,2.041,8.01,9,6.248,17.82
7/30/19 0:00,203,211,0,0.095,0.003,18.51,5.64,1.308,1.003,0.135,0.004,14.75,7.419,1.38,1.005,0.134,0.012,12.68,7.355,1.38,1.015,0.039,2088,2.039,7.678,8.62,6.245,17.82
7/30/19 0:15,204,211,15,0.095,0.003,18.37,5.64,1.308,1.003,0.135,0.004,14.75,7.419,1.38,1.005,0.134,0.011,12.67,7.358,1.38,1.014,0.039,2086,2.037,7.475,8.41,6.258,17.82
7/30/19 0:30,205,211,30,0.095,0.003,18.17,5.639,1.308,1.003,0.135,0.004,14.76,7.419,1.38,1.005,0.134,0.011,12.69,7.356,1.38,1.015,0.039,2086,2.037,7.352,8.31,6.274,17.82
7/30/19 0:45,206,211,45,0.095,0.003,18,5.64,1.308,1.003,0.135,0.004,14.77,7.42,1.38,1.005,0.134,0.012,12.71,7.355,1.38,1.015,0.039,2085,2.037,7.177,8.14,6.314,17.83
7/30/19 1:00,207,211,100,0.095,0.003,17.86,5.638,1.308,1.003,0.135,0.004,14.79,7.417,1.38,1.006,0.134,0.011,12.7,7.355,1.38,1.015,0.039,2085,2.036,7.049,7.902,6.358,17.84
7/30/19 1:15,208,211,115,0.094,0.003,17.69,5.61,1.307,1.003,0.135,0.004,14.8,7.418,1.38,1.005,0.134,0.011,12.69,7.356,1.38,1.015,0.039,2084,2.035,6.808,7.678,6.39,17.85
7/30/19 1:30,209,211,130,0.094,0.003,17.51,5.614,1.307,1.003,0.135,0.004,14.82,7.418,1.38,1.005,0.134,0.011,12.68,7.356,1.38,1.014,0.039,2084,2.036,6.504,7.479,6.413,17.85
7/30/19 1:45,210,211,145,0.094,0.003,17.37,5.611,1.307,1.003,0.135,0.004,14.81,7.417,1.38,1.006,0.134,0.011,12.7,7.357,1.38,1.014,0.039,2084,2.036,6.432,7.278,6.443,17.86
7/30/19 2:00,211,211,200,0.094,0.002,17.2,5.614,1.307,1.003,0.135,0.004,14.83,7.419,1.38,1.005,0.134,0.011,12.72,7.356,1.38,1.014,0.039,2086,2.037,6.251,7.162,6.47,17.86
7/30/19 2:15,212,211,215,0.094,0.003,17.06,5.614,1.307,1.003,0.135,0.004,14.83,7.418,1.38,1.005,0.134,0.011,12.68,7.356,1.38,1.014,0.039,2085,2.036,6.1,7.007,6.488,17.87
7/30/19 2:30,213,211,230,0.094,0.003,16.84,5.614,1.307,1.003,0.135,0.004,14.85,7.418,1.38,1.005,0.134,0.011,12.68,7.355,1.38,1.015,0.039,2083,2.035,5.923,6.815,6.504,17.87
7/30/19 2:45,214,211,245,0.094,0.003,16.72,5.614,1.307,1.003,0.135,0.004,14.86,7.418,1.38,1.005,0.134,0.011,12.71,7.357,1.38,1.014,0.039,2083,2.034,5.845,6.684,6.517,17.87
7/30/19 3:00,215,211,300,0.094,0.003,16.6,5.612,1.307,1.003,0.135,0.004,14.85,7.417,1.38,1.006,0.134,0.011,12.74,7.358,1.38,1.014,0.039,2082,2.033,5.853,6.773,6.541,17.88
7/30/19 3:15,216,211,315,0.094,0.003,16.46,5.614,1.307,1.003,0.135,0.004,14.87,7.416,1.38,1.006,0.134,0.011,12.72,7.355,1.38,1.015,0.039,2082,2.033,5.88,6.729,6.567,17.88
7/30/19 3:30,217,211,330,0.094,0.003,16.32,5.613,1.307,1.003,0.135,0.004,14.85,7.419,1.38,1.005,0.134,0.011,12.69,7.357,1.38,1.014,0.039,2082,2.033,5.936,6.784,6.596,17.89
7/30/19 3:45,218,211,345,0.094,0.003,16.18,5.613,1.307,1.003,0.135,0.004,14.86,7.418,1.38,1.006,0.134,0.011,12.73,7.359,1.38,1.014,0.039,2082,2.033,5.695,6.729,6.625,17.89
7/30/19 4:00,219,211,400,0.094,0.003,16.04,5.612,1.307,1.003,0.135,0.004,14.86,7.418,1.38,1.005,0.134,0.011,12.71,7.358,1.38,1.014,0.039,2081,2.033,5.615,6.563,6.664,17.9
7/30/19 4:15,220,211,415,0.094,0.003,15.91,5.613,1.307,1.003,0.135,0.004,14.85,7.419,1.38,1.005,0.134,0.011,12.71,7.358,1.38,1.014,0.038,2081,2.032,5.571,6.552,6.706,17.91
7/30/19 4:30,221,211,430,0.094,0.003,15.76,5.611,1.307,1.003,0.135,0.004,14.86,7.416,1.38,1.006,0.134,0.011,12.71,7.358,1.38,1.014,0.038,2082,2.033,5.573,6.618,6.741,17.91
7/30/19 4:45,222,211,445,0.094,0.003,15.62,5.612,1.307,1.003,0.135,0.004,14.85,7.416,1.38,1.006,0.134,0.011,12.73,7.356,1.38,1.014,0.038,2082,2.034,5.548,6.508,6.78,17.92
7/30/19 5:00,223,211,500,0.094,0.003,15.52,5.61,1.307,1.003,0.135,0.004,14.83,7.418,1.38,1.006,0.134,0.011,12.76,7.356,1.38,1.014,0.038,2082,2.033,5.549,6.552,6.806,17.93
7/30/19 5:15,224,211,515,0.094,0.003,15.4,5.612,1.307,1.003,0.135,0.004,14.84,7.418,1.38,1.005,0.134,0.012,12.72,7.355,1.38,1.015,0.038,2082,2.033,5.23,6.381,6.819,17.93
7/30/19 5:30,225,211,530,0.094,0.003,15.27,5.608,1.307,1.004,0.135,0.004,14.84,7.419,1.38,1.006,0.134,0.012,12.74,7.355,1.38,1.015,0.038,2082,2.033,4.935,6.088,6.833,17.93
7/30/19 5:45,226,211,545,0.094,0.003,15.17,5.586,1.306,1.003,0.136,0.004,14.84,7.45,1.381,1.005,0.134,0.011,12.75,7.359,1.38,1.014,0.038,2082,2.033,4.79,5.868,6.848,17.93
7/30/19 6:00,227,211,600,0.094,0.002,15.04,5.587,1.306,1.003,0.136,0.004,14.81,7.449,1.381,1.006,0.134,0.011,12.71,7.388,1.381,1.014,0.038,2082,2.033,4.628,5.604,6.864,17.94
7/30/19 6:15,228,211,615,0.094,0.003,14.94,5.584,1.306,1.003,0.136,0.004,14.79,7.448,1.381,1.006,0.134,0.011,12.74,7.387,1.381,1.015,0.038,2082,2.034,4.853,5.714,6.907,17.95
7/30/19 6:30,229,211,630,0.094,0.002,14.84,5.587,1.306,1.003,0.136,0.004,14.79,7.448,1.381,1.006,0.134,0.011,12.73,7.387,1.381,1.014,0.038,2083,2.034,5.261,5.978,6.979,17.96
7/30/19 6:45,230,211,645,0.094,0.002,14.7,5.588,1.306,1.003,0.136,0.004,14.8,7.45,1.381,1.005,0.134,0.011,12.76,7.387,1.381,1.015,0.038,2086,2.037,5.801,6.596,7.074,17.98
7/30/19 7:00,231,211,700,0.094,0.003,14.56,5.586,1.306,1.003,0.136,0.004,14.76,7.451,1.381,1.005,0.134,0.011,12.74,7.388,1.381,1.014,0.038,2092,2.043,7.604,8.36,7.202,18
