TOA5,CR1000_tower1_subcanopy_sap,CR1000,80162,CR1000.Std.29,CPU:SH_tow1_meadow_2017.CR1,28698,Enviro,
10/4/18 21:45,4642,277,2145,0.01,2575,2.514,5.117,5.757
10/4/18 22:00,4643,277,2200,0.01,2572,2.512,0.746,5.575
10/4/18 22:15,4644,277,2215,0.01,2569,2.509,3.896,5.322
10/4/18 22:30,4645,277,2230,0.01,2573,2.513,2.183,5.116
10/4/18 22:45,4646,277,2245,0.01,2568,2.508,3.654,4.97
10/4/18 23:00,4647,277,2300,0.01,2572,2.512,1.942,4.822
10/4/18 23:15,4648,277,2315,0.01,2566,2.505,3.759,4.712
10/4/18 23:30,4649,277,2330,0.01,2567,2.507,2.195,4.593
10/4/18 23:45,4650,277,2345,0.01,2572,2.512,0.466,4.287
10/5/18 0:00,4651,278,0,0.01,2571,2.51,0.025,3.855
10/5/18 0:15,4652,278,15,0.01,2571,2.511,-0.368,3.381
10/5/18 0:30,4653,278,30,0.01,2585,2.524,-0.744,2.924
10/5/18 0:45,4654,278,45,0.01,2610,2.549,-1.151,2.469
10/5/18 1:00,4655,278,100,0.01,2600,2.539,-1.436,2.036
10/5/18 1:15,4656,278,115,0.01,2610,2.549,-1.733,1.642
10/5/18 1:30,4657,278,130,0.01,2586,2.525,-2.125,1.252
10/5/18 1:45,4658,278,145,0.01,2581,2.52,-2.417,0.889
10/5/18 2:00,4659,278,200,0.01,2586,2.526,-2.63,0.531
10/5/18 2:15,4660,278,215,0.01,2607,2.546,-2.897,0.212
10/5/18 2:30,4661,278,230,0.01,2612,2.551,-3.062,-0.073
10/5/18 2:45,4662,278,245,0.01,2615,2.553,-3.158,-0.309
10/5/18 3:00,4663,278,300,0.01,2612,2.551,-3.191,-0.504
10/5/18 3:15,4664,278,315,0.01,2621,2.56,-3.212,-0.634
10/5/18 3:30,4665,278,330,0.01,2653,2.59,-3.288,-0.715
10/5/18 3:45,4666,278,345,0.01,2659,2.596,-3.296,-0.742
10/5/18 4:00,4667,278,400,0.01,2630,2.568,-3.376,-0.802
10/5/18 4:15,4668,278,415,0.01,2601,2.54,-3.434,-0.845
10/5/18 4:30,4669,278,430,0.01,2601,2.54,-3.45,-0.829
10/5/18 4:45,4670,278,445,0.01,2583,2.522,-3.199,-0.802
10/5/18 5:00,4671,278,500,0.01,2599,2.538,-3.487,-0.845
10/5/18 5:15,4672,278,515,0.01,2592,2.531,-3.557,-0.889
10/5/18 5:30,4673,278,530,0.01,2667,2.604,-3.641,-0.932
10/5/18 5:45,4674,278,545,0.01,2631,2.569,-3.716,-1.019
10/5/18 6:00,4675,278,600,0.01,2638,2.576,-3.808,-1.09
10/5/18 6:15,4676,278,615,0.01,2662,2.6,-3.891,-1.204
10/5/18 6:30,4677,278,630,0.01,2663,2.6,-3.972,-1.296
10/5/18 6:45,4678,278,645,0.01,2676,2.613,-4.022,-1.372
10/5/18 7:00,4679,278,700,0.01,2682,2.619,-3.68,-1.166
10/5/18 7:15,4680,278,715,0.01,2683,2.62,-3.873,-1.524
10/5/18 7:30,4681,278,730,0.01,2685,2.622,-4.156,-1.497
10/5/18 7:45,4682,278,745,0.01,2681,2.618,-3.129,-1.361
10/5/18 8:00,4683,278,800,0.01,2679,2.616,-3.242,-1.084
10/5/18 8:15,4684,278,815,0.01,2678,2.616,-3.358,-0.693
10/5/18 8:30,4685,278,830,0.01,2674,2.611,-3.129,-0.254
10/5/18 8:45,4686,278,845,0.01,2674,2.611,-3.47,0.331
10/5/18 9:00,4687,278,900,0.01,2673,2.61,-2.222,0.765
10/5/18 9:15,4688,278,915,0.01,2669,2.607,-2.714,1.264
10/5/18 9:30,4689,278,930,0.01,2668,2.605,-0.519,2.067
10/5/18 9:45,4690,278,945,0.01,2664,2.602,0.133,2.772
10/5/18 10:00,4691,278,1000,0.01,2662,2.6,1.128,3.58
10/5/18 10:15,4692,278,1015,0.01,2659,2.597,0.409,4.365
10/5/18 10:30,4693,278,1030,0.01,2655,2.592,0.671,4.869
10/5/18 10:45,4694,278,1045,0.01,2649,2.587,1.149,5.443
10/5/18 11:00,4695,278,1100,0.01,2645,2.583,1.765,6.19
10/5/18 11:15,4696,278,1115,0.01,2639,2.577,3.126,7.349
10/5/18 11:30,4697,278,1130,0.01,2633,2.571,4.773,10.21
10/5/18 11:45,4698,278,1145,0.01,2628,2.567,6.589,12.01
10/5/18 12:00,4699,278,1200,0.01,2602,2.541,7.022,12.33
10/5/18 12:15,4700,278,1215,0.01,2549,2.489,7.9,15.25
10/5/18 12:30,4701,278,1230,0.009,2542,2.482,11.82,18.14
10/5/18 12:45,4702,278,1245,0.009,2534,2.475,7.802,16.01
10/5/18 13:00,4703,278,1300,0.009,2532,2.472,7.561,15.21
10/5/18 13:15,4704,278,1315,0.009,2517,2.458,9.15,14.99
10/5/18 13:30,4705,278,1330,0.009,2514,2.455,7.389,14.79
10/5/18 13:45,4706,278,1345,0.009,2518,2.459,6.807,14.84
10/5/18 14:00,4707,278,1400,0.009,2506,2.447,6.791,14.69
10/5/18 14:15,4708,278,1415,0.009,2557,2.497,7.849,14.98
10/5/18 14:30,4709,278,1430,0.009,2597,2.537,7.967,16.68
10/5/18 14:45,4710,278,1445,0.009,2583,2.522,7.863,16.65
10/5/18 15:00,4711,278,1500,0.009,2587,2.526,8.24,16.18
10/5/18 15:15,4712,278,1515,0.009,2595,2.534,8.12,15.83
10/5/18 15:30,4713,278,1530,0.009,2594,2.533,9.34,15.59
10/5/18 15:45,4714,278,1545,0.01,2603,2.542,9.37,15.12
10/5/18 16:00,4715,278,1600,0.009,2606,2.545,10.14,14.5
10/5/18 16:15,4716,278,1615,0.009,2607,2.546,10.15,14.21
10/5/18 16:30,4717,278,1630,0.009,2611,2.55,9.42,13.86
10/5/18 16:45,4718,278,1645,0.009,2610,2.548,9.11,13.56
10/5/18 17:00,4719,278,1700,0.009,2606,2.545,5.562,13.1
10/5/18 17:15,4720,278,1715,0.009,2606,2.545,5.115,12.31
10/5/18 17:30,4721,278,1730,0.009,2603,2.542,5.707,11.57
10/5/18 17:45,4722,278,1745,0.009,2604,2.543,5.311,11.08
10/5/18 18:00,4723,278,1800,0.009,2606,2.545,5.032,10.58
10/5/18 18:15,4724,278,1815,0.009,2601,2.54,4.249,10.14
10/5/18 18:30,4725,278,1830,0.01,2593,2.532,3.022,9.64
10/5/18 18:45,4726,278,1845,0.01,2587,2.526,4.379,9.1
10/5/18 19:00,4727,278,1900,0.01,2576,2.516,4.888,8.69
10/5/18 19:15,4728,278,1915,0.01,2579,2.519,4.338,8.41
10/5/18 19:30,4729,278,1930,0.01,2574,2.514,6.271,8.21
10/5/18 19:45,4730,278,1945,0.01,2576,2.515,6.564,8.14
10/5/18 20:00,4731,278,2000,0.01,2573,2.512,6.121,8.03
10/5/18 20:15,4732,278,2015,0.01,2566,2.506,6.576,7.83
10/5/18 20:30,4733,278,2030,0.01,2566,2.506,6.656,7.712
10/5/18 20:45,4734,278,2045,0.01,2602,2.541,6.706,7.651
10/5/18 21:00,4735,278,2100,0.01,2640,2.578,6.713,7.517
10/5/18 21:15,4736,278,2115,0.01,2641,2.579,6.871,7.434
10/5/18 21:30,4737,278,2130,0.01,2642,2.58,6.906,7.383
10/5/18 21:45,4738,278,2145,0.01,2635,2.574,7.041,7.266
10/5/18 22:00,4739,278,2200,0.01,2631,2.569,7.138,7.221
10/5/18 22:15,4740,278,2215,0.01,2631,2.569,7.129,7.188
10/5/18 22:30,4741,278,2230,0.01,2632,2.571,7.182,7.148
10/5/18 22:45,4742,278,2245,0.011,2642,2.58,6.789,6.965
10/5/18 23:00,4743,278,2300,0.011,2643,2.581,6.504,6.51
10/5/18 23:15,4744,278,2315,0.011,2641,2.579,6.347,6.155
10/5/18 23:30,4745,278,2330,0.011,2645,2.583,6.308,6
10/5/18 23:45,4746,278,2345,0.011,2640,2.578,6.198,5.89
10/6/18 0:00,4747,279,0,0.011,2630,2.569,6.18,5.829
10/6/18 0:15,4748,279,15,0.011,2633,2.571,6.239,5.851
10/6/18 0:30,4749,279,30,0.011,2629,2.568,6.094,5.829
10/6/18 0:45,4750,279,45,0.01,2649,2.586,5.991,5.714
10/6/18 1:00,4751,279,100,0.01,2652,2.59,6.014,5.682
10/6/18 1:15,4752,279,115,0.01,2654,2.592,6.058,5.726
10/6/18 1:30,4753,279,130,0.01,2655,2.593,5.985,5.72
10/6/18 1:45,4754,279,145,0.01,2651,2.589,5.834,5.656
10/6/18 2:00,4755,279,200,0.01,2650,2.588,5.555,5.568
10/6/18 2:15,4756,279,215,0.01,2646,2.584,5.41,5.486
10/6/18 2:30,4757,279,230,0.01,2649,2.587,5.705,5.459
10/6/18 2:45,4758,279,245,0.01,2650,2.588,5.249,5.455
10/6/18 3:00,4759,279,300,0.01,2655,2.593,5.238,5.333
10/6/18 3:15,4760,279,315,0.01,2654,2.592,5.449,5.228
10/6/18 3:30,4761,279,330,0.01,2654,2.592,5.196,5.223
10/6/18 3:45,4762,279,345,0.01,2655,2.593,4.462,5.037
10/6/18 4:00,4763,279,400,0.01,2655,2.593,4.521,4.828
10/6/18 4:15,4764,279,415,0.01,2656,2.594,4.662,4.752
10/6/18 4:30,4765,279,430,0.01,2655,2.593,4.838,4.741
10/6/18 4:45,4766,279,445,0.01,2656,2.594,4.804,4.621
10/6/18 5:00,4767,279,500,0.01,2658,2.596,4.477,4.232
10/6/18 5:15,4768,279,515,0.01,2661,2.599,4.158,3.926
10/6/18 5:30,4769,279,530,0.01,2663,2.601,3.908,3.714
10/6/18 5:45,4770,279,545,0.01,2663,2.601,3.857,3.588
10/6/18 6:00,4771,279,600,0.01,2663,2.601,3.474,3.518
10/6/18 6:15,4772,279,615,0.01,2666,2.603,3.479,3.441
10/6/18 6:30,4773,279,630,0.01,2665,2.603,2.952,3.241
10/6/18 6:45,4774,279,645,0.01,2666,2.603,2.581,3.041
10/6/18 7:00,4775,279,700,0.01,2666,2.603,1.521,2.824
10/6/18 7:15,4776,279,715,0.01,2667,2.605,1.935,2.511
10/6/18 7:30,4777,279,730,0.01,2669,2.607,1.967,2.272
10/6/18 7:45,4778,279,745,0.01,2670,2.607,1.892,2.272
10/6/18 8:00,4779,279,800,0.01,2668,2.605,0.434,2.3
10/6/18 8:15,4780,279,815,0.01,2667,2.604,0.115,2.468
10/6/18 8:30,4781,279,830,0.01,2665,2.603,1.453,2.789
10/6/18 8:45,4782,279,845,0.01,2661,2.598,0.05,3.409
10/6/18 9:00,4783,279,900,0.01,2660,2.598,-0.042,3.605
10/6/18 9:15,4784,279,915,0.01,2657,2.594,1.513,4.326
10/6/18 9:30,4785,279,930,0.01,2646,2.584,1.816,5.311
10/6/18 9:45,4786,279,945,0.01,2636,2.574,7.113,6.48
10/6/18 10:00,4787,279,1000,0.01,2616,2.555,6.355,6.817
10/6/18 10:15,4788,279,1015,0.01,2645,2.583,4.167,6.825
10/6/18 10:30,4789,279,1030,0.01,2644,2.582,3.068,6.927
10/6/18 10:45,4790,279,1045,0.01,2645,2.583,2.679,6.748
10/6/18 11:00,4791,279,1100,0.01,2645,2.583,1.693,6.593
10/6/18 11:15,4792,279,1115,0.01,2642,2.58,1.639,6.97
10/6/18 11:30,4793,279,1130,0.01,2646,2.584,1.816,8.41
10/6/18 11:45,4794,279,1145,0.01,2642,2.58,3.391,10.49
10/6/18 12:00,4795,279,1200,0.01,2643,2.581,8.84,11.42
10/6/18 12:15,4796,279,1215,0.009,2644,2.582,7.311,9.57
10/6/18 12:30,4797,279,1230,0.009,2644,2.582,8.08,8.38
10/6/18 12:45,4798,279,1245,0.01,2649,2.587,8.17,7.875
10/6/18 13:00,4799,279,1300,0.01,2641,2.579,8.75,8.62
10/6/18 13:15,4800,279,1315,0.01,2637,2.575,9.24,8.98
10/6/18 13:30,4801,279,1330,0.009,2638,2.576,8.4,8.8
10/6/18 13:45,4802,279,1345,0.009,2634,2.572,5.98,8.63
10/6/18 14:00,4803,279,1400,0.009,2632,2.57,5.227,8.6
10/6/18 14:15,4804,279,1415,0.009,2632,2.57,8.2,9.13
10/6/18 14:30,4805,279,1430,0.009,2628,2.566,6.349,9.19
10/6/18 14:45,4806,279,1445,0.009,2629,2.567,8.89,9.03
10/6/18 15:00,4807,279,1500,0.009,2635,2.573,6.563,8.89
10/6/18 15:15,4808,279,1515,0.009,2635,2.573,4.204,8.88
10/6/18 15:30,4809,279,1530,0.01,2634,2.572,4.788,8.97
10/6/18 15:45,4810,279,1545,0.01,2632,2.57,5.046,9.46
10/6/18 16:00,4811,279,1600,0.01,2635,2.573,4.336,9.46
10/6/18 16:15,4812,279,1615,0.01,2635,2.573,7.345,9.61
10/6/18 16:30,4813,279,1630,0.01,2641,2.579,4.225,9.05
10/6/18 16:45,4814,279,1645,0.01,2642,2.581,3.367,8.66
10/6/18 17:00,4815,279,1700,0.01,2641,2.579,3.851,8.76
10/6/18 17:15,4816,279,1715,0.01,2643,2.581,3.148,8.43
10/6/18 17:30,4817,279,1730,0.01,2644,2.582,3.57,8.08
10/6/18 17:45,4818,279,1745,0.01,2645,2.583,3.574,7.993
10/6/18 18:00,4819,279,1800,0.011,2646,2.584,2.049,7.533
10/6/18 18:15,4820,279,1815,0.011,2648,2.586,0.986,7.009
10/6/18 18:30,4821,279,1830,0.011,2652,2.589,0.036,6.446
10/6/18 18:45,4822,279,1845,0.011,2655,2.593,-0.817,5.803
10/6/18 19:00,4823,279,1900,0.01,2656,2.593,0.768,5.229
10/6/18 19:15,4824,279,1915,0.01,2655,2.592,3.788,4.884
10/6/18 19:30,4825,279,1930,0.01,2653,2.591,-0.019,4.761
10/6/18 19:45,4826,279,1945,0.01,2648,2.585,5.166,4.933
10/6/18 20:00,4827,279,2000,0.01,2642,2.58,4.605,5.329
10/6/18 20:15,4828,279,2015,0.01,2645,2.583,4.125,5.131
10/6/18 20:30,4829,279,2030,0.01,2645,2.583,3.552,4.725
10/6/18 20:45,4830,279,2045,0.01,2645,2.583,4.712,4.517
10/6/18 21:00,4831,279,2100,0.01,2646,2.584,3.814,4.468
10/6/18 21:15,4832,279,2115,0.01,2647,2.585,3.012,4.271
10/6/18 21:30,4833,279,2130,0.01,2650,2.588,3.567,3.954
10/6/18 21:45,4834,279,2145,0.01,2651,2.589,2.235,3.752
10/6/18 22:00,4835,279,2200,0.01,2644,2.582,1.704,3.529
10/6/18 22:15,4836,279,2215,0.01,2640,2.579,2.187,3.082
10/6/18 22:30,4837,279,2230,0.01,2639,2.577,0.729,2.623
10/6/18 22:45,4838,279,2245,0.01,2639,2.578,0.222,2.147
10/6/18 23:00,4839,279,2300,0.01,2653,2.591,-0.22,1.724
10/6/18 23:15,4840,279,2315,0.01,2662,2.599,-0.44,1.442
10/6/18 23:30,4841,279,2330,0.01,2664,2.602,-0.214,1.182
10/6/18 23:45,4842,279,2345,0.01,2659,2.596,-0.152,0.905
10/7/18 0:00,4843,280,0,0.01,2657,2.595,-1.529,0.63
10/7/18 0:15,4844,280,15,0.01,2665,2.602,-1.516,0.463
10/7/18 0:30,4845,280,30,0.01,2666,2.604,-2.125,0.248
10/7/18 0:45,4846,280,45,0.01,2667,2.604,-2.452,0.01
10/7/18 1:00,4847,280,100,0.01,2671,2.608,-2.64,-0.265
10/7/18 1:15,4848,280,115,0.01,2660,2.598,-2.914,-0.509
10/7/18 1:30,4849,280,130,0.01,2638,2.576,-3.081,-0.699
10/7/18 1:45,4850,280,145,0.01,2605,2.544,-3.171,-0.742
10/7/18 2:00,4851,280,200,0.01,2602,2.541,-3.298,-0.797
10/7/18 2:15,4852,280,215,0.01,2620,2.559,-3.435,-0.873
10/7/18 2:30,4853,280,230,0.01,2638,2.577,-3.537,-0.959
10/7/18 2:45,4854,280,245,0.01,2639,2.577,-3.601,-1.035
10/7/18 3:00,4855,280,300,0.01,2670,2.607,-3.676,-1.09
10/7/18 3:15,4856,280,315,0.01,2672,2.61,-3.755,-1.155
10/7/18 3:30,4857,280,330,0.01,2668,2.605,-3.799,-1.198
10/7/18 3:45,4858,280,345,0.01,2669,2.607,-3.856,-1.247
10/7/18 4:00,4859,280,400,0.01,2669,2.607,-3.891,-1.236
10/7/18 4:15,4860,280,415,0.01,2667,2.605,-3.962,-1.28
10/7/18 4:30,4861,280,430,0.01,2654,2.591,-3.986,-1.323
10/7/18 4:45,4862,280,445,0.01,2655,2.593,-3.937,-1.301
10/7/18 5:00,4863,280,500,0.01,2669,2.606,-4.038,-1.329
10/7/18 5:15,4864,280,515,0.01,2677,2.615,-4.133,-1.415
10/7/18 5:30,4865,280,530,0.01,2680,2.617,-4.209,-1.497
10/7/18 5:45,4866,280,545,0.01,2681,2.619,-4.312,-1.611
10/7/18 6:00,4867,280,600,0.01,2679,2.616,-4.395,-1.693
10/7/18 6:15,4868,280,615,0.01,2682,2.619,-4.454,-1.763
10/7/18 6:30,4869,280,630,0.01,2682,2.619,-4.572,-1.801
10/7/18 6:45,4870,280,645,0.01,2684,2.621,-4.59,-1.878
10/7/18 7:00,4871,280,700,0.01,2686,2.623,-4.678,-1.97
10/7/18 7:15,4872,280,715,0.01,2683,2.62,-5.278,-2.226
10/7/18 7:30,4873,280,730,0.01,2683,2.62,-5.339,-2.548
10/7/18 7:45,4874,280,745,0.01,2685,2.622,-5.431,-2.684
10/7/18 8:00,4875,280,800,0.01,2683,2.62,-5.304,-2.651
10/7/18 8:15,4876,280,815,0.01,2684,2.621,-5.075,-2.537
10/7/18 8:30,4877,280,830,0.01,2682,2.619,-4.876,-2.27
10/7/18 8:45,4878,280,845,0.01,2680,2.617,-4.447,-1.763
10/7/18 9:00,4879,280,900,0.01,2675,2.613,-3.781,-1.024
10/7/18 9:15,4880,280,915,0.01,2670,2.607,-3.626,0.445
10/7/18 9:30,4881,280,930,0.01,2667,2.604,-3.505,1.231
10/7/18 9:45,4882,280,945,0.01,2649,2.587,-2.872,2.04
10/7/18 10:00,4883,280,1000,0.01,2649,2.587,-2.786,2.892
10/7/18 10:15,4884,280,1015,0.01,2632,2.57,-2.449,3.509
10/7/18 10:30,4885,280,1030,0.01,2616,2.555,-2.089,4.004
10/7/18 10:45,4886,280,1045,0.01,2629,2.567,-1.892,4.491
10/7/18 11:00,4887,280,1100,0.01,2632,2.57,-2.066,4.891
10/7/18 11:15,4888,280,1115,0.01,2643,2.581,-1.617,5.329
10/7/18 11:30,4889,280,1130,0.01,2567,2.507,-0.506,7.823
10/7/18 11:45,4890,280,1145,0.01,2641,2.58,1.005,12.84
10/7/18 12:00,4891,280,1200,0.01,2642,2.58,1.568,14.61
10/7/18 12:15,4892,280,1215,0.009,2635,2.573,2.731,13.26
10/7/18 12:30,4893,280,1230,0.009,2630,2.568,4.988,13.95
10/7/18 12:45,4894,280,1245,0.009,2625,2.564,2.95,11.47
10/7/18 13:00,4895,280,1300,0.009,2624,2.562,2.483,10.64
10/7/18 13:15,4896,280,1315,0.009,2625,2.564,2.768,10.3
10/7/18 13:30,4897,280,1330,0.009,2626,2.564,2.15,9.82
10/7/18 13:45,4898,280,1345,0.009,2619,2.558,2.178,9.73
10/7/18 14:00,4899,280,1400,0.009,2627,2.565,2.13,9.66
10/7/18 14:15,4900,280,1415,0.009,2620,2.559,2.313,10.18
10/7/18 14:30,4901,280,1430,0.009,2602,2.541,2.64,11.66
10/7/18 14:45,4902,280,1445,0.009,2609,2.548,2.217,12.62
10/7/18 15:00,4903,280,1500,0.009,2602,2.541,2.072,12.31
10/7/18 15:15,4904,280,1515,0.009,2625,2.564,1.706,11.09
10/7/18 15:30,4905,280,1530,0.009,2627,2.565,1.327,10.35
10/7/18 15:45,4906,280,1545,0.009,2629,2.567,1.502,9.87
10/7/18 16:00,4907,280,1600,0.009,2631,2.57,1.049,9.55
10/7/18 16:15,4908,280,1615,0.01,2631,2.57,1.115,9.35
10/7/18 16:30,4909,280,1630,0.01,2632,2.57,0.629,9.19
10/7/18 16:45,4910,280,1645,0.01,2632,2.57,0.479,8.96
10/7/18 17:00,4911,280,1700,0.01,2632,2.57,0.333,8.71
10/7/18 17:15,4912,280,1715,0.01,2633,2.571,0.219,8.43
10/7/18 17:30,4913,280,1730,0.01,2632,2.571,0.062,8.17
10/7/18 17:45,4914,280,1745,0.01,2633,2.572,-0.316,7.97
10/7/18 18:00,4915,280,1800,0.01,2635,2.574,-0.572,7.635
10/7/18 18:15,4916,280,1815,0.01,2638,2.576,-1.276,7.116
10/7/18 18:30,4917,280,1830,0.01,2642,2.58,-1.808,6.31
10/7/18 18:45,4918,280,1845,0.01,2650,2.588,-2.177,5.427
10/7/18 19:00,4919,280,1900,0.01,2659,2.597,-2.457,4.654
10/7/18 19:15,4920,280,1915,0.01,2666,2.604,-2.8,3.969
10/7/18 19:30,4921,280,1930,0.01,2664,2.601,-3.038,3.359
10/7/18 19:45,4922,280,1945,0.01,2671,2.608,-3.299,2.822
10/7/18 20:00,4923,280,2000,0.01,2677,2.614,-3.441,2.342
10/7/18 20:15,4924,280,2015,0.01,2677,2.615,-3.705,1.892
10/7/18 20:30,4925,280,2030,0.01,2679,2.616,-3.908,1.475
10/7/18 20:45,4926,280,2045,0.01,2680,2.617,-4.06,1.101
10/7/18 21:00,4927,280,2100,0.01,2625,2.564,-4.157,0.759
10/7/18 21:15,4928,280,2115,0.01,2623,2.561,-4.265,0.459
10/7/18 21:30,4929,280,2130,0.009,2680,2.618,-4.345,0.2
10/7/18 21:45,4930,280,2145,0.01,2675,2.612,-4.487,-0.043
10/7/18 22:00,4931,280,2200,0.01,2607,2.546,-4.592,-0.276
10/7/18 22:15,4932,280,2215,0.01,2573,2.513,-4.755,-0.493
10/7/18 22:30,4933,280,2230,0.01,2548,2.488,-4.827,-0.693
10/7/18 22:45,4934,280,2245,0.01,2540,2.481,-4.763,-0.807
10/7/18 23:00,4935,280,2300,0.01,2525,2.466,-4.925,-0.9
10/7/18 23:15,4936,280,2315,0.01,2526,2.467,-4.988,-1.046
10/7/18 23:30,4937,280,2330,0.01,2544,2.484,-5.027,-1.149
10/7/18 23:45,4938,280,2345,0.01,2531,2.472,-5.027,-1.215
10/8/18 0:00,4939,281,0,0.01,2540,2.481,-5.045,-1.258
10/8/18 0:15,4940,281,15,0.01,2522,2.463,-5.062,-1.269
10/8/18 0:30,4941,281,30,0.01,2533,2.473,-5.05,-1.263
10/8/18 0:45,4942,281,45,0.01,2632,2.57,-5.069,-1.269
10/8/18 1:00,4943,281,100,0.01,2659,2.597,-5.127,-1.312
10/8/18 1:15,4944,281,115,0.01,2661,2.599,-5.122,-1.334
10/8/18 1:30,4945,281,130,0.01,2604,2.543,-5.183,-1.367
10/8/18 1:45,4946,281,145,0.01,2635,2.573,-5.178,-1.388
10/8/18 2:00,4947,281,200,0.01,2650,2.588,-5.177,-1.394
10/8/18 2:15,4948,281,215,0.01,2670,2.607,-5.208,-1.405
10/8/18 2:30,4949,281,230,0.01,2659,2.597,-5.216,-1.432
10/8/18 2:45,4950,281,245,0.01,2674,2.611,-5.256,-1.464
10/8/18 3:00,4951,281,300,0.01,2675,2.612,-5.257,-1.492
10/8/18 3:15,4952,281,315,0.01,2676,2.614,-5.273,-1.513
10/8/18 3:30,4953,281,330,0.01,2678,2.615,-5.297,-1.524
10/8/18 3:45,4954,281,345,0.01,2678,2.615,-5.32,-1.546
10/8/18 4:00,4955,281,400,0.01,2678,2.615,-5.333,-1.579
10/8/18 4:15,4956,281,415,0.01,2678,2.615,-5.35,-1.595
10/8/18 4:30,4957,281,430,0.01,2677,2.615,-5.366,-1.644
10/8/18 4:45,4958,281,445,0.01,2677,2.614,-5.315,-1.633
10/8/18 5:00,4959,281,500,0.01,2677,2.614,-5.347,-1.671
10/8/18 5:15,4960,281,515,0.01,2678,2.615,-5.38,-1.704
10/8/18 5:30,4961,281,530,0.01,2679,2.616,-5.427,-1.736
10/8/18 5:45,4962,281,545,0.01,2681,2.618,-5.474,-1.769
10/8/18 6:00,4963,281,600,0.01,2679,2.616,-5.504,-1.812
10/8/18 6:15,4964,281,615,0.01,2679,2.616,-5.501,-1.861
10/8/18 6:30,4965,281,630,0.01,2680,2.617,-5.535,-1.894
10/8/18 6:45,4966,281,645,0.01,2679,2.617,-5.557,-1.915
10/8/18 7:00,4967,281,700,0.01,2680,2.617,-5.528,-1.953
10/8/18 7:15,4968,281,715,0.01,2679,2.617,-5.497,-1.942
10/8/18 7:30,4969,281,730,0.01,2678,2.616,-5.463,-1.915
10/8/18 7:45,4970,281,745,0.01,2678,2.616,-5.32,-1.854
10/8/18 8:00,4971,281,800,0.01,2678,2.615,-5.052,-1.67
10/8/18 8:15,4972,281,815,0.01,2679,2.616,-4.835,-1.393
10/8/18 8:30,4973,281,830,0.01,2678,2.615,-4.625,-1.057
10/8/18 8:45,4974,281,845,0.01,2675,2.612,-4.325,-0.634
10/8/18 9:00,4975,281,900,0.01,2671,2.608,-3.903,0.006
10/8/18 9:15,4976,281,915,0.01,2667,2.605,-2.959,0.96
10/8/18 9:30,4977,281,930,0.009,2652,2.59,-2.416,2.425
10/8/18 9:45,4978,281,945,0.01,2637,2.575,-1.501,3.699
10/8/18 10:00,4979,281,1000,0.01,2620,2.559,-1.562,5.157
10/8/18 10:15,4980,281,1015,0.01,2632,2.57,-1.168,6.308
10/8/18 10:30,4981,281,1030,0.01,2631,2.569,-0.815,7.212
10/8/18 10:45,4982,281,1045,0.01,2624,2.563,-0.354,8.01
10/8/18 11:00,4983,281,1100,0.01,2632,2.57,0,8.7
10/8/18 11:15,4984,281,1115,0.01,2627,2.566,0.445,9.43
10/8/18 11:30,4985,281,1130,0.01,2621,2.559,1.624,11.77
10/8/18 11:45,4986,281,1145,0.01,2597,2.536,3.441,16.92
10/8/18 12:00,4987,281,1200,0.01,2600,2.539,3.515,19.3
10/8/18 12:15,4988,281,1215,0.009,2629,2.568,5.259,18.79
10/8/18 12:30,4989,281,1230,0.009,2628,2.567,8.03,18.76
10/8/18 12:45,4990,281,1245,0.009,2622,2.561,6.053,16.22
10/8/18 13:00,4991,281,1300,0.009,2621,2.559,5.659,15.71
10/8/18 13:15,4992,281,1315,0.009,2617,2.555,5.816,15.2
10/8/18 13:30,4993,281,1330,0.009,2619,2.557,5.279,14.86
10/8/18 13:45,4994,281,1345,0.009,2600,2.539,5.229,14.99
10/8/18 14:00,4995,281,1400,0.009,2578,2.518,4.91,15.06
10/8/18 14:15,4996,281,1415,0.009,2601,2.541,5.176,15.44
10/8/18 14:30,4997,281,1430,0.009,2611,2.55,5.468,16.3
10/8/18 14:45,4998,281,1445,0.009,2614,2.553,5.006,17.44
10/8/18 15:00,4999,281,1500,0.009,2608,2.547,4.885,17.17
10/8/18 15:15,5000,281,1515,0.009,2601,2.54,4.876,16.39
10/8/18 15:30,5001,281,1530,0.009,2601,2.54,4.507,15.72
10/8/18 15:45,5002,281,1545,0.009,2597,2.536,4.531,15.33
10/8/18 16:00,5003,281,1600,0.009,2596,2.535,4.856,15.09
10/8/18 16:15,5004,281,1615,0.009,2608,2.547,4.658,14.87
10/8/18 16:30,5005,281,1630,0.009,2605,2.544,4.46,14.68
10/8/18 16:45,5006,281,1645,0.009,2612,2.551,4.197,14.46
10/8/18 17:00,5007,281,1700,0.009,2612,2.551,4.12,14.12
10/8/18 17:15,5008,281,1715,0.009,2612,2.551,4.059,13.87
10/8/18 17:30,5009,281,1730,0.009,2613,2.552,3.706,13.57
10/8/18 17:45,5010,281,1745,0.009,2618,2.557,3.1,13.15
10/8/18 18:00,5011,281,1800,0.009,2622,2.56,2.266,12.54
10/8/18 18:15,5012,281,1815,0.009,2626,2.565,1.588,11.64
10/8/18 18:30,5013,281,1830,0.01,2631,2.569,1.009,10.54
10/8/18 18:45,5014,281,1845,0.01,2641,2.579,0.501,9.45
