TOA5,CR1000_tower4_N,CR1000,73550,CR1000.Std.28,CPU:SH_Site4_North_2018.CR1,50002,Enviro,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,JUDD_AT_Avg,JUDD_Depth_Avg,Judd_offset_Avg,TT_C,SBT_C,FuelM_Avg,PA_uS_Avg
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,,,,,Deg C,Deg C,%,uSec
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp,Avg,Avg
7/28/19 23:15,112,209,2315,0.066,0.001,18.31,4.429,1.269,1.001,0.054,0.001,17.98,3.941,1.254,1.001,0.117,0.001,12.73,6.607,1.346,1.001,0.004,-91.5,-213.6,0,9.9,13.36,6.169,17.8
7/28/19 23:30,113,209,2330,0.066,0.001,18.1,4.428,1.269,1.001,0.054,0.001,18.01,3.939,1.254,1.001,0.117,0.001,12.72,6.606,1.346,1.001,0.004,-89.8,-215.6,0,10.01,13.35,6.179,17.81
7/28/19 23:45,114,209,2345,0.066,0.001,17.81,4.427,1.269,1.001,0.054,0.001,18.01,3.941,1.254,1.001,0.117,0.001,12.74,6.608,1.346,1.001,0.004,-89.4,-215.9,0,9.93,13.42,6.196,17.81
7/29/19 0:00,115,210,0,0.066,0.001,17.61,4.429,1.269,1.001,0.054,0.001,18,3.943,1.254,1.001,0.117,0.001,12.71,6.607,1.346,1.001,0.004,-88.9,-216.1,0,9.81,13.25,6.213,17.81
7/29/19 0:15,116,210,15,0.066,0.001,17.41,4.429,1.269,1.001,0.054,0.001,18.01,3.939,1.254,1.001,0.117,0.001,12.75,6.606,1.346,1.001,0.004,-88.2,-216.9,0,9.5,13.11,6.224,17.82
7/29/19 0:30,117,210,30,0.066,0.001,17.21,4.427,1.269,1.001,0.054,0.001,18,3.94,1.254,1.001,0.117,0.001,12.74,6.607,1.346,1.001,0.004,-87.9,-217.1,0,9.46,13.06,6.252,17.82
7/29/19 0:45,118,210,45,0.066,0.001,17,4.429,1.269,1.001,0.054,0.001,18,3.942,1.254,1.001,0.117,0.001,12.74,6.607,1.346,1.001,0.004,-87.7,-217.2,0,9.3,12.9,6.292,17.83
7/29/19 1:00,119,210,100,0.066,0.001,16.83,4.426,1.269,1.001,0.054,0.001,18.01,3.94,1.254,1.001,0.117,0.001,12.73,6.607,1.346,1.001,0.004,-87.3,-217.5,0,9.21,12.66,6.299,17.83
7/29/19 1:15,120,210,115,0.065,0.001,16.63,4.406,1.268,1.001,0.054,0.001,17.99,3.941,1.254,1.001,0.117,0.001,12.75,6.608,1.346,1.001,0.004,-87.1,-217.6,0,9.05,12.43,6.326,17.83
7/29/19 1:30,121,210,130,0.065,0.001,16.49,4.403,1.268,1.001,0.054,0.001,17.98,3.939,1.254,1.001,0.117,0.001,12.76,6.607,1.346,1.001,0.004,-87.6,-216.6,0,9.15,12.48,6.33,17.84
7/29/19 1:45,122,210,145,0.065,0.001,16.32,4.402,1.268,1.001,0.054,0.001,17.98,3.941,1.254,1.001,0.117,0.001,12.77,6.608,1.346,1.001,0.004,-87.1,-217.4,0,8.92,12.36,6.342,17.84
7/29/19 2:00,123,210,200,0.065,0.001,16.16,4.403,1.268,1.001,0.054,0.001,17.96,3.942,1.254,1.001,0.117,0.001,12.78,6.606,1.346,1.001,0.004,-86.7,-217.9,0,9.14,12.37,6.349,17.84
7/29/19 2:15,124,210,215,0.065,0.001,15.99,4.403,1.268,1.001,0.054,0.001,17.94,3.94,1.254,1.001,0.117,0.001,12.75,6.607,1.346,1.001,0.004,-86.4,-218.1,0,9.24,12.81,6.396,17.85
7/29/19 2:30,125,210,230,0.065,0.001,15.86,4.404,1.268,1.001,0.054,0.001,17.92,3.938,1.254,1.001,0.117,0.001,12.76,6.607,1.346,1.001,0.004,-86.2,-218.3,0,8.64,12.32,6.398,17.85
7/29/19 2:45,126,210,245,0.065,0.001,15.73,4.403,1.268,1.001,0.054,0.001,17.91,3.941,1.254,1.001,0.117,0.001,12.77,6.608,1.346,1.001,0.004,-86.4,-217.8,0,9.41,13,6.43,17.85
7/29/19 3:00,127,210,300,0.065,0.001,15.64,4.403,1.268,1.001,0.054,0.001,17.88,3.942,1.254,1.001,0.117,0.001,12.76,6.607,1.346,1.001,0.004,-86.3,-218.1,0,9.15,13.31,6.491,17.87
7/29/19 3:15,128,210,315,0.065,0.001,15.52,4.403,1.268,1.001,0.054,0.001,17.84,3.941,1.254,1.001,0.117,0.001,12.75,6.608,1.346,1.001,0.004,-85.1,-219.7,0,9.79,13.38,6.489,17.87
7/29/19 3:30,129,210,330,0.065,0.001,15.41,4.404,1.268,1.001,0.054,0.001,17.85,3.939,1.254,1.001,0.117,0.001,12.76,6.608,1.346,1.001,0.004,-85.1,-219.4,0,9.83,13.48,6.53,17.87
7/29/19 3:45,130,210,345,0.065,0.001,15.29,4.404,1.268,1.001,0.054,0.001,17.8,3.943,1.254,1.001,0.117,0.001,12.76,6.607,1.346,1.001,0.004,-85.8,-218.4,0,9.8,13.43,6.547,17.88
7/29/19 4:00,131,210,400,0.065,0.001,15.2,4.405,1.268,1.001,0.054,0.001,17.79,3.941,1.254,1.001,0.117,0.001,12.76,6.607,1.346,1.001,0.004,-85.9,-218.3,0,9.67,13.35,6.554,17.88
7/29/19 4:15,132,210,415,0.065,0.001,15.13,4.401,1.268,1.001,0.054,0.001,17.75,3.941,1.254,1.001,0.117,0.001,12.77,6.608,1.346,1.001,0.004,-86,-218,0,9.64,13.63,6.582,17.88
7/29/19 4:30,133,210,430,0.065,0.001,15.03,4.4,1.268,1.002,0.054,0.001,17.71,3.939,1.254,1.001,0.117,0.001,12.78,6.607,1.346,1.001,0.004,-86,-218.1,0,9.65,13.45,6.58,17.88
7/29/19 4:45,134,210,445,0.065,0.001,14.99,4.403,1.268,1.001,0.054,0.001,17.7,3.941,1.254,1.001,0.117,0.001,12.78,6.606,1.346,1.001,0.004,-85.7,-218.4,0,9.25,13.34,6.566,17.88
7/29/19 5:00,135,210,500,0.065,0.001,14.89,4.404,1.268,1.001,0.054,0.001,17.66,3.941,1.254,1.001,0.117,0.001,12.79,6.607,1.346,1.001,0.005,-85.4,-218.9,0,9.35,13.09,6.567,17.88
7/29/19 5:15,136,210,515,0.065,0.001,14.81,4.402,1.268,1.001,0.054,0.001,17.65,3.942,1.254,1.001,0.117,0.001,12.79,6.607,1.346,1.001,0.005,-85.3,-219,0,9.87,13.42,6.574,17.88
7/29/19 5:30,137,210,530,0.065,0.001,14.73,4.404,1.268,1.001,0.054,0.001,17.6,3.941,1.254,1.001,0.117,0.001,12.79,6.605,1.346,1.001,0.005,-85.4,-218.9,0,10.34,13.6,6.6,17.89
7/29/19 5:45,138,210,545,0.065,0.001,14.66,4.403,1.268,1.001,0.054,0.001,17.55,3.94,1.254,1.001,0.117,0.001,12.78,6.607,1.346,1.001,0.005,-85.3,-218.9,0,11.77,15.36,6.662,17.9
7/29/19 6:00,139,210,600,0.065,0.001,14.62,4.402,1.268,1.001,0.054,0.001,17.52,3.941,1.254,1.001,0.117,0.001,12.79,6.607,1.346,1.001,0.005,-84.9,-219.6,0,12.51,16.37,6.783,17.92
7/29/19 6:15,140,210,615,0.065,0.001,14.64,4.403,1.268,1.001,0.054,0.001,17.51,3.942,1.254,1.001,0.117,0.001,12.81,6.606,1.346,1.001,0.005,-85.1,-219.3,0,12.23,17.08,6.929,17.95
7/29/19 6:30,141,210,630,0.065,0.001,14.69,4.401,1.268,1.001,0.054,0.001,17.47,3.943,1.254,1.001,0.117,0.001,12.81,6.607,1.346,1.001,0.005,-85.5,-218.9,0,12.35,16.42,7.007,17.96
7/29/19 6:45,142,210,645,0.065,0.001,14.77,4.375,1.267,1.001,0.054,0.001,17.42,3.94,1.254,1.001,0.117,0.001,12.79,6.607,1.346,1.001,0.005,-85,-219.7,0,12.99,16.33,7.052,17.97
7/29/19 7:00,143,210,700,0.065,0.001,14.85,4.378,1.267,1.001,0.054,0.001,17.4,3.939,1.254,1.001,0.117,0.001,12.79,6.606,1.346,1.001,0.005,-86.2,-218.3,0,13.88,16.04,7.144,17.99
7/29/19 7:15,144,210,715,0.065,0.001,15,4.378,1.267,1.001,0.054,0.001,17.34,3.938,1.253,1.001,0.117,0.001,12.81,6.606,1.346,1.001,0.005,-86.3,-218.3,0,14.22,16.16,7.236,18.01
7/29/19 7:30,145,210,730,0.065,0.001,15.12,4.378,1.267,1.001,0.053,0.001,17.32,3.916,1.252,1.001,0.117,0.001,12.82,6.607,1.346,1.001,0.006,-87.6,-216.9,0,15.63,16.6,7.255,18.01
7/29/19 7:45,146,210,745,0.065,0.001,15.33,4.378,1.267,1.001,0.053,0.001,17.28,3.916,1.252,1.001,0.117,0.001,12.8,6.607,1.346,1.001,0.006,-87.9,-217.3,0,15.47,16.94,7.252,18.01
7/29/19 8:00,147,210,800,0.065,0.001,15.64,4.375,1.267,1.001,0.053,0.001,17.24,3.915,1.252,1.001,0.117,0.001,12.8,6.603,1.346,1.001,0.006,-89.5,-215.9,0,16.22,17.3,7.231,18.01
7/29/19 8:15,148,210,815,0.065,0.001,16.07,4.377,1.267,1.001,0.053,0.001,17.21,3.917,1.252,1.001,0.117,0.001,12.82,6.577,1.345,1.001,0.006,-92.2,-213.1,0,15.23,17.54,7.144,17.99
7/29/19 8:30,149,210,830,0.065,0.001,16.42,4.378,1.267,1.001,0.053,0.001,17.17,3.914,1.252,1.001,0.116,0.001,12.81,6.577,1.345,1.001,0.006,-93.9,-212.1,0,16.67,18.79,6.932,17.95
7/29/19 8:45,150,210,845,0.065,0.001,16.54,4.378,1.267,1.001,0.053,0,17.13,3.919,1.252,1.001,0.116,0.001,12.82,6.575,1.345,1.001,0.006,-96.1,-209.9,0,17.38,19.92,6.796,17.92
7/29/19 9:00,151,210,900,0.065,0.001,16.5,4.378,1.267,1.001,0.053,0,17.09,3.921,1.252,1,0.117,0.001,12.83,6.577,1.345,1.001,0.006,-97.1,-209.2,0,17.77,20.81,6.805,17.93
7/29/19 9:15,152,210,915,0.065,0.001,16.41,4.378,1.267,1.001,0.053,0.001,17.06,3.918,1.252,1.001,0.117,0.001,12.82,6.576,1.345,1.001,0.007,-97.8,-208.1,0,17.93,21.16,6.83,17.93
7/29/19 9:30,153,210,930,0.065,0.001,16.36,4.378,1.267,1.001,0.053,0.001,17.02,3.915,1.252,1.001,0.117,0.001,12.81,6.576,1.345,1.001,0.007,-96.6,-209.5,0,17.96,21.33,6.985,17.96
7/29/19 9:45,154,210,945,0.065,0.001,16.35,4.378,1.267,1.001,0.053,0.001,16.99,3.912,1.252,1.002,0.117,0.001,12.8,6.577,1.345,1.001,0.007,-97.1,-208.4,0,18.22,20.45,7.055,17.97
7/29/19 10:00,155,210,1000,0.065,0.001,16.38,4.379,1.267,1.001,0.053,0.001,16.94,3.918,1.252,1.001,0.116,0.001,12.81,6.577,1.345,1.001,0.007,-96,-209.8,0,18.72,21.56,7.259,18.01
7/29/19 10:15,156,210,1015,0.065,0.001,16.45,4.376,1.267,1.001,0.053,0.001,16.91,3.911,1.252,1.002,0.116,0.001,12.84,6.575,1.345,1.001,0.007,-96.6,-209.2,0,18.1,22.55,7.211,18
7/29/19 10:30,157,210,1030,0.065,0.001,16.53,4.377,1.267,1.001,0.053,0.001,16.89,3.892,1.251,1.001,0.116,0.001,12.82,6.574,1.345,1.001,0.007,-98.4,-207.6,0,18.6,23.44,7.211,18
7/29/19 10:45,158,210,1045,0.065,0.001,16.65,4.378,1.267,1.001,0.053,0.001,16.86,3.89,1.251,1.001,0.116,0.001,12.83,6.548,1.344,1.001,0.007,-101.2,-205.2,0,20.3,24.59,7.21,18
7/29/19 11:00,159,210,1100,0.065,0.001,16.81,4.379,1.267,1.001,0.053,0.001,16.84,3.891,1.251,1.001,0.116,0.001,12.85,6.549,1.344,1.001,0.007,-105.2,-201.5,0,20.29,24.28,7.193,18
7/29/19 11:15,160,210,1115,0.065,0.001,16.98,4.377,1.267,1.001,0.053,0.001,16.79,3.891,1.251,1.001,0.116,0.001,12.85,6.548,1.344,1.001,0.007,-109.1,-198.2,0,20.98,23.93,7.092,17.98
7/29/19 11:30,161,210,1130,0.065,0.001,17.24,4.377,1.267,1.001,0.053,0.001,16.77,3.893,1.251,1.001,0.116,0.001,12.84,6.548,1.344,1.001,0.006,-112.2,-195.6,0,20.89,24.2,7.057,17.97
7/29/19 11:45,162,210,1145,0.065,0.001,17.89,4.377,1.267,1.001,0.053,0.001,16.73,3.891,1.251,1.001,0.116,0.001,12.84,6.546,1.344,1.001,0.006,-115.4,-192.7,0,21.98,24.7,6.973,17.96
7/29/19 12:00,163,210,1200,0.065,0.001,19.02,4.377,1.267,1.001,0.053,0.001,16.7,3.888,1.251,1.002,0.116,0.001,12.83,6.546,1.344,1.001,0.006,-118.6,-189.5,0,22.1,25.46,6.961,17.96
7/29/19 12:15,164,210,1215,0.065,0.001,20.42,4.379,1.267,1.001,0.053,0.001,16.69,3.891,1.251,1.001,0.115,0.001,12.84,6.518,1.343,1.001,0.006,-120.8,-188,0,23.39,24.24,6.941,17.95
7/29/19 12:30,165,210,1230,0.065,0.001,21.86,4.379,1.267,1.001,0.053,0.001,16.65,3.892,1.251,1.001,0.115,0.001,12.85,6.518,1.343,1.001,0.006,-123.6,-185.5,0,23,22.57,6.86,17.94
7/29/19 12:45,166,210,1245,0.065,0.001,23.16,4.377,1.267,1.001,0.053,0.001,16.6,3.891,1.251,1.001,0.115,0.001,12.85,6.517,1.343,1.001,0.005,-125.9,-183.4,0,23.88,21.59,6.791,17.92
7/29/19 13:00,167,210,1300,0.065,0.001,24.29,4.377,1.267,1.001,0.053,0.001,16.61,3.889,1.251,1.001,0.115,0.001,12.83,6.518,1.343,1.001,0.005,-128.2,-181.1,0,23.83,21.22,6.817,17.93
7/29/19 13:15,168,210,1315,0.065,0.001,25.32,4.378,1.267,1.001,0.053,0.001,16.57,3.891,1.251,1.001,0.115,0.001,12.88,6.518,1.343,1.001,0.004,-129.9,-179.6,0,24.54,21.19,6.802,17.93
7/29/19 13:30,169,210,1330,0.065,0.001,26.29,4.376,1.267,1.001,0.052,0.001,16.6,3.866,1.25,1.001,0.115,0.001,12.85,6.517,1.343,1.001,0.004,-132.1,-177.5,0,24.46,21.41,6.834,17.93
7/29/19 13:45,170,210,1345,0.065,0.001,27.19,4.379,1.267,1.001,0.052,0.001,16.58,3.866,1.25,1.001,0.115,0.001,12.84,6.517,1.343,1.001,0.004,-134.3,-175.4,0,23.04,21.24,6.721,17.91
7/29/19 14:00,171,210,1400,0.065,0.001,28.01,4.402,1.268,1.001,0.052,0.001,16.55,3.869,1.25,1.001,0.115,0.001,12.86,6.517,1.343,1.001,0.004,-136.2,-173.4,0,22.68,22.51,6.548,17.88
7/29/19 14:15,172,210,1415,0.065,0.001,28.69,4.404,1.268,1.001,0.052,0,16.56,3.871,1.25,1,0.115,0.001,12.86,6.516,1.343,1.001,0.004,-137.5,-172.4,0,25.63,22.02,6.496,17.87
7/29/19 14:30,173,210,1430,0.065,0.001,29.31,4.403,1.268,1.001,0.052,0.001,16.59,3.869,1.25,1.001,0.115,0.001,12.87,6.489,1.342,1.001,0.004,-138.5,-171.5,0,25.97,23.54,6.619,17.89
7/29/19 14:45,174,210,1445,0.065,0.001,29.83,4.402,1.268,1.001,0.052,0.001,16.54,3.868,1.25,1.001,0.115,0.001,12.83,6.49,1.342,1.001,0.004,-139.9,-170.3,0,23.93,23.43,6.563,17.88
7/29/19 15:00,175,210,1500,0.065,0.001,30.17,4.403,1.268,1.001,0.052,0.001,16.58,3.867,1.25,1.001,0.115,0.001,12.87,6.49,1.342,1.001,0.004,-141.7,-168.4,0,24.47,23.21,6.551,17.88
7/29/19 15:15,176,210,1515,0.065,0.001,30.57,4.402,1.268,1.001,0.052,0.001,16.59,3.867,1.25,1.001,0.115,0.001,12.87,6.488,1.342,1.001,0.004,-143,-167.3,0,23.97,23.14,6.547,17.88
7/29/19 15:30,177,210,1530,0.065,0.001,30.88,4.404,1.268,1.001,0.052,0.001,16.61,3.867,1.25,1.001,0.115,0.001,12.83,6.489,1.342,1.001,0.004,-143.9,-166.6,0,23.92,22.8,6.526,17.87
7/29/19 15:45,178,210,1545,0.065,0.001,31.18,4.402,1.268,1.001,0.052,0.001,16.61,3.867,1.25,1.001,0.115,0.001,12.84,6.489,1.342,1.001,0.004,-144.9,-165.7,0,22.75,21.83,6.467,17.86
7/29/19 16:00,179,210,1600,0.065,0.001,31.44,4.401,1.268,1.001,0.052,0.001,16.66,3.864,1.25,1.001,0.115,0.001,12.85,6.488,1.342,1.001,0.004,-145.6,-165.1,0,22,21.89,6.429,17.85
7/29/19 16:15,180,210,1615,0.065,0.001,31.55,4.402,1.268,1.001,0.052,0.001,16.66,3.868,1.25,1.001,0.115,0.001,12.86,6.489,1.342,1.001,0.004,-146.2,-164.4,0,20.59,21.72,6.405,17.85
7/29/19 16:30,181,210,1630,0.065,0.001,31.61,4.403,1.268,1.001,0.052,0.001,16.71,3.868,1.25,1.001,0.115,0.001,12.84,6.488,1.342,1.001,0.004,-146.5,-164.2,0,21.95,21.44,6.38,17.84
7/29/19 16:45,182,210,1645,0.065,0.001,31.65,4.402,1.268,1.001,0.052,0.001,16.74,3.868,1.25,1.001,0.114,0.001,12.85,6.486,1.342,1.001,0.004,-146.8,-163.7,0,20.06,20.79,6.383,17.85
7/29/19 17:00,183,210,1700,0.065,0.001,31.66,4.404,1.268,1.001,0.052,0.001,16.77,3.868,1.25,1.001,0.114,0.001,12.86,6.459,1.34,1.001,0.004,-147,-163.7,0,19.44,20.46,6.298,17.83
7/29/19 17:15,184,210,1715,0.065,0.001,31.57,4.402,1.268,1.001,0.052,0.001,16.82,3.865,1.25,1.001,0.114,0.001,12.85,6.459,1.34,1.001,0.004,-146.9,-163.6,0,18.78,19.56,6.257,17.82
7/29/19 17:30,185,210,1730,0.065,0.001,31.26,4.402,1.268,1.001,0.052,0.001,16.89,3.867,1.25,1.001,0.114,0.001,12.87,6.459,1.34,1.001,0.004,-146.7,-163.8,0,17.87,19.09,6.216,17.81
7/29/19 17:45,186,210,1745,0.065,0.001,30.7,4.403,1.268,1.001,0.052,0.001,16.92,3.868,1.25,1.001,0.114,0.001,12.85,6.46,1.34,1.001,0.004,-145.8,-164.9,0,17.16,18.37,6.162,17.8
7/29/19 18:00,187,210,1800,0.065,0.001,30.12,4.402,1.268,1.001,0.052,0.001,16.95,3.868,1.25,1.001,0.114,0.001,12.83,6.46,1.34,1.001,0.004,-143.3,-166.9,0,15.73,17.84,5.95,17.76
7/29/19 18:15,188,210,1815,0.065,0.001,29.21,4.401,1.268,1.001,0.052,0.001,17.01,3.868,1.25,1.001,0.114,0.001,12.81,6.459,1.34,1.001,0.004,-140.1,-169.7,0,14.13,17.31,5.903,17.75
7/29/19 18:30,189,210,1830,0.065,0.001,28.01,4.376,1.267,1.001,0.052,0.001,17.04,3.865,1.25,1.001,0.114,0.001,12.86,6.46,1.34,1.001,0.004,-136.4,-173.4,0,12.79,16.45,5.795,17.73
7/29/19 18:45,190,210,1845,0.065,0.001,26.98,4.379,1.267,1.001,0.052,0.001,17.11,3.866,1.25,1.001,0.114,0.001,12.84,6.459,1.34,1.001,0.004,-131.7,-177.9,0,12.68,15.61,5.696,17.71
7/29/19 19:00,191,210,1900,0.065,0.001,25.91,4.377,1.267,1.001,0.052,0.001,17.13,3.865,1.25,1.001,0.114,0.001,12.86,6.458,1.34,1.001,0.004,-125.4,-183.5,0,11.62,15.19,5.656,17.71
7/29/19 19:15,192,210,1915,0.065,0.001,25,4.375,1.267,1.001,0.052,0.001,17.18,3.864,1.25,1.001,0.114,0.001,12.86,6.46,1.34,1.001,0.004,-120.6,-187.9,0,11.01,14.5,5.017,17.7
7/29/19 19:30,193,210,1930,0.065,0.001,24.13,4.376,1.267,1.001,0.052,0.001,17.23,3.868,1.25,1.001,0.114,0.001,12.85,6.459,1.34,1.001,0.004,-116.2,-191.8,0,11.12,14.38,5.078,17.7
7/29/19 19:45,194,210,1945,0.065,0.001,23.35,4.377,1.267,1.001,0.052,0,17.29,3.871,1.25,1,0.114,0.001,12.84,6.459,1.34,1.001,0.004,-111.8,-196.1,0,10.56,14.22,5.124,17.7
7/29/19 20:00,195,210,2000,0.065,0.001,22.65,4.376,1.267,1.001,0.052,0.001,17.34,3.867,1.25,1.001,0.114,0.001,12.83,6.458,1.34,1.001,0.003,-107.7,-199.9,0,10.08,14,4.913,17.69
7/29/19 20:15,196,210,2015,0.065,0.001,22.01,4.378,1.267,1.001,0.052,0.001,17.37,3.868,1.25,1.001,0.114,0.001,12.83,6.46,1.34,1.001,0.003,-104.8,-202.3,0,10.33,14,4.899,17.69
7/29/19 20:30,197,210,2030,0.065,0.001,21.42,4.377,1.267,1.001,0.052,0.001,17.41,3.868,1.25,1.001,0.114,0.001,12.86,6.46,1.34,1.001,0.003,-101.6,-205.4,0,10.25,14.2,4.901,17.69
7/29/19 20:45,198,210,2045,0.065,0.001,20.88,4.376,1.267,1.001,0.052,0.001,17.46,3.868,1.25,1.001,0.114,0.001,12.85,6.46,1.34,1.001,0.003,-100.1,-206.2,0,10.54,14.34,4.899,17.69
7/29/19 21:00,199,210,2100,0.064,0.001,20.43,4.351,1.266,1.001,0.052,0.001,17.5,3.863,1.25,1.002,0.114,0.001,12.84,6.459,1.34,1.001,0.003,-97.8,-208.4,0,10.8,14.38,4.905,17.69
7/29/19 21:15,200,210,2115,0.064,0.001,20,4.351,1.266,1.001,0.052,0.001,17.52,3.867,1.25,1.001,0.114,0.001,12.85,6.46,1.34,1.001,0.003,-96.4,-209.5,0,10.16,14.31,4.903,17.69
7/29/19 21:30,201,210,2130,0.064,0.001,19.63,4.351,1.266,1.001,0.052,0.001,17.58,3.867,1.25,1.001,0.114,0.001,12.85,6.46,1.34,1.001,0.003,-95.1,-210.7,0,10.05,14.3,4.88,17.69
7/29/19 21:45,202,210,2145,0.064,0.001,19.3,4.352,1.266,1.001,0.052,0.001,17.58,3.867,1.25,1.001,0.114,0.001,12.86,6.458,1.34,1.001,0.003,-94.2,-211,0,10.34,14.29,4.862,17.69
7/29/19 22:00,203,210,2200,0.064,0.001,18.99,4.352,1.266,1.001,0.052,0.001,17.63,3.868,1.25,1.001,0.114,0.001,12.84,6.458,1.34,1.001,0.003,-92.8,-212.9,0,10.77,14.55,4.888,17.69
7/29/19 22:15,204,210,2215,0.064,0.001,18.66,4.352,1.266,1.001,0.052,0.001,17.65,3.865,1.25,1.001,0.114,0.001,12.85,6.459,1.34,1.001,0.004,-91.7,-213.7,0,10.63,14.46,4.879,17.69
7/29/19 22:30,205,210,2230,0.064,0.001,18.4,4.352,1.266,1.001,0.052,0.001,17.67,3.868,1.25,1.001,0.114,0.001,12.85,6.459,1.34,1.001,0.003,-91.6,-213.4,0,10.16,14.5,4.865,17.69
7/29/19 22:45,206,210,2245,0.064,0.001,18.13,4.351,1.266,1.001,0.052,0.001,17.71,3.865,1.25,1.001,0.114,0.001,12.84,6.459,1.34,1.001,0.004,-90.9,-214.1,0,10.02,14.5,4.838,17.68
7/29/19 23:00,207,210,2300,0.064,0.001,17.9,4.353,1.266,1.001,0.052,0.001,17.71,3.868,1.25,1.001,0.114,0.001,12.86,6.459,1.34,1.001,0.004,-90.7,-214.1,0,9.69,14.24,4.807,17.68
7/29/19 23:15,208,210,2315,0.064,0.001,17.67,4.352,1.266,1.001,0.052,0.001,17.72,3.869,1.25,1.001,0.114,0.001,12.84,6.457,1.34,1.001,0.004,-90.4,-214.2,0,10.05,13.99,4.772,17.68
7/29/19 23:30,209,210,2330,0.064,0.001,17.45,4.352,1.266,1.001,0.052,0.001,17.71,3.868,1.25,1.001,0.114,0.001,12.86,6.459,1.34,1.001,0.004,-90.4,-213.9,0,8.97,13.72,4.732,17.67
7/29/19 23:45,210,210,2345,0.064,0.001,17.21,4.352,1.266,1.001,0.052,0.001,17.73,3.868,1.25,1.001,0.114,0.001,12.85,6.457,1.34,1.001,0.004,-89.9,-214.5,0,8.69,13.48,4.652,17.66
7/30/19 0:00,211,211,0,0.064,0.001,16.98,4.352,1.266,1.001,0.053,0.001,17.72,3.892,1.251,1.001,0.114,0.001,12.85,6.459,1.34,1.001,0.004,-89.4,-215.1,0,8.44,13,4.61,17.65
7/30/19 0:15,212,211,15,0.064,0.001,16.75,4.351,1.266,1.001,0.053,0.001,17.73,3.89,1.251,1.001,0.114,0.001,12.83,6.46,1.34,1.001,0.004,-88.9,-215.5,0,8.28,12.81,4.513,17.64
7/30/19 0:30,213,211,30,0.063,0.001,16.52,4.326,1.265,1.001,0.053,0.001,17.73,3.892,1.251,1.001,0.114,0.001,12.86,6.459,1.34,1.001,0.004,-87.9,-216.9,0,8.66,13.06,4.553,17.65
7/30/19 0:45,214,211,45,0.063,0.001,16.32,4.324,1.265,1.001,0.053,0.001,17.7,3.893,1.251,1.001,0.114,0.001,12.87,6.459,1.34,1.001,0.004,-87.4,-217.2,0,8.86,13.29,4.589,17.65
7/30/19 1:00,215,211,100,0.063,0.001,16.12,4.326,1.265,1.001,0.053,0.001,17.72,3.892,1.251,1.001,0.114,0.001,12.85,6.459,1.34,1.001,0.004,-87.1,-217.6,0,8.53,13.16,4.572,17.65
7/30/19 1:15,216,211,115,0.063,0.001,15.91,4.325,1.265,1.001,0.053,0.001,17.7,3.892,1.251,1.001,0.114,0.001,12.86,6.459,1.34,1.001,0.004,-86.4,-218.3,0,9,13.25,4.582,17.65
7/30/19 1:30,217,211,130,0.063,0.001,15.8,4.326,1.265,1.001,0.053,0.001,17.68,3.89,1.251,1.001,0.114,0.001,12.85,6.456,1.34,1.001,0.004,-86.9,-217.5,0,9.24,13.51,4.627,17.66
7/30/19 1:45,218,211,145,0.063,0.001,15.68,4.326,1.265,1.001,0.053,0.001,17.69,3.894,1.251,1.001,0.114,0.001,12.85,6.46,1.34,1.001,0.004,-86.3,-218.4,0,9.33,13.57,4.643,17.66
7/30/19 2:00,219,211,200,0.063,0.001,15.52,4.326,1.265,1.001,0.053,0.001,17.67,3.89,1.251,1.001,0.114,0.001,12.85,6.46,1.34,1.001,0.004,-86.2,-218.2,0,9.79,13.72,4.683,17.66
7/30/19 2:15,220,211,215,0.063,0.001,15.43,4.326,1.265,1.001,0.053,0.001,17.65,3.891,1.251,1.001,0.114,0.001,12.86,6.459,1.34,1.001,0.004,-85.4,-219.5,0,8.78,13.25,4.658,17.66
7/30/19 2:30,221,211,230,0.063,0.001,15.36,4.325,1.265,1.001,0.053,0.001,17.63,3.891,1.251,1.001,0.114,0.001,12.86,6.46,1.34,1.001,0.004,-85.5,-219.4,0,9.62,13.12,4.637,17.66
7/30/19 2:45,222,211,245,0.063,0.001,15.25,4.325,1.265,1.001,0.053,0.001,17.61,3.891,1.251,1.001,0.114,0.001,12.87,6.459,1.34,1.001,0.004,-84.8,-220.1,0,9.72,13.57,4.689,17.66
7/30/19 3:00,223,211,300,0.063,0.001,15.18,4.326,1.265,1.001,0.053,0.001,17.58,3.892,1.251,1.001,0.114,0.001,12.87,6.458,1.34,1.001,0.004,-85.7,-218.8,0,9.68,13.59,4.694,17.67
