TOA5,CR1000_tower4_N,CR1000,73550,CR1000.Std.28,CPU:SH_Site4_North_3_09302016.CR1,41026,Enviro,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,JUDD_AT_Avg,JUDD_Depth_Avg,Judd_offset_Avg,TT_C,SBT_C
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,,,,,Deg C,Deg C
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp
10/5/17 10:15,35505,278,1015,0.037,0.001,2.297,3.292,1.217,1.001,0.045,0,5.055,3.575,1.236,1,0.089,0,6.995,5.383,1.298,1,0.013,-203.4,-78.28,0,NAN,-273.2
10/5/17 10:30,35506,278,1030,0.037,0,2.386,3.295,1.217,1,0.044,0.001,5.043,3.569,1.236,1.001,0.089,0,6.987,5.383,1.298,1,0.013,-203.8,-77.51,0,NAN,-273.2
10/5/17 10:45,35507,278,1045,0.037,0,2.563,3.295,1.217,1,0.044,0.001,5.036,3.566,1.236,1.002,0.089,0,6.999,5.384,1.298,1,0.013,-205.5,-75.26,0,NAN,-273.2
10/5/17 11:00,35508,278,1100,0.037,0.001,2.776,3.292,1.217,1.001,0.044,0.001,5.06,3.569,1.236,1.001,0.089,0,7.006,5.383,1.298,1,0.013,-207.1,-73.58,0,NAN,-273.2
10/5/17 11:15,35509,278,1115,0.037,0,3.016,3.295,1.217,1,0.044,0.001,4.995,3.57,1.236,1.001,0.089,0,6.997,5.383,1.298,1,0.013,-205.8,-74.78,0,NAN,-273.2
10/5/17 11:30,35510,278,1130,0.037,0.001,3.345,3.293,1.217,1.001,0.045,0,4.992,3.578,1.236,1,0.089,0.001,6.987,5.381,1.298,1.001,0.013,-207.3,-72.69,0,NAN,-273.2
10/5/17 11:45,35511,278,1145,0.037,0.001,3.671,3.292,1.217,1.001,0.044,0.001,4.955,3.57,1.236,1.001,0.089,0,6.992,5.383,1.298,1,0.013,-208.1,-71.91,0,NAN,-273.2
10/5/17 12:00,35512,278,1200,0.037,0.001,4.071,3.294,1.217,1.001,0.045,0,4.951,3.575,1.236,1,0.089,0,6.991,5.383,1.298,1,0.013,-208.7,-70.94,0,NAN,-273.2
10/5/17 12:15,35513,278,1215,0.038,0.001,4.475,3.317,1.218,1,0.045,0,4.94,3.578,1.236,1,0.089,0,6.975,5.383,1.298,1,0.013,-209.6,-69.91,0,NAN,-273.2
10/5/17 12:30,35514,278,1230,0.038,0.001,4.883,3.317,1.218,1,0.044,0.001,4.942,3.568,1.236,1.002,0.089,0.001,6.986,5.382,1.298,1.001,0.013,-210,-69.41,0,NAN,-273.2
10/5/17 12:45,35515,278,1245,0.038,0,5.348,3.318,1.218,1,0.044,0.002,4.924,3.565,1.236,1.002,0.089,0.001,6.989,5.381,1.298,1.001,0.013,-206.7,-73.92,0,NAN,-273.2
10/5/17 13:00,35516,278,1300,0.038,0.001,5.764,3.317,1.218,1,0.044,0.001,4.913,3.568,1.236,1.002,0.089,0.001,6.986,5.382,1.298,1,0.012,-208.7,-71.04,0,NAN,-273.2
10/5/17 13:15,35517,278,1315,0.038,0.001,6.141,3.317,1.218,1,0.044,0.001,4.915,3.573,1.236,1.001,0.089,0.001,6.987,5.382,1.298,1,0.012,-208.7,-71.19,0,NAN,-273.2
10/5/17 13:30,35518,278,1330,0.038,0.001,6.56,3.316,1.218,1.001,0.044,0.001,4.913,3.566,1.236,1.002,0.089,0.001,7.001,5.382,1.298,1,0.012,-206.7,-73.94,0,NAN,-273.2
10/5/17 13:45,35519,278,1345,0.038,0.001,6.708,3.316,1.218,1.001,0.045,0,4.918,3.577,1.236,1,0.089,0.001,6.964,5.382,1.298,1,0.011,-205.6,-75.33,0,NAN,-273.2
10/5/17 14:00,35520,278,1400,0.038,0.001,6.793,3.316,1.218,1.001,0.044,0.001,4.911,3.547,1.235,1.001,0.089,0.001,6.986,5.382,1.298,1,0.011,-205.6,-75.24,0,NAN,-273.2
10/5/17 14:15,35521,278,1415,0.038,0.001,6.819,3.318,1.218,1,0.044,0,4.929,3.555,1.235,1,0.089,0,6.975,5.383,1.298,1,0.011,-203.8,-77.75,0,NAN,-273.2
10/5/17 14:30,35522,278,1430,0.038,0.001,6.84,3.317,1.218,1,0.044,0,4.951,3.556,1.235,1,0.089,0.001,6.978,5.382,1.298,1,0.011,-204.8,-76.28,0,NAN,-273.2
10/5/17 14:45,35523,278,1445,0.038,0.001,6.869,3.315,1.218,1.001,0.044,0.001,4.975,3.542,1.235,1.002,0.089,0.001,6.952,5.381,1.298,1.001,0.011,-205.2,-75.68,0,NAN,-273.2
10/5/17 15:00,35524,278,1500,0.038,0.001,6.883,3.317,1.218,1,0.044,0,4.99,3.553,1.235,1,0.089,0,6.962,5.383,1.298,1,0.011,-206.1,-74.57,0,NAN,-273.2
10/5/17 15:15,35525,278,1515,0.038,0.001,6.895,3.317,1.218,1.001,0.044,0.001,5,3.545,1.235,1.001,0.089,0,6.96,5.383,1.298,1,0.011,-205.9,-74.71,0,NAN,-273.2
10/5/17 15:30,35526,278,1530,0.038,0.001,6.902,3.316,1.218,1.001,0.044,0,4.983,3.55,1.235,1.001,0.089,0,6.968,5.383,1.298,1,0.011,-207.5,-72.76,0,NAN,-273.2
10/5/17 15:45,35527,278,1545,0.038,0.001,6.884,3.315,1.218,1.001,0.044,0.001,5.03,3.546,1.235,1.001,0.089,0.001,6.96,5.382,1.298,1,0.011,-206.7,-73.85,0,NAN,-273.2
10/5/17 16:00,35528,278,1600,0.038,0.001,6.857,3.316,1.218,1.001,0.044,0.001,5.089,3.546,1.235,1.001,0.089,0.001,6.972,5.381,1.298,1.001,0.011,-206.3,-74.42,0,NAN,-273.2
10/5/17 16:15,35529,278,1615,0.038,0.001,6.788,3.315,1.218,1.001,0.044,0,5.089,3.551,1.235,1.001,0.089,0,6.975,5.382,1.298,1,0.011,-206.7,-73.59,0,NAN,-273.2
10/5/17 16:30,35530,278,1630,0.038,0.001,6.792,3.317,1.218,1,0.044,0,5.129,3.55,1.235,1.001,0.089,0,6.972,5.383,1.298,1,0.01,-206.8,-73.47,0,NAN,-273.2
10/5/17 16:45,35531,278,1645,0.038,0.001,6.721,3.317,1.218,1,0.044,0,5.18,3.553,1.235,1,0.089,0.001,6.907,5.381,1.298,1.001,0.01,-207,-73.34,0,NAN,-273.2
10/5/17 17:00,35532,278,1700,0.038,0.001,6.7,3.317,1.218,1,0.044,0,5.217,3.553,1.235,1,0.089,0,6.957,5.383,1.298,1,0.01,-209.2,-70.42,0,NAN,-273.2
10/5/17 17:15,35533,278,1715,0.038,0.001,6.671,3.318,1.218,1,0.044,0.001,5.23,3.546,1.235,1.001,0.089,0,6.923,5.383,1.298,1,0.01,-206.7,-74.01,0,NAN,-273.2
10/5/17 17:30,35534,278,1730,0.038,0.001,6.57,3.318,1.218,1,0.044,0.001,5.251,3.549,1.235,1.001,0.089,0.001,6.951,5.381,1.298,1.001,0.01,-205.9,-74.99,0,NAN,-273.2
10/5/17 17:45,35535,278,1745,0.038,0.001,6.545,3.317,1.218,1,0.044,0,5.316,3.55,1.235,1,0.089,0,6.952,5.384,1.298,1,0.01,-205.2,-75.82,0,NAN,-273.2
10/5/17 18:00,35536,278,1800,0.038,0.001,6.468,3.316,1.218,1.001,0.044,0.001,5.349,3.544,1.235,1.001,0.089,0.001,6.928,5.381,1.298,1.001,0.01,-206.5,-73.9,0,NAN,-273.2
10/5/17 18:15,35537,278,1815,0.038,0.001,6.345,3.316,1.218,1.001,0.044,0.001,5.334,3.549,1.235,1.001,0.089,0.001,6.942,5.382,1.298,1.001,0.01,-206.8,-73.69,0,NAN,-273.2
10/5/17 18:30,35538,278,1830,0.038,0.001,6.222,3.317,1.218,1,0.044,0,5.372,3.55,1.235,1.001,0.089,0.001,6.941,5.381,1.298,1.001,0.01,-205.5,-75.23,0,NAN,-273.2
10/5/17 18:45,35539,278,1845,0.038,0,6.122,3.318,1.218,1,0.044,0.001,5.433,3.548,1.235,1.001,0.089,0.001,6.925,5.382,1.298,1,0.01,-206.6,-74.43,0,NAN,-273.2
10/5/17 19:00,35540,278,1900,0.038,0,5.961,3.319,1.218,1,0.044,0,5.449,3.551,1.235,1,0.089,0,6.941,5.383,1.298,1,0.01,-204.5,-76.92,0,NAN,-273.2
10/5/17 19:15,35541,278,1915,0.038,0.001,5.822,3.317,1.218,1,0.044,0.001,5.48,3.545,1.235,1.001,0.089,0.001,6.932,5.382,1.298,1,0.01,-204,-77.48,0,NAN,-273.2
10/5/17 19:30,35542,278,1930,0.038,0.001,5.701,3.318,1.218,1,0.044,0,5.482,3.553,1.235,1,0.089,0,6.921,5.382,1.298,1,0.01,-205.2,-75.88,0,NAN,-273.2
10/5/17 19:45,35543,278,1945,0.038,0.001,5.534,3.317,1.218,1,0.044,0.001,5.505,3.551,1.235,1.001,0.089,0,6.919,5.383,1.298,1,0.009,-206,-74.87,0,NAN,-273.2
10/5/17 20:00,35544,278,2000,0.038,0,5.431,3.318,1.218,1,0.044,0.001,5.515,3.568,1.236,1.001,0.089,0,6.923,5.384,1.298,1,0.009,-203.2,-78.8,0,NAN,-273.2
10/5/17 20:15,35545,278,2015,0.038,0.001,5.289,3.318,1.218,1,0.044,0.001,5.549,3.569,1.236,1.001,0.089,0,6.91,5.384,1.298,1,0.009,-205.1,-75.92,0,NAN,-273.2
10/5/17 20:30,35546,278,2030,0.038,0.001,5.142,3.318,1.218,1,0.044,0.001,5.59,3.573,1.236,1.001,0.089,0,6.924,5.384,1.298,1,0.009,-205.8,-75.15,0,NAN,-273.2
10/5/17 20:45,35547,278,2045,0.038,0.001,5.017,3.318,1.218,1,0.044,0.001,5.611,3.572,1.236,1.001,0.089,0,6.92,5.383,1.298,1,0.009,-204.1,-77.56,0,NAN,-273.2
10/5/17 21:00,35548,278,2100,0.038,0.001,4.892,3.316,1.218,1.001,0.044,0.001,5.623,3.571,1.236,1.001,0.089,0,6.907,5.382,1.298,1,0.009,-203.8,-78.04,0,NAN,-273.2
10/5/17 21:15,35549,278,2115,0.038,0,4.768,3.318,1.218,1,0.044,0.001,5.64,3.571,1.236,1.001,0.089,0,6.917,5.384,1.298,1,0.009,-204,-77.13,0,NAN,-273.2
10/5/17 21:30,35550,278,2130,0.038,0,4.694,3.319,1.218,1,0.045,0,5.646,3.576,1.236,1,0.089,0,6.904,5.382,1.298,1,0.009,-205,-76.11,0,NAN,-273.2
10/5/17 21:45,35551,278,2145,0.038,0.001,4.574,3.317,1.218,1,0.045,0,5.68,3.575,1.236,1.001,0.089,0,6.903,5.384,1.298,1,0.009,-203.9,-77.9,0,NAN,-273.2
10/5/17 22:00,35552,278,2200,0.038,0.001,4.44,3.316,1.218,1.001,0.044,0.001,5.655,3.573,1.236,1.001,0.089,0,6.896,5.383,1.298,1,0.009,-204.1,-77.36,0,NAN,-273.2
10/5/17 22:15,35553,278,2215,0.038,0,4.328,3.319,1.218,1,0.044,0.001,5.654,3.572,1.236,1.001,0.089,0.001,6.922,5.382,1.298,1,0.009,-204.8,-76.28,0,NAN,-273.2
10/5/17 22:30,35554,278,2230,0.038,0,4.236,3.319,1.218,1,0.044,0,5.687,3.574,1.236,1.001,0.089,0.001,6.89,5.38,1.298,1.001,0.009,-206.4,-74.62,0,NAN,-273.2
10/5/17 22:45,35555,278,2245,0.038,0.001,4.105,3.318,1.218,1,0.044,0.001,5.707,3.573,1.236,1.001,0.089,0.001,6.912,5.381,1.298,1.001,0.009,-202.1,-80.2,0,NAN,-273.2
10/5/17 23:00,35556,278,2300,0.038,0.001,4.042,3.318,1.218,1,0.044,0.001,5.718,3.574,1.236,1.001,0.089,0.001,6.906,5.382,1.298,1,0.009,-204.1,-77.38,0,NAN,-273.2
10/5/17 23:15,35557,278,2315,0.038,0.001,3.962,3.316,1.218,1.001,0.044,0.001,5.717,3.574,1.236,1.001,0.089,0.001,6.897,5.382,1.298,1,0.009,-203.6,-78.2,0,NAN,-273.2
10/5/17 23:30,35558,278,2330,0.038,0.001,3.845,3.316,1.218,1.001,0.044,0.001,5.739,3.573,1.236,1.001,0.089,0.001,6.894,5.382,1.298,1,0.009,-203.8,-77.73,0,NAN,-273.2
10/5/17 23:45,35559,278,2345,0.038,0,3.773,3.32,1.218,1,0.044,0.001,5.698,3.574,1.236,1.001,0.089,0,6.88,5.382,1.298,1,0.009,-202.2,-80.2,0,NAN,-273.2
10/6/17 0:00,35560,279,0,0.038,0.001,3.702,3.317,1.218,1,0.044,0.001,5.704,3.573,1.236,1.001,0.089,0,6.882,5.383,1.298,1,0.009,-202.4,-79.52,0,NAN,-273.2
10/6/17 0:15,35561,279,15,0.038,0.001,3.624,3.317,1.218,1,0.044,0.001,5.72,3.573,1.236,1.001,0.089,0,6.916,5.383,1.298,1,0.01,-203.4,-78.47,0,NAN,-273.2
10/6/17 0:30,35562,279,30,0.038,0.001,3.556,3.318,1.218,1,0.044,0.001,5.704,3.571,1.236,1.001,0.089,0.001,6.884,5.381,1.298,1.001,0.01,-203,-78.87,0,NAN,-273.2
10/6/17 0:45,35563,279,45,0.038,0.001,3.492,3.316,1.218,1.001,0.045,0,5.713,3.574,1.236,1.001,0.089,0.001,6.897,5.381,1.298,1.001,0.01,-204.4,-76.87,0,NAN,-273.2
10/6/17 1:00,35564,279,100,0.038,0.001,3.394,3.315,1.218,1.001,0.045,0,5.724,3.575,1.236,1,0.089,0,6.883,5.383,1.298,1,0.01,-204.9,-76.19,0,NAN,-273.2
10/6/17 1:15,35565,279,115,0.038,0,3.324,3.318,1.218,1,0.044,0.001,5.715,3.568,1.236,1.002,0.089,0.001,6.892,5.382,1.298,1,0.01,-204.2,-77.34,0,NAN,-273.2
10/6/17 1:30,35566,279,130,0.038,0.001,3.278,3.317,1.218,1,0.045,0,5.713,3.575,1.236,1,0.089,0.001,6.894,5.382,1.298,1,0.01,-203.6,-78.16,0,NAN,-273.2
10/6/17 1:45,35567,279,145,0.038,0.001,3.209,3.317,1.218,1,0.045,0.001,5.684,3.572,1.236,1.001,0.089,0.001,6.881,5.382,1.298,1.001,0.01,-203.9,-77.8,0,NAN,-273.2
10/6/17 2:00,35568,279,200,0.038,0,3.141,3.319,1.218,1,0.045,0,5.676,3.575,1.236,1,0.089,0.001,6.902,5.381,1.298,1.001,0.01,-202,-80.2,0,NAN,-273.2
10/6/17 2:15,35569,279,215,0.038,0,3.08,3.318,1.218,1,0.044,0.001,5.67,3.568,1.236,1.001,0.089,0.001,6.886,5.382,1.298,1.001,0.01,-202,-80.6,0,NAN,-273.2
10/6/17 2:30,35570,279,230,0.038,0,3.047,3.319,1.218,1,0.045,0,5.671,3.578,1.236,1,0.089,0.001,6.879,5.381,1.298,1.001,0.01,-198.4,-85.3,0,NAN,-273.2
10/6/17 2:45,35571,279,245,0.038,0,2.989,3.318,1.218,1,0.045,0,5.642,3.576,1.236,1,0.089,0.001,6.833,5.382,1.298,1,0.01,-198.7,-84.4,0,NAN,-273.2
10/6/17 3:00,35572,279,300,0.038,0.001,2.958,3.316,1.218,1.001,0.045,0,5.586,3.576,1.236,1,0.089,0,6.885,5.382,1.298,1,0.01,-199.7,-83.3,0,NAN,-273.2
10/6/17 3:15,35573,279,315,0.038,0.001,2.891,3.317,1.218,1,0.045,0,5.624,3.575,1.236,1,0.089,0,6.878,5.383,1.298,1,0.01,-201.5,-80.5,0,NAN,-273.2
10/6/17 3:30,35574,279,330,0.038,0,2.848,3.319,1.218,1,0.045,0,5.615,3.574,1.236,1.001,0.089,0,6.861,5.382,1.298,1,0.01,-202.9,-79.35,0,NAN,-273.2
10/6/17 3:45,35575,279,345,0.038,0.001,2.788,3.316,1.218,1.001,0.045,0,5.599,3.577,1.236,1,0.089,0.001,6.883,5.381,1.298,1.001,0.01,-200.8,-81.7,0,NAN,-273.2
10/6/17 4:00,35576,279,400,0.038,0.001,2.731,3.318,1.218,1,0.045,0,5.615,3.574,1.236,1.001,0.089,0,6.88,5.382,1.298,1,0.01,-202,-80.3,0,NAN,-273.2
10/6/17 4:15,35577,279,415,0.038,0.001,2.709,3.317,1.218,1,0.045,0,5.604,3.575,1.236,1,0.089,0,6.877,5.384,1.298,1,0.01,-200.3,-82.6,0,NAN,-273.2
10/6/17 4:30,35578,279,430,0.038,0,2.642,3.317,1.218,1,0.044,0.001,5.529,3.572,1.236,1.001,0.089,0.001,6.877,5.382,1.298,1,0.01,-200.2,-82.8,0,NAN,-273.2
10/6/17 4:45,35579,279,445,0.037,0.001,2.621,3.293,1.217,1,0.045,0.001,5.539,3.571,1.236,1.001,0.089,0.001,6.877,5.382,1.298,1,0.01,-200.8,-81.8,0,NAN,-273.2
10/6/17 5:00,35580,279,500,0.037,0.001,2.602,3.293,1.217,1,0.045,0,5.488,3.576,1.236,1,0.089,0,6.874,5.384,1.298,1,0.01,-202.6,-79.53,0,NAN,-273.2
10/6/17 5:15,35581,279,515,0.037,0.001,2.541,3.293,1.217,1,0.045,0,5.558,3.576,1.236,1,0.089,0.001,6.873,5.381,1.298,1.001,0.01,-203.3,-78.46,0,NAN,-273.2
10/6/17 5:30,35582,279,530,0.037,0,2.526,3.296,1.217,1,0.044,0.001,5.503,3.574,1.236,1.001,0.089,0.001,6.866,5.381,1.298,1.001,0.01,-204.3,-77.26,0,NAN,-273.2
10/6/17 5:45,35583,279,545,0.037,0.001,2.509,3.293,1.217,1,0.044,0.001,5.488,3.571,1.236,1.001,0.089,0,6.837,5.383,1.298,1,0.01,-203.5,-78.36,0,NAN,-273.2
10/6/17 6:00,35584,279,600,0.037,0,2.483,3.296,1.217,1,0.044,0.001,5.48,3.572,1.236,1.001,0.089,0.001,6.856,5.382,1.298,1.001,0.01,-203.5,-78.55,0,NAN,-273.2
10/6/17 6:15,35585,279,615,0.037,0,2.456,3.294,1.217,1,0.044,0.001,5.476,3.571,1.236,1.001,0.089,0.001,6.854,5.381,1.298,1.001,0.01,-203,-79.1,0,NAN,-273.2
10/6/17 6:30,35586,279,630,0.037,0,2.443,3.295,1.217,1,0.045,0.001,5.459,3.571,1.236,1.001,0.089,0.001,6.871,5.381,1.298,1.001,0.01,-201,-81.9,0,NAN,-273.2
10/6/17 6:45,35587,279,645,0.037,0.001,2.428,3.291,1.217,1.001,0.045,0,5.422,3.576,1.236,1,0.089,0.001,6.84,5.381,1.298,1.001,0.01,-202.4,-79.72,0,NAN,-273.2
10/6/17 7:00,35588,279,700,0.037,0.001,2.42,3.293,1.217,1,0.044,0.001,5.416,3.571,1.236,1.001,0.089,0,6.859,5.382,1.298,1,0.01,-203.9,-77.55,0,NAN,-273.2
10/6/17 7:15,35589,279,715,0.037,0,2.392,3.295,1.217,1,0.044,0.001,5.406,3.569,1.236,1.001,0.089,0,6.859,5.384,1.298,1,0.011,-205,-76.3,0,NAN,-273.2
10/6/17 7:30,35590,279,730,0.037,0,2.379,3.295,1.217,1,0.044,0.001,5.38,3.574,1.236,1.001,0.089,0,6.856,5.382,1.298,1,0.011,-204.6,-76.96,0,NAN,-273.2
10/6/17 7:45,35591,279,745,0.037,0.001,2.406,3.293,1.217,1,0.044,0.001,5.375,3.572,1.236,1.001,0.089,0,6.856,5.383,1.298,1,0.011,-204.3,-77.18,0,NAN,-273.2
10/6/17 8:00,35592,279,800,0.037,0.001,2.412,3.292,1.217,1.001,0.044,0.001,5.343,3.573,1.236,1.001,0.089,0,6.858,5.383,1.298,1,0.011,-204.8,-76.63,0,NAN,-273.2
10/6/17 8:15,35593,279,815,0.037,0,2.457,3.295,1.217,1,0.044,0.001,5.337,3.573,1.236,1.001,0.089,0,6.842,5.384,1.298,1,0.011,-204.7,-76.75,0,NAN,-273.2
10/6/17 8:30,35594,279,830,0.037,0,2.465,3.295,1.217,1,0.045,0.001,5.321,3.572,1.236,1.001,0.089,0,6.851,5.383,1.298,1,0.011,-204.7,-76.62,0,NAN,-273.2
10/6/17 8:45,35595,279,845,0.037,0.001,2.536,3.291,1.217,1.001,0.045,0,5.291,3.575,1.236,1.001,0.089,0,6.864,5.383,1.298,1,0.011,-206.2,-74.69,0,NAN,-273.2
10/6/17 9:00,35596,279,900,0.037,0.001,2.622,3.294,1.217,1,0.044,0.001,5.275,3.573,1.236,1.001,0.089,0.001,6.85,5.382,1.298,1,0.011,-205.3,-76.07,0,NAN,-273.2
10/6/17 9:15,35597,279,915,0.037,0.001,2.722,3.293,1.217,1,0.044,0.001,5.274,3.572,1.236,1.001,0.089,0.001,6.853,5.382,1.298,1,0.011,-202.6,-79.56,0,NAN,-273.2
10/6/17 9:30,35598,279,930,0.037,0.001,2.843,3.293,1.217,1,0.044,0.001,5.227,3.572,1.236,1.001,0.089,0.001,6.853,5.382,1.298,1,0.012,-205.4,-75.46,0,NAN,-273.2
10/6/17 9:45,35599,279,945,0.037,0.001,2.937,3.294,1.217,1,0.044,0.001,5.237,3.549,1.235,1.001,0.089,0,6.846,5.383,1.298,1,0.012,-205.3,-75.86,0,NAN,-273.2
10/6/17 10:00,35600,279,1000,0.037,0.001,3.033,3.293,1.217,1,0.044,0.001,5.223,3.549,1.235,1.001,0.089,0,6.836,5.383,1.298,1,0.012,-203.9,-77.84,0,NAN,-273.2
10/6/17 10:15,35601,279,1015,0.037,0.001,3.143,3.293,1.217,1,0.044,0.001,5.182,3.547,1.235,1.001,0.089,0.001,6.838,5.382,1.298,1,0.013,-205.1,-75.99,0,NAN,-273.2
10/6/17 10:30,35602,279,1030,0.037,0,3.297,3.296,1.217,1,0.044,0.001,5.165,3.546,1.235,1.001,0.089,0,6.836,5.382,1.298,1,0.013,-204.9,-76.17,0,NAN,-273.2
10/6/17 10:45,35603,279,1045,0.038,0,3.463,3.319,1.218,1,0.044,0,5.194,3.552,1.235,1,0.089,0,6.844,5.384,1.298,1,0.013,-205.2,-75.7,0,NAN,-273.2
10/6/17 11:00,35604,279,1100,0.038,0.001,3.686,3.316,1.218,1.001,0.044,0.002,5.139,3.541,1.235,1.002,0.089,0,6.846,5.383,1.298,1,0.013,-206.1,-74.69,0,NAN,-273.2
10/6/17 11:15,35605,279,1115,0.038,0.001,3.981,3.316,1.218,1.001,0.044,0.002,5.156,3.541,1.235,1.002,0.089,0.001,6.836,5.381,1.298,1.001,0.013,-206.5,-73.99,0,NAN,-273.2
10/6/17 11:30,35606,279,1130,0.038,0,4.325,3.319,1.218,1,0.044,0,5.119,3.555,1.235,1,0.089,0.001,6.838,5.382,1.298,1,0.013,-206.6,-73.87,0,NAN,-273.2
10/6/17 11:45,35607,279,1145,0.038,0,4.701,3.319,1.218,1,0.044,0.001,5.115,3.544,1.235,1.002,0.089,0.001,6.831,5.382,1.298,1.001,0.013,-207.4,-72.75,0,NAN,-273.2
10/6/17 12:00,35608,279,1200,0.038,0.001,5.139,3.314,1.218,1.001,0.044,0.001,5.099,3.544,1.235,1.002,0.089,0.001,6.85,5.381,1.298,1.001,0.013,-206.9,-73.59,0,NAN,-273.2
10/6/17 12:15,35609,279,1215,0.038,0.001,5.614,3.318,1.218,1,0.044,0.001,5.107,3.545,1.235,1.001,0.089,0,6.849,5.383,1.298,1,0.012,-206.4,-74.27,0,NAN,-273.2
10/6/17 12:30,35610,279,1230,0.038,0.001,6.085,3.317,1.218,1,0.044,0.001,5.1,3.544,1.235,1.001,0.089,0,6.832,5.383,1.298,1,0.012,-206.2,-74.44,0,NAN,-273.2
10/6/17 12:45,35611,279,1245,0.038,0.001,6.583,3.315,1.218,1.001,0.044,0.001,5.089,3.543,1.235,1.002,0.089,0.001,6.832,5.382,1.298,1,0.012,-207,-72.99,0,NAN,-273.2
10/6/17 13:00,35612,279,1300,0.038,0,7.106,3.32,1.218,1,0.044,0.001,5.079,3.545,1.235,1.001,0.089,0.001,6.825,5.382,1.298,1,0.012,-207,-73.67,0,NAN,-273.2
10/6/17 13:15,35613,279,1315,0.039,0.001,7.525,3.341,1.22,1,0.044,0.001,5.065,3.543,1.235,1.002,0.089,0,6.842,5.382,1.298,1,0.011,-206.8,-73.56,0,NAN,-273.2
10/6/17 13:30,35614,279,1330,0.039,0,7.861,3.342,1.22,1,0.044,0,5.074,3.556,1.235,1,0.089,0,6.848,5.382,1.298,1,0.011,-206.8,-73.82,0,NAN,-273.2
10/6/17 13:45,35615,279,1345,0.039,0.001,8.09,3.341,1.22,1,0.044,0.001,5.076,3.544,1.235,1.001,0.089,0.001,6.822,5.381,1.298,1.001,0.011,-205.8,-74.9,0,NAN,-273.2
10/6/17 14:00,35616,279,1400,0.039,0,8.17,3.342,1.22,1,0.044,0.001,5.108,3.547,1.235,1.001,0.089,0.001,6.85,5.382,1.298,1,0.011,-206.2,-74.41,0,NAN,-273.2
10/6/17 14:15,35617,279,1415,0.039,0.001,8.22,3.341,1.22,1,0.044,0.001,5.123,3.544,1.235,1.001,0.089,0,6.853,5.383,1.298,1,0.01,-206.3,-74.36,0,NAN,-273.2
10/6/17 14:30,35618,279,1430,0.039,0.001,8.3,3.34,1.22,1.001,0.044,0.001,5.13,3.545,1.235,1.001,0.089,0.001,6.852,5.38,1.298,1,0.01,-207.1,-73.09,0,NAN,-273.2
10/6/17 14:45,35619,279,1445,0.039,0,8.36,3.341,1.22,1,0.044,0,5.188,3.552,1.235,1,0.088,0,6.832,5.357,1.296,1,0.01,-208.3,-71.49,0,NAN,-273.2
10/6/17 15:00,35620,279,1500,0.039,0,8.39,3.342,1.22,1,0.044,0,5.206,3.553,1.235,1,0.089,0,6.821,5.381,1.298,1,0.01,-208.6,-71.18,0,NAN,-273.2
10/6/17 15:15,35621,279,1515,0.039,0,8.41,3.343,1.22,1,0.044,0,5.223,3.553,1.235,1,0.088,0,6.826,5.356,1.296,1,0.01,-209.2,-70.55,0,NAN,-273.2
10/6/17 15:30,35622,279,1530,0.039,0.001,8.43,3.339,1.22,1.001,0.044,0,5.237,3.551,1.235,1,0.088,0,6.817,5.358,1.296,1,0.01,-209.1,-70.51,0,50.96,-273.2
10/6/17 15:45,35623,279,1545,0.039,0.001,8.39,3.339,1.22,1.001,0.044,0,5.307,3.55,1.235,1,0.089,0,6.807,5.383,1.298,1,0.01,-206.8,-73.67,0,NAN,-273.2
10/6/17 16:00,35624,279,1600,0.039,0.001,8.35,3.34,1.22,1,0.044,0,5.34,3.551,1.235,1,0.089,0.001,6.82,5.38,1.298,1,0.01,-206.8,-73.63,0,NAN,-273.2
10/6/17 16:15,35625,279,1615,0.039,0,8.32,3.342,1.22,1,0.044,0,5.38,3.552,1.235,1,0.088,0.001,6.816,5.357,1.296,1,0.01,-206.5,-73.84,0,NAN,-273.2
10/6/17 16:30,35626,279,1630,0.039,0.001,8.28,3.338,1.22,1.001,0.044,0.001,5.415,3.544,1.235,1.002,0.089,0.001,6.829,5.382,1.298,1,0.01,-206.2,-74.27,0,NAN,-273.2
10/6/17 16:45,35627,279,1645,0.039,0.001,8.23,3.34,1.22,1.001,0.044,0.001,5.443,3.549,1.235,1.001,0.089,0,6.82,5.383,1.298,1,0.01,-207.6,-72.59,0,NAN,-273.2
10/6/17 17:00,35628,279,1700,0.039,0,8.22,3.342,1.22,1,0.044,0,5.477,3.552,1.235,1,0.089,0,6.811,5.381,1.298,1,0.01,-206.4,-74.16,0,NAN,-273.2
